roi_label,x,y,z,effect_size_photo,effect_size_sent
2,19,77,45,2.35647821426392,0.757407248020172
2,20,77,45,2.83061027526855,1.13388848304749
2,21,77,45,2.33686470985413,1.03971600532532
2,19,78,45,2.46683645248413,0.823409974575043
2,20,78,45,3.36321949958801,1.15419709682465
2,21,78,45,3.62092876434326,1.10236608982086
2,22,78,45,3.16034340858459,0.892875194549561
2,23,78,45,2.53139472007751,0.57405424118042
2,24,78,45,1.75032997131348,0.317800372838974
2,20,77,46,1.45817232131958,0.633033752441406
2,19,78,46,1.90565156936646,0.953047394752502
2,20,78,46,2.08729481697083,0.832835495471954
2,21,78,46,2.19128608703613,0.851044416427612
2,22,78,46,2.0999014377594,0.849103450775146
2,23,78,46,2.15543937683105,0.899858355522156
2,24,78,46,1.99339973926544,1.08523201942444
2,17,76,47,2.68865346908569,1.19695830345154
2,17,77,47,3.02739477157593,1.9785840511322
2,18,77,47,2.36992788314819,1.3670551776886
2,18,78,47,2.63272309303284,1.88242673873901
2,19,78,47,1.71714103221893,1.21996819972992
2,17,76,48,4.07677793502808,1.73348128795624
2,23,76,48,1.7232449054718,2.1951949596405
2,24,76,48,2.01188492774963,2.2400324344635
2,18,77,48,3.23881316184998,1.90799784660339
2,23,77,48,2.14843654632568,2.65102553367615
2,18,78,48,3.08016324043274,2.14840841293335
2,17,75,49,3.8736469745636,1.53703248500824
2,24,75,49,1.7057409286499,2.10868763923645
2,17,76,49,4.70593595504761,2.06658267974854
2,18,76,49,3.48189210891724,1.66785550117493
2,22,76,49,1.68985915184021,1.96086525917053
2,23,76,49,2.14160251617432,2.66349244117737
2,24,76,49,2.10289239883423,2.62784385681152
2,18,77,49,3.19120049476624,1.68964266777039
2,22,77,49,2.50141978263855,3.08713436126709
2,23,77,49,2.4530200958252,3.16296100616455
2,21,78,49,2.11069083213806,2.65725326538086
2,22,78,49,2.49984645843506,3.34206080436707
2,28,70,50,1.58201742172241,1.78559267520905
2,29,70,50,1.72732317447662,2.42668890953064
2,30,70,50,1.23868751525879,1.85202324390411
2,17,71,50,2.74867033958435,0.54213684797287
2,18,71,50,2.01081991195679,0.458200991153717
2,19,71,50,1.60819387435913,0.629244089126587
2,28,71,50,1.79989194869995,1.95151340961456
2,29,71,50,1.91989660263062,2.48990845680237
2,30,71,50,1.46326744556427,2.09519052505493
2,28,72,50,1.43818354606628,1.63668203353882
2,29,72,50,1.5469274520874,1.85899770259857
