roi_label,x,y,z,effect_size_photo,effect_size_sent
2,17,76,44,1.28555846214294,0.943555235862732
2,17,76,45,1.53857672214508,1.22706365585327
2,17,77,45,1.49744772911072,1.33369958400726
2,24,77,45,1.42749643325806,1.80929172039032
2,25,77,45,1.58484959602356,1.89923572540283
2,26,77,45,1.62262201309204,1.62941122055054
2,17,78,45,1.2155876159668,0.785008549690247
2,24,78,45,2.35977673530579,2.61277914047241
2,25,78,45,2.09887504577637,2.23601865768433
2,26,78,45,1.77617740631104,1.50257349014282
2,27,78,45,1.54529678821564,1.0709376335144
2,17,76,46,1.61544644832611,1.37725937366486
2,17,77,46,1.38196158409119,1.37332582473755
2,24,77,46,2.14673280715942,2.71149325370789
2,25,77,46,2.10744142532349,2.69846487045288
2,26,77,46,1.73101651668549,2.16037058830261
2,17,78,46,0.906991064548492,0.953459501266479
2,24,78,46,2.94608759880066,3.1937518119812
2,25,78,46,2.37153005599976,2.56375908851624
2,17,75,47,1.1836724281311,0.699247300624847
2,17,76,47,1.47187149524689,0.995075941085815
2,18,76,47,1.31770431995392,0.843477964401245
2,17,77,47,1.13604414463043,1.08436715602875
2,18,77,47,1.20733976364136,1.12250316143036
2,23,77,47,1.85483002662659,2.19464182853699
2,24,77,47,2.26947450637817,2.72278237342834
2,25,77,47,2.06174612045288,2.71953868865967
2,23,78,47,2.51647996902466,2.31064224243164
2,24,78,47,2.77500605583191,2.7853307723999
2,25,78,47,2.1973831653595,2.41975522041321
2,24,73,48,1.37354624271393,1.20895409584045
2,25,73,48,1.15472650527954,1.00666797161102
2,23,74,48,1.43625402450562,1.38596570491791
2,24,74,48,1.28408694267273,1.37624037265778
2,23,75,48,1.07638192176819,1.27339768409729
2,17,76,48,1.19670724868774,0.420954644680023
2,18,77,48,1.41935968399048,1.04145050048828
2,22,77,48,1.75425279140472,1.72477960586548
2,23,77,48,1.81861925125122,1.79411375522614
2,24,77,48,1.81934022903442,1.96319878101349
2,25,77,48,1.70779454708099,2.11536121368408
2,26,77,48,1.46960520744324,1.98067033290863
2,27,77,48,1.33496129512787,1.86163878440857
2,22,78,48,2.67922973632812,2.22134947776794
2,23,78,48,2.63857936859131,2.01216888427734
2,24,78,48,2.49669575691223,2.08231377601624
2,25,78,48,2.14239025115967,2.10400652885437
2,26,78,48,1.80819261074066,1.72058010101318
2,27,78,48,1.45479214191437,1.48806464672089
2,25,66,49,1.54770636558533,0.2329021692276
2,26,66,49,1.63332736492157,1.03796982765198
2,27,66,49,0.864353060722351,0.941039264202118
2,24,73,49,1.49836015701294,1.14452493190765
2,25,73,49,1.26655530929565,0.951708197593689
2,23,74,49,1.78892433643341,1.53449749946594
2,24,74,49,1.58885514736176,1.46723544597626
2,25,74,49,1.17493176460266,1.19523239135742
2,22,75,49,1.70937478542328,1.4824321269989
2,23,75,49,1.52845501899719,1.43403816223145
2,24,75,49,1.21423602104187,1.29958307743073
2,17,76,49,1.08512532711029,0.0420796796679497
2,22,76,49,1.63140296936035,1.47206211090088
2,23,76,49,1.26531004905701,1.2517683506012
2,24,76,49,1.06040251255035,1.08402538299561
2,25,76,49,0.999422252178192,0.983624756336212
2,18,77,49,1.77108097076416,1.28854179382324
2,20,77,49,2.76682996749878,2.12985229492188
2,21,77,49,2.83231425285339,2.20574855804443
2,22,77,49,2.43053650856018,2.02758765220642
2,23,77,49,2.00191116333008,1.57666230201721
2,24,77,49,1.76953268051147,1.42870354652405
2,25,77,49,1.71029961109161,1.56960499286652
2,26,77,49,1.62692356109619,1.73222517967224
2,27,77,49,1.53717160224915,1.98659312725067
2,21,78,49,3.58546590805054,3.00690865516663
2,22,78,49,3.19102382659912,2.45110726356506
2,23,78,49,2.88469505310059,1.77467358112335
2,24,78,49,2.62662220001221,1.66947293281555
2,25,78,49,2.33967208862305,1.74952030181885
2,26,78,49,2.09794569015503,1.7624979019165
2,27,78,49,1.77720999717712,1.79938983917236
2,25,65,50,1.38587188720703,0.494925141334534
2,26,65,50,1.69453084468842,1.30732929706573
2,27,65,50,1.38042688369751,1.69841432571411
2,25,66,50,1.53411936759949,0.597651958465576
2,26,66,50,1.5584329366684,1.2438428401947
2,27,66,50,0.99430125951767,1.30177068710327
2,24,73,50,1.23888468742371,0.836978793144226
2,25,73,50,1.14001893997192,0.800398528575897
2,22,74,50,1.85753500461578,1.43725824356079
2,23,74,50,1.77600371837616,1.33253991603851
2,24,74,50,1.49304211139679,1.29276978969574
2,25,74,50,1.2112603187561,1.09965217113495
2,22,75,50,2.16816711425781,1.742018699646
2,23,75,50,1.72955679893494,1.54736459255219
2,24,75,50,1.36344814300537,1.37613081932068
2,21,76,50,3.0386438369751,2.01340103149414
2,22,76,50,2.43606543540955,1.91624045372009
2,23,76,50,1.75906682014465,1.58666980266571
2,24,76,50,1.38103210926056,1.15593898296356
2,25,76,50,1.22072494029999,0.845869243144989
2,20,77,50,4.16287565231323,2.9782600402832
2,21,77,50,3.83301186561584,2.58770561218262
2,22,77,50,2.97409296035767,2.06079006195068
2,23,77,50,2.43124556541443,1.61318445205688
2,24,77,50,2.19301819801331,1.29435873031616
2,25,77,50,1.90468382835388,1.10923111438751
2,26,77,50,1.61703300476074,1.24382102489471
2,27,77,50,1.45049095153809,1.69593787193298
2,20,78,50,3.85382890701294,3.09676504135132
2,21,78,50,3.53867745399475,2.63283443450928
2,22,78,50,2.99384880065918,1.94499111175537
2,23,78,50,2.84990262985229,1.49030160903931
2,24,78,50,2.65888643264771,1.31347012519836
2,25,78,50,2.24839949607849,1.26373505592346
2,26,78,50,1.90310215950012,1.41016173362732
2,26,64,51,0.981755495071411,0.841908872127533
2,27,64,51,1.12390232086182,1.38326478004456
2,25,65,51,1.12919116020203,0.653270244598389
2,26,65,51,1.48808002471924,1.46003890037537
2,27,65,51,1.57331931591034,1.97430408000946
2,28,65,51,1.03571271896362,1.45703339576721
2,25,66,51,1.00563728809357,0.839147388935089
2,26,66,51,1.02935791015625,1.23693478107452
2,27,66,51,1.02247655391693,1.45985865592957
2,22,74,51,1.68282210826874,1.41036188602448
2,23,74,51,1.35594260692596,1.02706229686737
2,24,74,51,1.18468797206879,1.07330656051636
2,21,75,51,3.04409265518188,2.24871110916138
2,22,75,51,2.68204164505005,2.21099448204041
2,23,75,51,1.73153972625732,1.66766881942749
2,21,76,51,4.08195543289185,2.80993294715881
2,22,76,51,3.08781504631042,2.39873862266541
2,23,76,51,2.20988917350769,2.03645610809326
2,24,76,51,1.79118418693542,1.56308615207672
2,20,77,51,4.70220899581909,3.2787389755249
2,21,77,51,3.83748722076416,2.37731599807739
2,22,77,51,2.80985403060913,1.75777673721313
2,23,77,51,2.54698514938354,1.60006964206696
2,24,77,51,2.34137344360352,1.37991535663605
2,25,77,51,1.77473616600037,0.848311960697174
2,19,78,51,2.74434900283813,2.41208839416504
2,20,78,51,3.37323331832886,2.63672375679016
2,21,78,51,2.45816540718079,1.65537738800049
2,22,78,51,1.81675255298615,1.02157115936279
2,23,78,51,2.11356067657471,1.00954806804657
2,24,78,51,2.12993097305298,0.996520578861237
2,25,78,51,1.66223609447479,0.803307175636292
2,23,79,51,1.1797684431076,0.576233088970184
2,24,79,51,1.20893180370331,0.611834764480591
2,26,64,52,0.833561182022095,0.795849740505219
2,27,64,52,1.01582527160645,1.43156623840332
2,28,64,52,0.854388833045959,1.22247648239136
2,26,65,52,1.04438948631287,1.28677344322205
2,27,65,52,1.30500268936157,1.8649685382843
2,28,65,52,1.05832028388977,1.4665013551712
2,21,75,52,3.89253640174866,3.23828148841858
2,22,75,52,2.94630217552185,2.68636417388916
2,21,76,52,4.41216230392456,3.35460305213928
2,22,76,52,3.19274067878723,2.62234354019165
2,23,76,52,2.37673592567444,2.21559691429138
2,19,77,52,3.26396632194519,2.80740785598755
2,20,77,52,4.098388671875,3.0479154586792
2,21,77,52,2.97703886032104,2.05234670639038
2,22,77,52,2.03307962417603,1.40616476535797
2,23,77,52,1.98992538452148,1.48495757579803
2,24,77,52,1.74007058143616,1.25834000110626
2,20,78,52,2.2766101360321,2.02626514434814
2,24,78,52,1.20149195194244,0.68602854013443
2,23,81,52,1.70600318908691,1.80102074146271
2,27,65,53,0.933346748352051,1.35422575473785
2,21,75,53,4.19550514221191,3.65846538543701
2,22,75,53,2.90775775909424,2.82562732696533
2,21,76,53,4.0031361579895,3.56233549118042
2,22,76,53,2.76840543746948,2.57410097122192
2,20,77,53,3.06930017471313,2.75420093536377
2,23,80,53,1.10611808300018,1.01659870147705
2,22,76,56,2.02278089523315,1.4150847196579
4,24,75,34,1.74205148220062,2.40354561805725
4,24,76,34,1.21636581420898,1.2540100812912
4,24,76,35,1.07669305801392,1.43489074707031
4,24,76,36,0.738582074642181,1.26238656044006
4,20,78,37,0.943337678909302,0.713137924671173
4,19,79,37,1.02058446407318,0.645897746086121
4,20,79,37,0.945042788982391,0.441492229700089
4,18,80,37,0.841760516166687,0.479852378368378
4,19,80,37,1.08094930648804,0.44879224896431
4,18,81,37,0.670170843601227,0.293310701847076
4,19,81,37,0.726168394088745,0.126949369907379
4,18,80,38,0.976962804794312,0.540264666080475
4,19,80,38,1.18177592754364,0.386357396841049
4,20,80,38,0.848953723907471,0.0234393514692783
4,18,81,38,0.944885909557343,0.311977297067642
4,19,81,38,1.34113645553589,0.251749932765961
4,18,82,38,0.674410581588745,0.103731617331505
4,19,82,38,1.12927353382111,0.013019859790802
4,19,83,38,0.763941466808319,-0.0934624224901199
4,18,80,39,0.869373977184296,0.59993588924408
4,18,81,39,1.07343685626984,0.479293584823608
4,19,81,39,1.2984778881073,0.247923538088799
4,18,82,39,1.04512763023376,0.204960376024246
4,19,82,39,1.57808578014374,0.15051506459713
4,19,83,39,1.3880181312561,0.181905031204224
4,19,84,39,0.740083575248718,0.0158727169036865
4,20,75,40,0.612637877464294,-0.304070144891739
4,21,75,40,0.669792950153351,0.159473761916161
4,18,81,40,0.896786391735077,0.718364417552948
4,18,82,40,1.10785675048828,0.516268014907837
4,19,82,40,1.37575912475586,0.352041453123093
4,19,83,40,1.51828551292419,0.601076304912567
4,19,84,40,0.905684292316437,0.475583642721176
4,20,75,41,0.724919378757477,-0.197969451546669
4,18,82,41,0.778259038925171,0.878807544708252
4,18,83,41,0.67605721950531,0.752407491207123
4,19,83,41,0.985714435577393,1.05293560028076
4,19,84,41,0.813005805015564,0.891189754009247
4,21,86,41,1.16120314598083,-0.118637412786484
4,22,87,41,1.13841378688812,0.729670286178589
4,17,76,42,0.633326292037964,0.778712391853333
4,17,77,42,0.822852611541748,0.671614527702332
4,17,78,42,0.911357820034027,0.570191979408264
4,17,79,42,0.776855111122131,0.520938038825989
4,20,85,42,1.4240505695343,0.982664883136749
4,21,85,42,1.58049821853638,0.635381698608398
4,21,86,42,2.66698360443115,1.07388436794281
4,22,86,42,2.15741753578186,0.76092654466629
4,23,87,42,0.92967414855957,0.161495849490166
4,17,78,43,1.14340996742249,0.454224795103073
4,26,78,43,0.811863780021667,0.564773678779602
4,27,78,43,0.782268047332764,0.474242061376572
4,17,79,43,0.921653091907501,0.242784664034843
4,23,79,43,0.566409111022949,0.5379518866539
4,24,79,43,0.723393261432648,0.577369809150696
4,25,79,43,0.654604434967041,0.468722552061081
4,26,79,43,0.970980942249298,0.405012786388397
4,27,79,43,1.01807332038879,0.301989197731018
4,17,80,43,0.554101467132568,0.265741914510727
4,23,80,43,0.741013288497925,0.428657919168472
4,24,80,43,0.961345374584198,0.392571091651917
4,25,80,43,0.837973475456238,0.0707997381687164
4,26,80,43,0.91940975189209,-0.151628822088242
4,27,80,43,0.995193839073181,-0.258483409881592
4,20,84,43,1.03687751293182,1.98435211181641
4,21,84,43,1.04900586605072,1.36966943740845
4,20,85,43,1.8486465215683,1.56296467781067
4,21,85,43,2.56415963172913,1.66930878162384
4,22,85,43,2.33054184913635,0.998899102210999
4,23,85,43,1.72245001792908,0.421414434909821
4,22,86,43,3.31204390525818,1.5968770980835
4,23,86,43,1.97417449951172,0.869251310825348
4,24,86,43,0.93496561050415,0.374784588813782
4,18,80,44,1.05352675914764,0.481981635093689
4,23,80,44,0.988269686698914,0.295604825019836
4,24,80,44,1.00231432914734,0.149812266230583
4,27,80,44,1.04071688652039,-0.839490234851837
4,18,81,44,0.8794224858284,0.909642398357391
4,20,84,44,1.28584396839142,2.06673693656921
4,21,84,44,1.44118523597717,1.73458349704742
4,22,84,44,1.22991943359375,0.618396461009979
4,23,84,44,1.10061383247375,-0.120026409626007
4,20,85,44,1.60104668140411,1.56982254981995
4,21,85,44,2.47898817062378,1.79300558567047
4,22,85,44,2.6193368434906,1.13011717796326
4,23,85,44,2.34285974502563,0.485583484172821
4,24,85,44,1.81814706325531,0.157781526446342
4,22,86,44,3.19464635848999,1.44835996627808
4,23,86,44,2.25825524330139,0.707660853862762
4,18,80,45,1.18192231655121,0.742196500301361
4,20,83,45,0.973779261112213,1.82611644268036
4,20,84,45,1.09888076782227,1.69569683074951
4,21,84,45,1.09622073173523,1.27942717075348
4,21,85,45,1.52911806106567,1.01778137683868
4,22,85,45,1.64619040489197,0.0905609130859375
4,23,85,45,1.61601305007935,-0.496187210083008
4,24,85,45,1.39463627338409,-0.510106980800629
4,23,80,48,0.906211256980896,0.199165403842926
4,24,80,48,0.88243043422699,0.203383654356003
4,21,84,48,0.942989230155945,1.10873973369598
4,22,85,48,0.908613085746765,0.0849876701831818
4,21,80,49,1.24241828918457,0.858828663825989
4,22,80,49,1.13661992549896,0.420582354068756
4,23,80,49,1.29146230220795,0.58104795217514
4,24,80,49,1.05198788642883,0.507282495498657
4,25,80,49,0.632624804973602,0.205163970589638
4,22,81,49,0.811836719512939,-0.00372593104839325
4,23,81,49,0.806603610515594,0.299545139074326
4,22,82,49,0.914920210838318,0.162569373846054
4,22,83,49,1.10647642612457,0.897053480148315
4,22,84,49,1.24803519248962,1.45883095264435
4,22,81,50,1.09576392173767,0.430661499500275
4,23,81,50,0.965595424175262,0.698205411434174
4,22,82,50,1.24749934673309,0.634996652603149
4,23,82,50,1.15987658500671,0.932349562644958
4,23,83,50,0.808030426502228,0.955925762653351
6,36,72,64,-0.0822915881872177,-0.555158793926239
6,36,72,65,-0.145903870463371,-0.602653563022614
6,38,77,65,-0.280450582504272,-0.689013242721558
6,36,78,65,-0.244158387184143,-0.725917816162109
6,37,78,65,0.0942399948835373,-0.522664368152618
6,37,73,66,-0.0816872790455818,-0.625223517417908
6,37,77,66,-0.514027774333954,-0.959917545318604
6,38,77,66,-0.260171204805374,-0.825700402259827
6,37,78,66,-0.111646264791489,-0.683163523674011
6,38,78,66,0.0232677068561316,-0.758373737335205
6,36,72,67,-0.119098320603371,-0.437650144100189
6,29,73,67,-0.801114439964294,-3.01891732215881
6,36,73,67,-0.144977226853371,-0.597324192523956
6,37,73,67,-0.0404819697141647,-0.652830958366394
6,37,74,67,-0.301146894693375,-1.00118613243103
6,38,76,67,-0.514281034469604,-1.12733912467957
6,38,77,67,-0.538276493549347,-1.33791673183441
6,37,78,67,-0.264189898967743,-0.848678469657898
6,38,78,67,-0.257440507411957,-1.20336973667145
6,33,72,68,-0.337292075157166,-1.29069316387177
6,34,72,68,-0.0124798826873302,-0.74881911277771
6,35,72,68,-0.0179304927587509,-0.553098917007446
6,36,72,68,-0.0222365148365498,-0.488797962665558
6,34,73,68,-0.257674098014832,-0.81437611579895
6,35,73,68,0.0152251608669758,-0.657598257064819
6,36,73,68,-0.12030715495348,-0.630214929580688
6,37,73,68,-0.0884166732430458,-0.596012830734253
6,30,74,68,-0.590300261974335,-2.61791324615479
6,35,74,68,-0.249090880155563,-0.744436204433441
6,36,74,68,-0.273701190948486,-0.780127108097076
6,37,74,68,-0.171723037958145,-0.700282037258148
6,37,75,68,-0.412490338087082,-0.951006770133972
6,38,75,68,-0.37835955619812,-0.965855419635773
6,33,72,69,-0.572253465652466,-1.55971574783325
6,34,72,69,-0.266961574554443,-0.932778716087341
6,34,73,69,-0.289634555578232,-0.680728852748871
6,35,73,69,-0.274432361125946,-0.673522233963013
6,35,74,69,-0.309564083814621,-0.386674493551254
6,36,74,69,-0.35370334982872,-0.428710222244263
6,37,74,69,-0.233782857656479,-0.23450793325901
6,36,75,69,-0.344897866249084,-0.12159176170826
6,37,75,69,-0.451868534088135,-0.452141582965851
6,34,74,70,-0.396872222423553,0.164181515574455
6,35,74,70,-0.338998258113861,0.25620499253273
6,36,74,70,-0.480153799057007,0.250888168811798
6,35,75,70,-0.232265129685402,0.593999147415161
8,24,39,25,0.85085916519165,0.799686908721924
8,24,40,25,0.911269962787628,0.99320775270462
8,23,41,25,0.84738302230835,0.819398403167725
8,24,41,25,0.871340394020081,0.992974698543549
8,23,42,25,0.819657921791077,0.688351333141327
8,25,37,26,0.637390971183777,0.794784486293793
8,24,38,26,0.839974999427795,0.919166445732117
8,25,38,26,0.840427577495575,1.27069509029388
