roi_label,x,y,z,effect_size_photo,effect_size_sent
2,22,70,40,0.703347742557526,0.478141069412231
2,18,73,41,0.834405779838562,0.772293269634247
2,23,71,44,0.739999830722809,0.54378616809845
2,24,69,45,0.961912870407104,0.694109439849854
2,24,70,45,0.984622001647949,0.631091713905334
2,23,71,45,0.914861559867859,0.497081696987152
2,24,71,45,0.664302825927734,0.32682529091835
2,27,78,45,0.782314240932465,0.597739934921265
2,28,78,45,0.951364517211914,0.72644567489624
2,29,78,45,0.796175241470337,0.625556230545044
2,24,69,46,1.37053561210632,0.680346548557281
2,25,69,46,1.07140588760376,0.346833825111389
2,24,70,46,1.04390704631805,0.390343189239502
2,25,70,46,0.714180707931519,0.135283023118973
2,23,71,46,0.906455159187317,0.575917720794678
2,24,71,46,0.644373834133148,0.121322393417358
2,27,77,46,0.949202954769135,0.464102655649185
2,28,77,46,0.896952569484711,0.47082793712616
2,29,77,46,0.650683581829071,0.276775807142258
2,25,78,46,1.40998816490173,0.788544178009033
2,26,78,46,1.41098260879517,0.902457177639008
2,27,78,46,1.47034919261932,1.06144046783447
2,28,78,46,1.51614224910736,1.12682902812958
2,29,78,46,1.27014482021332,0.887176394462585
2,24,68,47,1.29168736934662,0.402657449245453
2,25,68,47,1.23458826541901,0.156015634536743
2,24,69,47,1.0660228729248,0.137723505496979
2,25,69,47,1.02546381950378,-0.0520405769348145
2,26,69,47,0.564278721809387,-0.323128938674927
2,24,70,47,0.712846994400024,-0.0378498435020447
2,23,71,47,0.786414682865143,0.48064911365509
2,26,77,47,1.32965922355652,0.545733332633972
2,27,77,47,1.51931416988373,0.752931416034698
2,28,77,47,1.35355770587921,0.777755796909332
2,29,77,47,0.884102582931519,0.386515200138092
2,24,78,47,1.75971829891205,0.629877686500549
2,25,78,47,2.04006171226501,1.08479785919189
2,26,78,47,1.92689180374146,1.18976938724518
2,27,78,47,1.86748111248016,1.19385576248169
2,28,78,47,1.6610232591629,1.25054168701172
2,29,78,47,1.383429646492,0.991778135299683
2,22,71,48,0.748942375183105,0.57638943195343
2,23,71,48,0.690451741218567,0.316671907901764
2,24,71,48,0.543782830238342,-0.3007632791996
2,27,76,48,0.795815050601959,0.285034358501434
2,28,76,48,0.58030378818512,0.231641888618469
2,25,77,48,1.48568177223206,0.45553258061409
2,26,77,48,1.54349803924561,0.686557769775391
2,27,77,48,1.46820330619812,0.849474430084229
2,28,77,48,1.14855456352234,0.74088454246521
2,23,78,48,1.42076706886292,0.0435491129755974
2,24,78,48,2.11990666389465,0.70604008436203
2,25,78,48,2.28373837471008,1.11578953266144
2,26,78,48,1.92652225494385,1.12483191490173
2,27,78,48,1.5489866733551,1.0148149728775
2,28,78,48,1.26287698745728,0.971441447734833
2,29,68,49,0.788632810115814,-0.699537456035614
2,30,68,49,0.775705516338348,-0.0973040610551834
2,29,69,49,1.12206625938416,-0.470668077468872
2,30,69,49,1.22644710540771,0.118760079145432
2,29,70,49,1.12730026245117,-0.0753740072250366
2,30,70,49,1.17192256450653,0.251223981380463
2,23,71,49,0.667448997497559,-0.165715217590332
2,24,71,49,0.70754873752594,-0.510206818580627
2,28,71,49,0.911829471588135,-0.0949325561523438
2,29,71,49,0.86494779586792,0.107099652290344
2,30,71,49,0.637948989868164,0.0895037055015564
2,25,77,49,1.40347945690155,0.432121604681015
2,26,77,49,1.22349274158478,0.506098926067352
2,27,77,49,0.931972324848175,0.436027765274048
2,23,78,49,1.2773175239563,0.087820790708065
2,24,78,49,1.75169563293457,0.529961168766022
2,25,78,49,1.76984024047852,0.770142674446106
2,26,78,49,1.31618499755859,0.667152464389801
2,27,78,49,0.860355734825134,0.517539203166962
2,29,67,50,0.74828052520752,-0.663042068481445
2,29,68,50,1.28573405742645,-0.650414347648621
2,30,68,50,1.2301812171936,0.257213652133942
2,28,69,50,1.16415047645569,-1.07480955123901
2,29,69,50,1.85878992080688,-0.145029544830322
2,30,69,50,1.98338866233826,0.702504754066467
2,26,70,50,0.9899001121521,-1.34870326519012
2,27,70,50,1.26914167404175,-0.942960381507874
2,28,70,50,1.57648348808289,-0.405137181282043
2,29,70,50,1.87090408802032,0.442868947982788
2,30,70,50,1.82728934288025,0.879790961742401
2,20,71,50,1.24847221374512,-0.199881553649902
2,24,71,50,1.02096176147461,-0.672457814216614
2,25,71,50,1.01821947097778,-0.818349957466125
2,26,71,50,0.975760459899902,-0.843502759933472
2,27,71,50,1.23153448104858,-0.277580499649048
2,28,71,50,1.42299723625183,0.329171419143677
2,29,71,50,1.39947438240051,0.681452870368958
2,30,71,50,1.04715657234192,0.604060649871826
2,28,72,50,0.922351241111755,0.669341564178467
2,29,72,50,0.820253968238831,0.607682406902313
2,19,78,50,0.949699580669403,1.78591012954712
2,24,78,50,0.955111265182495,0.231075078248978
2,25,78,50,0.968503475189209,0.269016772508621
2,26,78,50,0.627101600170135,0.0539218038320541
2,29,67,51,0.750885367393494,-0.538999080657959
2,30,67,51,0.573148250579834,0.0401795357465744
2,28,68,51,0.88239598274231,-0.89921647310257
2,29,68,51,1.4936980009079,-0.358256757259369
2,30,68,51,1.42232036590576,0.404781132936478
2,26,69,51,0.963521003723145,-1.0459406375885
2,27,69,51,1.21879291534424,-0.786205768585205
2,28,69,51,1.50684714317322,-0.518767952919006
2,29,69,51,2.06098437309265,0.253620266914368
2,30,69,51,2.13141322135925,0.969565391540527
2,25,70,51,1.19010066986084,-1.24075222015381
2,26,70,51,1.46056914329529,-0.793872952461243
2,27,70,51,1.71003413200378,-0.296912431716919
2,28,70,51,1.83460474014282,0.149609208106995
2,29,70,51,1.92093861103058,0.737043023109436
2,30,70,51,1.88151741027832,1.08010947704315
2,20,71,51,1.70630526542664,0.129816293716431
2,21,71,51,1.35890650749207,-0.110743522644043
2,23,71,51,1.16787958145142,-0.554280996322632
2,24,71,51,1.42755174636841,-0.382211208343506
2,25,71,51,1.28244590759277,-0.379289627075195
2,26,71,51,1.23438668251038,-0.310913562774658
2,27,71,51,1.39737367630005,0.227039337158203
2,28,71,51,1.49445080757141,0.66539466381073
2,29,71,51,1.36036574840546,0.860210657119751
2,30,71,51,1.08036875724792,0.757885336875916
2,28,72,51,0.906934976577759,0.681690692901611
2,29,72,51,0.853524208068848,0.553490817546844
2,18,76,51,1.55844187736511,2.09155416488647
2,29,67,52,0.626496195793152,-0.269825130701065
2,27,68,52,0.686776161193848,-0.159327507019043
2,28,68,52,0.929019689559937,-0.301495373249054
2,29,68,52,1.1780858039856,-0.0928305983543396
2,26,69,52,1.10594367980957,-0.399669766426086
2,27,69,52,1.33094334602356,-0.110109925270081
2,28,69,52,1.40753173828125,-0.00162100791931152
2,29,69,52,1.61431074142456,0.427503526210785
2,20,70,52,1.28031730651855,0.125447034835815
2,21,70,52,1.15686941146851,-0.202897787094116
2,26,70,52,1.34001588821411,-0.2392338514328
2,27,70,52,1.55330419540405,0.148600339889526
2,28,70,52,1.52322494983673,0.392465829849243
2,29,70,52,1.45996284484863,0.693991959095001
2,20,71,52,1.80113506317139,0.566296100616455
2,21,71,52,1.52596640586853,0.375812292098999
2,27,71,52,1.14273428916931,0.29072117805481
2,28,71,52,1.2216192483902,0.565128445625305
2,29,71,52,1.16713285446167,0.604745805263519
2,17,72,52,1.55027413368225,0.478396654129028
2,17,73,52,1.48182892799377,0.979169607162476
2,18,74,52,1.45646119117737,0.785575151443481
2,18,75,52,1.86638522148132,1.64375853538513
2,18,76,52,1.81993854045868,2.05857872962952
2,28,68,53,0.609821498394012,0.158739894628525
2,29,68,53,0.609080731868744,-0.00472994148731232
2,26,69,53,0.705087542533875,-0.0514278411865234
2,27,69,53,0.911230564117432,0.249594211578369
2,28,69,53,0.935447037220001,0.265401601791382
2,29,69,53,0.86463075876236,0.377612769603729
2,20,70,53,1.15511345863342,0.439346075057983
2,21,70,53,1.04412531852722,0.14144241809845
2,27,70,53,0.991292357444763,0.180724859237671
2,28,70,53,1.01356256008148,0.321065843105316
2,29,70,53,0.984560370445251,0.413196444511414
2,20,71,53,1.40343189239502,0.787856936454773
2,21,71,53,1.21423840522766,0.456188201904297
2,28,71,53,0.89473032951355,0.140263378620148
2,18,73,53,1.65885198116302,1.01811635494232
2,18,74,53,1.87582683563232,1.43034791946411
2,27,70,54,0.60041618347168,0.0469575524330139
2,28,70,54,0.714266240596771,0.17329540848732
2,18,71,54,1.48423135280609,1.44060885906219
2,28,71,54,0.73249089717865,-0.233855426311493
2,18,72,54,1.82826542854309,1.65552604198456
2,18,73,54,1.98331820964813,1.69203066825867
2,19,75,54,1.30266690254211,0.311457991600037
2,19,72,55,1.32653963565826,0.946525812149048
2,19,73,55,1.42951333522797,0.681712985038757
4,21,78,33,1.96787238121033,1.34452867507935
4,22,78,33,1.63793516159058,1.71642923355103
4,23,78,33,1.36993193626404,1.99510264396667
4,21,78,34,1.52601754665375,0.661754906177521
4,18,74,38,1.56470549106598,1.19912171363831
4,19,74,39,1.01687014102936,1.12546825408936
4,22,88,39,1.11118566989899,0.236212998628616
4,19,75,40,0.7375448346138,0.991494953632355
4,27,81,40,0.642100691795349,0.17484787106514
4,23,88,40,1.44022834300995,0.515713155269623
4,27,80,41,0.92408287525177,0.169794291257858
4,26,81,41,1.12562561035156,0.460698872804642
4,27,81,41,1.96644234657288,1.13125133514404
4,28,81,41,1.94122004508972,0.890705764293671
4,26,82,41,1.41772973537445,0.959244310855865
4,27,82,41,1.89386439323425,1.45390117168427
4,28,82,41,1.74921035766602,0.98122638463974
4,24,87,41,1.39850890636444,0.471035569906235
4,23,88,41,1.83974754810333,0.867878079414368
4,26,80,42,0.822339415550232,0.0760133787989616
4,27,80,42,1.70498585700989,0.754048228263855
4,28,80,42,1.84346652030945,0.673173069953918
4,26,81,42,1.93976426124573,1.03384017944336
4,27,81,42,3.19506645202637,2.19126987457275
4,28,81,42,3.20402908325195,1.95974659919739
4,26,82,42,2.28054213523865,1.41956257820129
4,27,82,42,2.96220803260803,2.22052884101868
4,28,82,42,2.65507221221924,1.89157855510712
4,26,83,42,1.56501924991608,0.68922758102417
4,27,83,42,1.32440662384033,0.886295974254608
4,28,83,42,0.899167060852051,0.665548801422119
4,24,87,42,1.47198987007141,0.421057283878326
4,27,79,43,0.588511168956757,0.214332208037376
4,28,79,43,0.873764336109161,0.270492941141129
4,26,80,43,0.943681836128235,0.267768263816833
4,27,80,43,2.00666403770447,1.17303824424744
4,28,80,43,2.25121402740479,1.21279847621918
4,26,81,43,2.12094211578369,1.08584797382355
4,27,81,43,3.33723735809326,2.32420492172241
4,28,81,43,3.35694718360901,2.26171445846558
4,26,82,43,2.27717304229736,1.17149603366852
4,27,82,43,2.84188413619995,1.94454336166382
4,28,82,43,2.67408037185669,1.97239601612091
4,26,83,43,1.45814490318298,0.349677503108978
4,27,83,43,1.35460519790649,0.705719232559204
4,28,83,43,1.05812358856201,0.845457494258881
4,26,80,44,0.865496754646301,0.410101801156998
4,27,80,44,1.61228108406067,1.02730119228363
4,28,80,44,1.87249791622162,1.05075824260712
4,29,80,44,1.65690350532532,0.861549437046051
4,26,81,44,1.67130780220032,0.798898220062256
4,27,81,44,2.4907557964325,1.51867437362671
4,28,81,44,2.63637495040894,1.6751903295517
4,29,81,44,2.26991248130798,1.35692727565765
4,26,82,44,1.76893603801727,0.523664176464081
4,27,82,44,2.10131645202637,1.13014328479767
4,28,82,44,2.09660816192627,1.3862316608429
4,25,83,44,0.914361357688904,-0.0801135003566742
4,26,83,44,1.03789067268372,-0.0532980263233185
4,27,83,44,0.978219389915466,0.263032585382462
4,26,80,45,0.83139181137085,0.489658683538437
4,27,80,45,1.10973632335663,0.569517195224762
4,28,80,45,1.3792200088501,0.699371337890625
4,29,80,45,1.52942097187042,0.814659178256989
4,26,81,45,1.26569378376007,0.464963316917419
4,27,81,45,1.61697399616241,0.661609888076782
4,28,81,45,1.8017600774765,0.881908118724823
