roi_label,x,y,z,effect_size_photo,effect_size_sent
2,17,76,44,0.174729838967323,0.13073618710041
2,17,76,45,0.206337094306946,0.324409067630768
2,17,77,45,0.257026702165604,0.0479482971131802
2,24,77,45,-0.22793573141098,-0.224895536899567
2,25,77,45,-0.218248918652534,-0.421184837818146
2,26,77,45,0.0310314148664474,-0.697939217090607
2,17,78,45,0.154165044426918,0.162954598665237
2,24,78,45,-0.0246814042329788,-0.398923605680466
2,25,78,45,-0.052299901843071,-0.71775358915329
2,26,78,45,0.173814967274666,-1.06942677497864
2,27,78,45,0.135596945881844,-1.18084263801575
2,17,76,46,0.129580467939377,0.337053298950195
2,17,77,46,0.319809317588806,0.106201067566872
2,24,77,46,-0.223900854587555,-0.470538914203644
2,25,77,46,-0.201137945055962,-0.665649890899658
2,26,77,46,0.0428344458341599,-0.747784316539764
2,17,78,46,0.313078463077545,0.2435202896595
2,24,78,46,-0.0593776553869247,-0.526480078697205
2,25,78,46,0.010345071554184,-0.881561517715454
2,17,75,47,-0.158602148294449,0.279050707817078
2,17,76,47,-0.00818557292222977,0.294628262519836
2,18,76,47,0.196766003966331,0.0976833254098892
2,17,77,47,0.277601599693298,0.31997162103653
2,18,77,47,0.497370302677155,0.0720314309000969
2,23,77,47,-0.163198783993721,-0.265726119279861
2,24,77,47,-0.0111056230962276,-0.565407514572144
2,25,77,47,0.157303601503372,-0.720094859600067
2,23,78,47,-0.464412599802017,-0.0486734956502914
2,24,78,47,0.00759489834308624,-0.61415433883667
2,25,78,47,0.104242973029613,-0.827768802642822
2,24,73,48,-0.494858771562576,-0.523667931556702
2,25,73,48,-0.389016509056091,-0.493511617183685
2,23,74,48,-0.100039169192314,-0.656160712242126
2,24,74,48,-0.12412566691637,-0.350613832473755
2,23,75,48,0.235239714384079,-0.567781865596771
2,17,76,48,0.0440475195646286,0.429908156394958
2,18,77,48,0.71281623840332,-0.0270258709788322
2,22,77,48,-0.210106804966927,-0.386241406202316
2,23,77,48,0.0965280458331108,-0.382226198911667
2,24,77,48,0.420307964086533,-0.462388426065445
2,25,77,48,0.58018159866333,-0.570471107959747
2,26,77,48,0.169452458620071,-0.341548651456833
2,27,77,48,-0.408250659704208,-0.242419555783272
2,22,78,48,-0.541230916976929,-0.155579954385757
2,23,78,48,-0.239930391311646,-0.298183560371399
2,24,78,48,0.191550627350807,-0.600685000419617
2,25,78,48,0.272979974746704,-0.775476098060608
2,26,78,48,0.104966565966606,-0.590938091278076
2,27,78,48,-0.12941962480545,-0.282198905944824
2,25,66,49,0.354540079832077,-1.31686794757843
2,26,66,49,0.40206378698349,-0.661900997161865
2,27,66,49,0.506415486335754,-0.252389699220657
2,24,73,49,-0.437806963920593,-0.871368527412415
2,25,73,49,-0.380959898233414,-0.745320200920105
2,23,74,49,-0.0861242860555649,-0.730689525604248
2,24,74,49,-0.0481405407190323,-0.662034034729004
2,25,74,49,-0.0817489326000214,-0.4748854637146
2,22,75,49,0.30001163482666,-0.896030306816101
2,23,75,49,0.252200245857239,-0.600935578346252
2,24,75,49,0.273636490106583,-0.364251613616943
2,17,76,49,0.158054769039154,0.529544770717621
2,22,76,49,0.306679338216782,-0.754310011863708
2,23,76,49,0.394373565912247,-0.523120164871216
2,24,76,49,0.597894728183746,-0.257838189601898
2,25,76,49,0.546329617500305,0.0455614775419235
2,18,77,49,0.724466741085052,-0.0331907868385315
2,20,77,49,0.00332058221101761,-0.507881164550781
2,21,77,49,-0.335149586200714,-0.502152025699615
2,22,77,49,-0.129152879118919,-0.571514248847961
2,23,77,49,0.283528566360474,-0.451777696609497
2,24,77,49,0.63069075345993,-0.319725900888443
2,25,77,49,0.654990196228027,-0.305512487888336
2,26,77,49,0.163078904151917,-0.0950964987277985
2,27,77,49,-0.352131724357605,0.145326435565948
2,21,78,49,-0.684494376182556,-0.605142593383789
2,22,78,49,-0.409874856472015,-0.4468112885952
2,23,78,49,0.0660367459058762,-0.432891428470612
2,24,78,49,0.384256064891815,-0.721579313278198
2,25,78,49,0.427596151828766,-0.835701763629913
2,26,78,49,0.177891820669174,-0.517220258712769
2,27,78,49,-0.0570747144520283,-0.191714286804199
2,25,65,50,0.194406136870384,-0.938561260700226
2,26,65,50,0.423181056976318,-0.671160995960236
2,27,65,50,0.46982404589653,-0.296189785003662
2,25,66,50,0.277840584516525,-1.32678937911987
2,26,66,50,0.505174577236176,-0.749969124794006
2,27,66,50,0.589059770107269,-0.362259835004807
2,24,73,50,-0.217798814177513,-0.841527581214905
2,25,73,50,-0.156857669353485,-0.726619005203247
2,22,74,50,0.167437866330147,-0.802014470100403
2,23,74,50,-0.00131344702094793,-0.608490526676178
2,24,74,50,-0.0209435373544693,-0.569740891456604
2,25,74,50,-0.105213418602943,-0.351959377527237
2,22,75,50,0.549550235271454,-0.85163140296936
2,23,75,50,0.344923615455627,-0.627210259437561
2,24,75,50,0.242438435554504,-0.286203414201736
2,21,76,50,0.195528507232666,-0.60954213142395
2,22,76,50,0.413891643285751,-0.821345090866089
2,23,76,50,0.524421095848083,-0.624073684215546
2,24,76,50,0.528837621212006,-0.132410123944283
2,25,76,50,0.35623824596405,0.270992666482925
2,20,77,50,-0.212716236710548,-0.464451342821121
2,21,77,50,-0.482118129730225,-0.468896239995956
2,22,77,50,-0.147704362869263,-0.64831554889679
2,23,77,50,0.42758697271347,-0.566981673240662
2,24,77,50,0.572965025901794,-0.319754958152771
2,25,77,50,0.363416314125061,-0.102082952857018
2,26,77,50,0.065535694360733,0.201410412788391
2,27,77,50,-0.322807818651199,0.45348784327507
