froi,size,subject,effect
LH_IFGorb,0.40877998905066254,199,H
LH_IFG,0.2978439282975797,199,H
LH_MFG,1.0756505865336963,199,H
LH_AntTemp,-0.15520669969302783,199,H
LH_PostTemp,0.08626121828576172,199,H
LH_AngG,0.2890183661435576,199,H
RH_IFGorb,0.6191530425083235,199,H
RH_IFG,0.7936770117120169,199,H
RH_MFG,0.9270714021891949,199,H
RH_AntTemp,0.0031702903383445612,199,H
RH_PostTemp,0.041191784915150687,199,H
RH_AngG,0.25339668247539066,199,H
LH_IFGorb,0.5394339931880838,199,E
LH_IFG,0.027677527604553186,199,E
LH_MFG,0.9666635698993263,199,E
LH_AntTemp,-0.0403179468313826,199,E
LH_PostTemp,0.06969908942607358,199,E
LH_AngG,0.3206331030932409,199,E
RH_IFGorb,0.6268518773744833,199,E
RH_IFG,0.8285037410962431,199,E
RH_MFG,0.7765547966733085,199,E
RH_AntTemp,0.1263152587960202,199,E
RH_PostTemp,0.0725250280840962,199,E
RH_AngG,0.20066572585205517,199,E
LH_IFGorb,-0.4022835583399049,261,H
LH_IFG,-0.430350528130526,261,H
LH_MFG,0.12674627076385747,261,H
LH_AntTemp,-0.23975356029977019,261,H
LH_PostTemp,-0.18818674345877975,261,H
LH_AngG,-0.8181298788431871,261,H
RH_IFGorb,0.06357659189648739,261,H
RH_IFG,0.20055494940681323,261,H
RH_MFG,0.43218686213018587,261,H
RH_AntTemp,-0.22417373729847972,261,H
RH_PostTemp,-0.16919625131583016,261,H
RH_AngG,0.06384031746520312,261,H
LH_IFGorb,-0.051143717498954265,261,E
LH_IFG,-0.39124416739095663,261,E
LH_MFG,0.2111726410693751,261,E
LH_AntTemp,-0.06320570984175497,261,E
LH_PostTemp,-0.13100438794555502,261,E
LH_AngG,-0.3908771091480529,261,E
RH_IFGorb,0.09732211122320113,261,E
RH_IFG,0.20310339858686205,261,E
RH_MFG,0.5751244506638009,261,E
RH_AntTemp,0.15373961296675276,261,E
RH_PostTemp,0.03243073902272274,261,E
RH_AngG,0.35687257396051536,261,E
LH_IFGorb,-0.4784822841955949,407,H
LH_IFG,0.04292441869878811,407,H
LH_MFG,0.38268897021176795,407,H
LH_AntTemp,-0.20970013733688517,407,H
LH_PostTemp,-0.14510282012557968,407,H
LH_AngG,-0.012506297999811756,407,H
RH_IFGorb,0.16835259642304518,407,H
RH_IFG,0.04178503815120369,407,H
RH_MFG,0.5065234299615837,407,H
RH_AntTemp,-0.14196714864555793,407,H
RH_PostTemp,-0.30006789834393777,407,H
RH_AngG,-0.17925999950791635,407,H
LH_IFGorb,-0.5119756046469461,407,E
LH_IFG,0.016159803074752965,407,E
LH_MFG,0.40534789690612144,407,E
LH_AntTemp,-0.20388304187186868,407,E
LH_PostTemp,-0.1560150850220808,407,E
LH_AngG,0.06399874871283799,407,E
RH_IFGorb,0.0660420914047444,407,E
RH_IFG,-0.0020629472087471817,407,E
RH_MFG,0.5023826510897336,407,E
RH_AntTemp,-0.12438044064897516,407,E
RH_PostTemp,-0.19229240485385843,407,E
RH_AngG,-0.07927382990502874,407,E
LH_IFGorb,-0.009661087329704726,408,H
LH_IFG,0.04297132739910462,408,H
LH_MFG,0.2630597563008999,408,H
LH_AntTemp,-0.19709825117557722,408,H
LH_PostTemp,-0.17335044945807154,408,H
LH_AngG,-0.22704396160138476,408,H
RH_IFGorb,0.5254080910099975,408,H
RH_IFG,0.08579970470448556,408,H
RH_MFG,0.46997305052008287,408,H
RH_AntTemp,-0.21391406775359778,408,H
RH_PostTemp,-0.05897276513521211,408,H
RH_AngG,0.1436263860808167,408,H
LH_IFGorb,0.03169803750047804,408,E
LH_IFG,-0.1409559033642115,408,E
LH_MFG,0.08289061193406229,408,E
LH_AntTemp,-0.06055711689749501,408,E
LH_PostTemp,-0.14029908619017825,408,E
LH_AngG,0.14526817203010942,408,E
RH_IFGorb,0.13596108201714974,408,E
RH_IFG,0.013633760420743476,408,E
RH_MFG,0.21379680059943115,408,E
RH_AntTemp,-0.1452464459076676,408,E
RH_PostTemp,-0.038567232084592284,408,E
RH_AngG,0.127208823920417,408,E
LH_IFGorb,-0.28334388392286664,409,H
LH_IFG,-0.2660501793884077,409,H
LH_MFG,0.12472734136692838,409,H
LH_AntTemp,-0.4106762482604342,409,H
LH_PostTemp,-0.1744170136027081,409,H
LH_AngG,-0.7554444065284646,409,H
RH_IFGorb,-0.05851494327017292,409,H
RH_IFG,0.020888398492707592,409,H
RH_MFG,0.02479597581401378,409,H
RH_AntTemp,-0.5863776212895826,409,H
RH_PostTemp,-0.18207961397544717,409,H
RH_AngG,-0.4912269187943994,409,H
LH_IFGorb,-0.046611853357096694,409,E
LH_IFG,-0.0573086046777297,409,E
LH_MFG,0.1990309297051457,409,E
LH_AntTemp,-0.20516168472652951,409,E
LH_PostTemp,-0.03401706291923715,409,E
LH_AngG,-0.40980819180621336,409,E
RH_IFGorb,-0.05726670405018473,409,E
RH_IFG,0.014452799915081282,409,E
RH_MFG,0.0434097586682906,409,E
RH_AntTemp,-0.4086640708719666,409,E
RH_PostTemp,-0.09687212352252955,409,E
RH_AngG,-0.34570611064344986,409,E
LH_IFGorb,-0.3147681110087931,410,H
LH_IFG,0.15097597962567627,410,H
LH_MFG,-0.030340788285845063,410,H
LH_AntTemp,0.05457401328799478,410,H
LH_PostTemp,-0.044149792844577096,410,H
LH_AngG,-0.20708898075169294,410,H
RH_IFGorb,0.2572743011386593,410,H
RH_IFG,0.13425434629955058,410,H
RH_MFG,0.2837433649743098,410,H
RH_AntTemp,-0.44419827981137866,410,H
RH_PostTemp,-0.404786048992724,410,H
RH_AngG,0.06854833870820501,410,H
LH_IFGorb,0.00939546051850107,410,E
LH_IFG,0.2684028019141471,410,E
LH_MFG,0.16667438802065535,410,E
LH_AntTemp,0.1551104397935974,410,E
LH_PostTemp,0.008287314826374945,410,E
LH_AngG,-0.04523597970490107,410,E
RH_IFGorb,0.23476866644698327,410,E
RH_IFG,0.06290778460969412,410,E
RH_MFG,0.24348487581583433,410,E
RH_AntTemp,-0.18484676379051304,410,E
RH_PostTemp,-0.14960357404369815,410,E
RH_AngG,0.0035373824380302266,410,E
LH_IFGorb,-0.28788967889258193,730,H
LH_IFG,-0.21548505155826195,730,H
LH_MFG,2.0781954873147392,730,H
LH_AntTemp,-0.36127574283694275,730,H
LH_PostTemp,-0.08515302829525796,730,H
LH_AngG,-0.05464678444005004,730,H
RH_IFGorb,0.12775071657205053,730,H
RH_IFG,-0.3523944903487025,730,H
RH_MFG,0.24406034623804598,730,H
RH_AntTemp,-0.1315504768352462,730,H
RH_PostTemp,-0.06733144910523237,730,H
RH_AngG,-0.06025175950744955,730,H
LH_IFGorb,-0.27681123824009696,730,E
LH_IFG,-0.308777862486499,730,E
LH_MFG,1.5456809431475684,730,E
LH_AntTemp,-0.2237942346915507,730,E
LH_PostTemp,-0.09520941492300812,730,E
LH_AngG,-5.5045148435404924e-05,730,E
RH_IFGorb,-0.030780025869552412,730,E
RH_IFG,-0.39024473074168486,730,E
RH_MFG,0.10164872244335985,730,E
RH_AntTemp,-0.11310043334951957,730,E
RH_PostTemp,-0.10893442083980293,730,E
RH_AngG,-0.10105561084522967,730,E
LH_IFGorb,-0.7674528808032233,776,H
LH_IFG,-0.2649076596614451,776,H
LH_MFG,0.038197974870889606,776,H
LH_AntTemp,-0.31011118878609417,776,H
LH_PostTemp,-0.3404073584989654,776,H
LH_AngG,-0.26826925118754363,776,H
RH_IFGorb,-0.3010878475775959,776,H
RH_IFG,-0.20567478216944352,776,H
RH_MFG,0.38241654214984505,776,H
RH_AntTemp,-0.3120959445415734,776,H
RH_PostTemp,-0.33649111451635677,776,H
RH_AngG,0.3601422591362383,776,H
LH_IFGorb,-0.7483620744137521,776,E
LH_IFG,-0.41498932311940845,776,E
LH_MFG,-0.0735762994470278,776,E
LH_AntTemp,-0.16134568940667637,776,E
LH_PostTemp,-0.26794499276904515,776,E
LH_AngG,-0.004795275717539464,776,E
RH_IFGorb,-0.5105672800072767,776,E
RH_IFG,-0.30392112627512646,776,E
RH_MFG,0.08974751343235823,776,E
