ROI,Subject,Effect, LocalizerSize,EffectSize
LH_Precentral_B_IFGop,399_FED_20160519d_3T1_PL2017,E, 63,0.439958
LH_Precentral_B_IFGop,400_FED_20160520a_3T1_PL2017,H, 63,2.583362
LH_Precentral_B_IFGop,400_FED_20160520a_3T1_PL2017,E, 63,1.348533
LH_Precentral_B_IFGop,401_FED_20160520d_3T1_PL2017,H, 63,3.402602
LH_Precentral_B_IFGop,401_FED_20160520d_3T1_PL2017,E, 63,2.444627
LH_Precentral_B_IFGop,419_FED_20160805a_3T1_PL2017,H, 63,-0.114123
LH_Precentral_B_IFGop,419_FED_20160805a_3T1_PL2017,E, 63,-0.194972
LH_Precentral_B_IFGop,420_FED_20160805b_3T1_PL2017,H, 63,2.133821
LH_Precentral_B_IFGop,420_FED_20160805b_3T1_PL2017,E, 63,1.332449
LH_Precentral_B_IFGop,426_FED_20160908d_3T1_PL2017,H, 63,5.403106
LH_Precentral_B_IFGop,426_FED_20160908d_3T1_PL2017,E, 63,2.872325
LH_Precentral_B_IFGop,682_FED_20190426a_3T2_PL2017,H, 63,4.761611
LH_Precentral_B_IFGop,682_FED_20190426a_3T2_PL2017,E, 63,3.621522
LH_Precentral_B_IFGop,767_FED_20190418b_3T2_PL2017,H, 63,3.472339
LH_Precentral_B_IFGop,767_FED_20190418b_3T2_PL2017,E, 63,1.989608
LH_Precentral_B_IFGop,769_FED_20190522a_3T2_PL2017,H, 63,1.609099
LH_Precentral_B_IFGop,769_FED_20190522a_3T2_PL2017,E, 63,1.331801
LH_Precentral_B_IFGop,770_FED_20190523b_3T2_PL2017,H, 63,3.246632
LH_Precentral_B_IFGop,770_FED_20190523b_3T2_PL2017,E, 63,2.073640
LH_Precentral_B_IFGop,773_FED_20190605c_3T2_PL2017,H, 63,2.725661
LH_Precentral_B_IFGop,773_FED_20190605c_3T2_PL2017,E, 63,1.974470
LH_Precentral_B_IFGop,774_FED_20190605b_3T2_PL2017,H, 63,1.847390
LH_Precentral_B_IFGop,774_FED_20190605b_3T2_PL2017,E, 63,0.834015
LH_Precentral_B_IFGop,775_FED_20190611a_3T2_PL2017,H, 63,4.964152
LH_Precentral_B_IFGop,775_FED_20190611a_3T2_PL2017,E, 63,3.647613
LH_Precentral_B_IFGop,778_FED_20190614b_3T2_PL2017,H, 63,2.541369
LH_Precentral_B_IFGop,778_FED_20190614b_3T2_PL2017,E, 63,1.848130
LH_Precentral_B_IFGop,863_FED_20211124a_3T1_PL2017,H, 63,4.912423
LH_Precentral_B_IFGop,863_FED_20211124a_3T1_PL2017,E, 63,3.497242
LH_midFrontal,261_FED_20160523c_3T2_PL2017,H, 159,2.304054
LH_midFrontal,261_FED_20160523c_3T2_PL2017,E, 159,1.236127
LH_midFrontal,407_FED_20160804a_3T1_PL2017,H, 159,3.881901
LH_midFrontal,407_FED_20160804a_3T1_PL2017,E, 159,2.927474
LH_midFrontal,408_FED_20160711a2_3T1_PL2017,H, 159,0.169722
LH_midFrontal,408_FED_20160711a2_3T1_PL2017,E, 159,0.230243
LH_midFrontal,409_FED_20160622a_3T1_PL2017,H, 159,1.373214
LH_midFrontal,409_FED_20160622a_3T1_PL2017,E, 159,0.400529
LH_midFrontal,410_FED_20160623b_3T2_PL2017,H, 159,1.220704
LH_midFrontal,410_FED_20160623b_3T2_PL2017,E, 159,0.887789
LH_midFrontal,730_FED_20190306a_3T2_PL2017,H, 159,5.371761
LH_midFrontal,730_FED_20190306a_3T2_PL2017,E, 159,3.142864
LH_midFrontal,776_FED_20190611b_3T2_PL2017,H, 159,2.879901
LH_midFrontal,776_FED_20190611b_3T2_PL2017,E, 159,0.595539
LH_midFrontal,249_FED_20160519a_3T1_PL2017,H, 159,3.619283
LH_midFrontal,249_FED_20160519a_3T1_PL2017,E, 159,2.240194
LH_midFrontal,252_FED_20160907b_3T2_PL2017,H, 159,5.905060
LH_midFrontal,252_FED_20160907b_3T2_PL2017,E, 159,2.660416
LH_midFrontal,291_FED_20160803c_3T1_PL2017,H, 159,0.784115
LH_midFrontal,291_FED_20160803c_3T1_PL2017,E, 159,0.589038
LH_midFrontal,301_FED_20160908b_3T1_PL2017,H, 159,6.547942
LH_midFrontal,301_FED_20160908b_3T1_PL2017,E, 159,3.150010
LH_midFrontal,376_FED_20160519b_3T1_PL2017,H, 159,1.211384
LH_midFrontal,376_FED_20160519b_3T1_PL2017,E, 159,0.225178
LH_midFrontal,399_FED_20160519d_3T1_PL2017,H, 159,1.104472
LH_midFrontal,399_FED_20160519d_3T1_PL2017,E, 159,-0.390132
LH_midFrontal,400_FED_20160520a_3T1_PL2017,H, 159,2.080725
LH_midFrontal,400_FED_20160520a_3T1_PL2017,E, 159,0.895370
LH_midFrontal,401_FED_20160520d_3T1_PL2017,H, 159,2.600230
LH_midFrontal,401_FED_20160520d_3T1_PL2017,E, 159,1.925580
LH_midFrontal,419_FED_20160805a_3T1_PL2017,H, 159,0.211897
LH_midFrontal,419_FED_20160805a_3T1_PL2017,E, 159,0.099425
LH_midFrontal,420_FED_20160805b_3T1_PL2017,H, 159,4.197159
LH_midFrontal,420_FED_20160805b_3T1_PL2017,E, 159,2.655142
LH_midFrontal,426_FED_20160908d_3T1_PL2017,H, 159,2.948141
LH_midFrontal,426_FED_20160908d_3T1_PL2017,E, 159,0.806896
LH_midFrontal,682_FED_20190426a_3T2_PL2017,H, 159,1.438853
LH_midFrontal,682_FED_20190426a_3T2_PL2017,E, 159,0.916723
LH_midFrontal,767_FED_20190418b_3T2_PL2017,H, 159,0.900002
LH_midFrontal,767_FED_20190418b_3T2_PL2017,E, 159,0.443467
LH_midFrontal,769_FED_20190522a_3T2_PL2017,H, 159,3.679039
LH_midFrontal,769_FED_20190522a_3T2_PL2017,E, 159,2.330103
LH_midFrontal,770_FED_20190523b_3T2_PL2017,H, 159,2.707606
LH_midFrontal,770_FED_20190523b_3T2_PL2017,E, 159,1.450549
LH_midFrontal,773_FED_20190605c_3T2_PL2017,H, 159,2.349277
LH_midFrontal,773_FED_20190605c_3T2_PL2017,E, 159,1.483319
LH_midFrontal,774_FED_20190605b_3T2_PL2017,H, 159,2.190511
LH_midFrontal,774_FED_20190605b_3T2_PL2017,E, 159,0.807884
LH_midFrontal,775_FED_20190611a_3T2_PL2017,H, 159,3.786356
LH_midFrontal,775_FED_20190611a_3T2_PL2017,E, 159,2.387759
LH_midFrontal,778_FED_20190614b_3T2_PL2017,H, 159,3.460009
LH_midFrontal,778_FED_20190614b_3T2_PL2017,E, 159,2.141056
LH_midFrontal,863_FED_20211124a_3T1_PL2017,H, 159,2.337831
LH_midFrontal,863_FED_20211124a_3T1_PL2017,E, 159,1.232952
LH_midFrontalOrb,261_FED_20160523c_3T2_PL2017,H, 162,4.433343
LH_midFrontalOrb,261_FED_20160523c_3T2_PL2017,E, 162,1.835875
LH_midFrontalOrb,407_FED_20160804a_3T1_PL2017,H, 162,1.600410
LH_midFrontalOrb,407_FED_20160804a_3T1_PL2017,E, 162,0.527658
LH_midFrontalOrb,408_FED_20160711a2_3T1_PL2017,H, 162,0.214389
LH_midFrontalOrb,408_FED_20160711a2_3T1_PL2017,E, 162,0.199439
LH_midFrontalOrb,409_FED_20160622a_3T1_PL2017,H, 162,2.161741
LH_midFrontalOrb,409_FED_20160622a_3T1_PL2017,E, 162,0.387633
LH_midFrontalOrb,410_FED_20160623b_3T2_PL2017,H, 162,1.277644
LH_midFrontalOrb,410_FED_20160623b_3T2_PL2017,E, 162,0.981121
LH_midFrontalOrb,730_FED_20190306a_3T2_PL2017,H, 162,8.083996
LH_midFrontalOrb,730_FED_20190306a_3T2_PL2017,E, 162,3.843810
LH_midFrontalOrb,776_FED_20190611b_3T2_PL2017,H, 162,1.684411
LH_midFrontalOrb,776_FED_20190611b_3T2_PL2017,E, 162,-0.243701
LH_midFrontalOrb,249_FED_20160519a_3T1_PL2017,H, 162,3.330849
LH_midFrontalOrb,249_FED_20160519a_3T1_PL2017,E, 162,1.300419
LH_midFrontalOrb,252_FED_20160907b_3T2_PL2017,H, 162,6.835271
LH_midFrontalOrb,252_FED_20160907b_3T2_PL2017,E, 162,2.587377
LH_midFrontalOrb,291_FED_20160803c_3T1_PL2017,H, 162,0.702611
LH_midFrontalOrb,291_FED_20160803c_3T1_PL2017,E, 162,0.537426
LH_midFrontalOrb,301_FED_20160908b_3T1_PL2017,H, 162,10.452619
LH_midFrontalOrb,301_FED_20160908b_3T1_PL2017,E, 162,4.859129
LH_midFrontalOrb,376_FED_20160519b_3T1_PL2017,H, 162,2.171123
LH_midFrontalOrb,376_FED_20160519b_3T1_PL2017,E, 162,0.410905
LH_midFrontalOrb,399_FED_20160519d_3T1_PL2017,H, 162,0.126027
LH_midFrontalOrb,399_FED_20160519d_3T1_PL2017,E, 162,-0.886674
LH_midFrontalOrb,400_FED_20160520a_3T1_PL2017,H, 162,1.925502
LH_midFrontalOrb,400_FED_20160520a_3T1_PL2017,E, 162,0.134141
LH_midFrontalOrb,401_FED_20160520d_3T1_PL2017,H, 162,1.678030
LH_midFrontalOrb,401_FED_20160520d_3T1_PL2017,E, 162,1.271504
