ROI,Subject,Effect, LocalizerSize,EffectSize
1,291_FED_20160803c_3T1_PL2017,Pic_Sem, 178,-0.355949
1,291_FED_20160803c_3T1_PL2017,Pic_Perc, 178,1.224696
1,291_FED_20160803c_3T1_PL2017,Sent_Sem, 178,0.724681
1,291_FED_20160803c_3T1_PL2017,Sent_Perc, 178,-0.008453
1,400_FED_20160520a_3T1_PL2017,Pic_Sem, 178,0.467968
1,400_FED_20160520a_3T1_PL2017,Pic_Perc, 178,0.850286
1,400_FED_20160520a_3T1_PL2017,Sent_Sem, 178,0.666574
1,400_FED_20160520a_3T1_PL2017,Sent_Perc, 178,0.426857
1,419_FED_20160805a_3T1_PL2017,Pic_Sem, 178,0.773547
1,419_FED_20160805a_3T1_PL2017,Pic_Perc, 178,0.793720
1,419_FED_20160805a_3T1_PL2017,Sent_Sem, 178,-0.825567
1,419_FED_20160805a_3T1_PL2017,Sent_Perc, 178,-0.488196
1,773_FED_20190605c_3T2_PL2017,Pic_Sem, 178,0.139475
1,773_FED_20190605c_3T2_PL2017,Pic_Perc, 178,0.940492
1,773_FED_20190605c_3T2_PL2017,Sent_Sem, 178,0.471827
1,773_FED_20190605c_3T2_PL2017,Sent_Perc, 178,1.528282
1,774_FED_20190605b_3T2_PL2017,Pic_Sem, 178,4.481973
1,774_FED_20190605b_3T2_PL2017,Pic_Perc, 178,3.359609
1,774_FED_20190605b_3T2_PL2017,Sent_Sem, 178,4.507975
1,774_FED_20190605b_3T2_PL2017,Sent_Perc, 178,4.296074
1,775_FED_20190611a_3T2_PL2017,Pic_Sem, 178,2.107036
1,775_FED_20190611a_3T2_PL2017,Pic_Perc, 178,2.342014
1,775_FED_20190611a_3T2_PL2017,Sent_Sem, 178,2.898179
1,775_FED_20190611a_3T2_PL2017,Sent_Perc, 178,2.175772
1,778_FED_20190614b_3T2_PL2017,Pic_Sem, 178,3.434955
1,778_FED_20190614b_3T2_PL2017,Pic_Perc, 178,0.847940
1,778_FED_20190614b_3T2_PL2017,Sent_Sem, 178,2.224413
1,778_FED_20190614b_3T2_PL2017,Sent_Perc, 178,0.585845
2,291_FED_20160803c_3T1_PL2017,Pic_Sem, 116,-0.937261
2,291_FED_20160803c_3T1_PL2017,Pic_Perc, 116,1.261412
2,291_FED_20160803c_3T1_PL2017,Sent_Sem, 116,1.544881
2,291_FED_20160803c_3T1_PL2017,Sent_Perc, 116,0.270107
2,400_FED_20160520a_3T1_PL2017,Pic_Sem, 116,1.090523
2,400_FED_20160520a_3T1_PL2017,Pic_Perc, 116,0.398944
2,400_FED_20160520a_3T1_PL2017,Sent_Sem, 116,-0.119309
2,400_FED_20160520a_3T1_PL2017,Sent_Perc, 116,0.664613
2,419_FED_20160805a_3T1_PL2017,Pic_Sem, 116,0.802013
2,419_FED_20160805a_3T1_PL2017,Pic_Perc, 116,0.136913
2,419_FED_20160805a_3T1_PL2017,Sent_Sem, 116,-0.132589
2,419_FED_20160805a_3T1_PL2017,Sent_Perc, 116,-1.144273
2,773_FED_20190605c_3T2_PL2017,Pic_Sem, 116,-0.529553
2,773_FED_20190605c_3T2_PL2017,Pic_Perc, 116,2.297897
2,773_FED_20190605c_3T2_PL2017,Sent_Sem, 116,-0.303503
2,773_FED_20190605c_3T2_PL2017,Sent_Perc, 116,1.860057
2,774_FED_20190605b_3T2_PL2017,Pic_Sem, 116,1.366982
2,774_FED_20190605b_3T2_PL2017,Pic_Perc, 116,-0.043175
2,774_FED_20190605b_3T2_PL2017,Sent_Sem, 116,1.905672
2,774_FED_20190605b_3T2_PL2017,Sent_Perc, 116,1.124335
2,775_FED_20190611a_3T2_PL2017,Pic_Sem, 116,0.603640
2,775_FED_20190611a_3T2_PL2017,Pic_Perc, 116,0.305148
2,775_FED_20190611a_3T2_PL2017,Sent_Sem, 116,0.862319
2,775_FED_20190611a_3T2_PL2017,Sent_Perc, 116,0.632277
2,778_FED_20190614b_3T2_PL2017,Pic_Sem, 116,2.296989
2,778_FED_20190614b_3T2_PL2017,Pic_Perc, 116,-0.281749
2,778_FED_20190614b_3T2_PL2017,Sent_Sem, 116,2.903098
2,778_FED_20190614b_3T2_PL2017,Sent_Perc, 116,-0.105108
3,291_FED_20160803c_3T1_PL2017,Pic_Sem, 181,-0.946265
3,291_FED_20160803c_3T1_PL2017,Pic_Perc, 181,0.056984
3,291_FED_20160803c_3T1_PL2017,Sent_Sem, 181,0.168268
3,291_FED_20160803c_3T1_PL2017,Sent_Perc, 181,-0.058230
3,400_FED_20160520a_3T1_PL2017,Pic_Sem, 181,0.497339
3,400_FED_20160520a_3T1_PL2017,Pic_Perc, 181,0.694200
3,400_FED_20160520a_3T1_PL2017,Sent_Sem, 181,0.686981
3,400_FED_20160520a_3T1_PL2017,Sent_Perc, 181,0.124450
3,419_FED_20160805a_3T1_PL2017,Pic_Sem, 181,1.607366
3,419_FED_20160805a_3T1_PL2017,Pic_Perc, 181,1.755643
3,419_FED_20160805a_3T1_PL2017,Sent_Sem, 181,1.045608
3,419_FED_20160805a_3T1_PL2017,Sent_Perc, 181,1.312341
3,773_FED_20190605c_3T2_PL2017,Pic_Sem, 181,-0.391821
3,773_FED_20190605c_3T2_PL2017,Pic_Perc, 181,1.955433
3,773_FED_20190605c_3T2_PL2017,Sent_Sem, 181,-0.449537
3,773_FED_20190605c_3T2_PL2017,Sent_Perc, 181,1.150841
3,774_FED_20190605b_3T2_PL2017,Pic_Sem, 181,0.496320
3,774_FED_20190605b_3T2_PL2017,Pic_Perc, 181,0.855677
3,774_FED_20190605b_3T2_PL2017,Sent_Sem, 181,0.675923
3,774_FED_20190605b_3T2_PL2017,Sent_Perc, 181,0.915930
3,775_FED_20190611a_3T2_PL2017,Pic_Sem, 181,-1.550341
3,775_FED_20190611a_3T2_PL2017,Pic_Perc, 181,-1.175954
3,775_FED_20190611a_3T2_PL2017,Sent_Sem, 181,0.381719
3,775_FED_20190611a_3T2_PL2017,Sent_Perc, 181,-0.878458
3,778_FED_20190614b_3T2_PL2017,Pic_Sem, 181,4.871506
3,778_FED_20190614b_3T2_PL2017,Pic_Perc, 181,0.149298
3,778_FED_20190614b_3T2_PL2017,Sent_Sem, 181,3.022075
3,778_FED_20190614b_3T2_PL2017,Sent_Perc, 181,0.876143
4,291_FED_20160803c_3T1_PL2017,Pic_Sem, 125,-0.874535
4,291_FED_20160803c_3T1_PL2017,Pic_Perc, 125,0.121193
4,291_FED_20160803c_3T1_PL2017,Sent_Sem, 125,0.145178
4,291_FED_20160803c_3T1_PL2017,Sent_Perc, 125,-0.291477
4,400_FED_20160520a_3T1_PL2017,Pic_Sem, 125,0.410364
4,400_FED_20160520a_3T1_PL2017,Pic_Perc, 125,0.249298
4,400_FED_20160520a_3T1_PL2017,Sent_Sem, 125,0.385851
4,400_FED_20160520a_3T1_PL2017,Sent_Perc, 125,0.282014
4,419_FED_20160805a_3T1_PL2017,Pic_Sem, 125,2.145908
4,419_FED_20160805a_3T1_PL2017,Pic_Perc, 125,1.597460
4,419_FED_20160805a_3T1_PL2017,Sent_Sem, 125,1.350408
4,419_FED_20160805a_3T1_PL2017,Sent_Perc, 125,1.743311
4,773_FED_20190605c_3T2_PL2017,Pic_Sem, 112,-1.184581
4,773_FED_20190605c_3T2_PL2017,Pic_Perc, 112,1.688717
4,773_FED_20190605c_3T2_PL2017,Sent_Sem, 112,-1.133099
4,773_FED_20190605c_3T2_PL2017,Sent_Perc, 112,0.765562
4,774_FED_20190605b_3T2_PL2017,Pic_Sem, 125,1.419992
4,774_FED_20190605b_3T2_PL2017,Pic_Perc, 125,1.740926
4,774_FED_20190605b_3T2_PL2017,Sent_Sem, 125,1.486232
4,774_FED_20190605b_3T2_PL2017,Sent_Perc, 125,1.665279
4,775_FED_20190611a_3T2_PL2017,Pic_Sem, 125,-0.111689
4,775_FED_20190611a_3T2_PL2017,Pic_Perc, 125,-0.158433
4,775_FED_20190611a_3T2_PL2017,Sent_Sem, 125,0.137868
4,775_FED_20190611a_3T2_PL2017,Sent_Perc, 125,-0.055151
4,778_FED_20190614b_3T2_PL2017,Pic_Sem, 125,2.785630
4,778_FED_20190614b_3T2_PL2017,Pic_Perc, 125,-0.012317
4,778_FED_20190614b_3T2_PL2017,Sent_Sem, 125,3.000627
4,778_FED_20190614b_3T2_PL2017,Sent_Perc, 125,1.366523
5,291_FED_20160803c_3T1_PL2017,Pic_Sem, 118,-0.579981
5,291_FED_20160803c_3T1_PL2017,Pic_Perc, 118,0.541922
5,291_FED_20160803c_3T1_PL2017,Sent_Sem, 118,0.088365
5,291_FED_20160803c_3T1_PL2017,Sent_Perc, 118,-0.081594
5,400_FED_20160520a_3T1_PL2017,Pic_Sem, 118,0.466621
5,400_FED_20160520a_3T1_PL2017,Pic_Perc, 118,0.288233
5,400_FED_20160520a_3T1_PL2017,Sent_Sem, 118,0.781485
5,400_FED_20160520a_3T1_PL2017,Sent_Perc, 118,0.725205
5,419_FED_20160805a_3T1_PL2017,Pic_Sem, 118,1.182681
5,419_FED_20160805a_3T1_PL2017,Pic_Perc, 118,1.336736
5,419_FED_20160805a_3T1_PL2017,Sent_Sem, 118,1.598212
5,419_FED_20160805a_3T1_PL2017,Sent_Perc, 118,1.192851
5,773_FED_20190605c_3T2_PL2017,Pic_Sem, 118,1.702132
5,773_FED_20190605c_3T2_PL2017,Pic_Perc, 118,3.154932
5,773_FED_20190605c_3T2_PL2017,Sent_Sem, 118,2.389072
5,773_FED_20190605c_3T2_PL2017,Sent_Perc, 118,3.019936
5,774_FED_20190605b_3T2_PL2017,Pic_Sem, 118,2.293700
5,774_FED_20190605b_3T2_PL2017,Pic_Perc, 118,2.091958
5,774_FED_20190605b_3T2_PL2017,Sent_Sem, 118,2.653094
5,774_FED_20190605b_3T2_PL2017,Sent_Perc, 118,2.620565
5,775_FED_20190611a_3T2_PL2017,Pic_Sem, 118,0.217030
5,775_FED_20190611a_3T2_PL2017,Pic_Perc, 118,0.160351
5,775_FED_20190611a_3T2_PL2017,Sent_Sem, 118,0.736273
5,775_FED_20190611a_3T2_PL2017,Sent_Perc, 118,0.230686
5,778_FED_20190614b_3T2_PL2017,Pic_Sem, 118,1.851716
5,778_FED_20190614b_3T2_PL2017,Pic_Perc, 118,0.179020
5,778_FED_20190614b_3T2_PL2017,Sent_Sem, 118,1.201191
5,778_FED_20190614b_3T2_PL2017,Sent_Perc, 118,0.406479
6,291_FED_20160803c_3T1_PL2017,Pic_Sem, 98,-2.399643
6,291_FED_20160803c_3T1_PL2017,Pic_Perc, 98,-0.201537
