froi,size,subject,effect
LH_ATL_InfPole_Mid,-0.013775188412220557,199,S
RH_ATL_InfPole_Mid,-0.07789457510699539,199,S
LH_ATL_InfPole_Mid,-0.009685660024866165,199,N
RH_ATL_InfPole_Mid,-0.029579884829126265,199,N
LH_ATL_InfPole_Mid,0.2431741814540974,261,S
RH_ATL_InfPole_Mid,0.12121966215746091,261,S
LH_ATL_InfPole_Mid,-0.0815654550286986,261,N
RH_ATL_InfPole_Mid,0.012785385944590005,261,N
LH_ATL_InfPole_Mid,0.25128254923189214,407,S
RH_ATL_InfPole_Mid,0.1588980975856937,407,S
LH_ATL_InfPole_Mid,0.10959323514241821,407,N
RH_ATL_InfPole_Mid,0.05041155466189983,407,N
LH_ATL_InfPole_Mid,0.010913822255503497,408,S
RH_ATL_InfPole_Mid,0.09125601391064252,408,S
LH_ATL_InfPole_Mid,-0.02254511183517666,408,N
RH_ATL_InfPole_Mid,0.07349252747062467,408,N
LH_ATL_InfPole_Mid,0.2506203510885252,409,S
RH_ATL_InfPole_Mid,0.10581948346981178,409,S
LH_ATL_InfPole_Mid,0.06540558274128531,409,N
RH_ATL_InfPole_Mid,0.08115599015113378,409,N
LH_ATL_InfPole_Mid,-0.023661415080919585,410,S
RH_ATL_InfPole_Mid,0.00319125038278095,410,S
LH_ATL_InfPole_Mid,-0.04774895780405225,410,N
RH_ATL_InfPole_Mid,0.004354151173291069,410,N
LH_ATL_InfPole_Mid,0.16178647717139344,730,S
RH_ATL_InfPole_Mid,0.10308122884461096,730,S
LH_ATL_InfPole_Mid,0.09139753202959022,730,N
RH_ATL_InfPole_Mid,0.09978745891960905,730,N
LH_ATL_InfPole_Mid,0.0667039343731006,776,S
RH_ATL_InfPole_Mid,-0.02222717340103886,776,S
LH_ATL_InfPole_Mid,-0.018600559026028862,776,N
RH_ATL_InfPole_Mid,-0.03875449636309809,776,N
LH_ATL_InfPole_Mid,-0.009547190650053336,291,S
RH_ATL_InfPole_Mid,-0.016804799777940783,291,S
LH_ATL_InfPole_Mid,-0.1601827406004002,291,N
RH_ATL_InfPole_Mid,-0.06672410320926676,291,N
LH_ATL_InfPole_Mid,0.0873647092450387,400,S
RH_ATL_InfPole_Mid,0.022390728575060987,400,S
LH_ATL_InfPole_Mid,0.06675362474087777,400,N
RH_ATL_InfPole_Mid,-0.07505464634670421,400,N
LH_ATL_InfPole_Mid,0.1540283971070514,419,S
RH_ATL_InfPole_Mid,-0.013700007142266296,419,S
LH_ATL_InfPole_Mid,0.062123246194893685,419,N
RH_ATL_InfPole_Mid,-0.0990953619195916,419,N
LH_ATL_InfPole_Mid,-0.03700352860213262,773,S
RH_ATL_InfPole_Mid,-0.006662880256538581,773,S
LH_ATL_InfPole_Mid,-0.05338001191191289,773,N
RH_ATL_InfPole_Mid,-0.11310514502388858,773,N
LH_ATL_InfPole_Mid,-0.016054720636048916,774,S
RH_ATL_InfPole_Mid,-0.012120929765898444,774,S
LH_ATL_InfPole_Mid,-0.024771360681226855,774,N
RH_ATL_InfPole_Mid,-0.005712762000116616,774,N
LH_ATL_InfPole_Mid,-0.08396660741276878,775,S
RH_ATL_InfPole_Mid,-0.12250398149930623,775,S
LH_ATL_InfPole_Mid,-0.09595970175041493,775,N
RH_ATL_InfPole_Mid,-0.14358481491642833,775,N
LH_ATL_InfPole_Mid,0.14954510632669774,778,S
RH_ATL_InfPole_Mid,-0.05281271148463326,778,S
LH_ATL_InfPole_Mid,-0.04837788180167441,778,N
RH_ATL_InfPole_Mid,-0.12978471582336604,778,N
