subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20160711a2_3T1,1,2,1,40.03025794029236,Sem-sent,77,A man is planting a flower in a flower pot.,0,4,"[[0.35, 0.19097036573735623, -1.487793775833916], [0.7, 1.1929820225958632, 0.9092820760155143], [1.0499999999999998, -1.3839523883332199, 0.5785116998184018], [1.4, 1.1929820225958632, 0.9092820760155143]]",0,1,1.4168941974639893,0
FED_20160711a2_3T1,1,2,1,42.03051996231079,Sem-sent,106,A man is putting contact lenses into a lense solution.,0,4,"[[0.35, 1.0330819813664665, 1.0875392497633984], [0.7, -1.458377608591006, 0.35090561517362256], [1.0499999999999998, 0.4252956272245394, -1.4384448649370214], [1.4, 1.0330819813664665, 1.0875392497633984]]",0,0,1.6168639659881592,1
FED_20160711a2_3T1,1,2,1,44.03078007698059,Sem-sent,76,A woman is taping up a water pipe with duct tape.,0,3,"[[0.4666666666666666, -1.0539258330617216, 1.6997765554346125], [0.9333333333333332, 1.9990125942944432, 0.06283826741882345], [1.4, -1.0539258330617216, 1.6997765554346125]]",0,0,1.633530855178833,1
FED_20160711a2_3T1,1,2,1,46.03104090690613,Sem-sent,65,A man is playing the drums.,0,4,"[[0.35, 0.5460114917274822, 1.3970939305936196], [0.7, -1.482924581230869, -0.22568714270257312], [1.0499999999999998, 0.9369130895033868, -1.1714067878910464], [1.4, 0.5460114917274822, 1.3970939305936196]]",0,0,1.3334801197052002,1
FED_20160711a2_3T1,1,2,1,50.03156900405884,Perc-photo,44,A man is putting in some ear buds.,0,3,"[[0.4666666666666666, 1.1555923626693212, -1.632362181423086], [0.9333333333333332, -1.9914632986240357, -0.18459125177936897], [1.4, 0.8358709359547158, 1.8169534332024548]]",1,,,
FED_20160711a2_3T1,1,2,1,52.03182005882263,Perc-photo,22,A man is licking a popsicle.,1,4,"[[0.35, -0.37720193882667513, 1.4517984355086615], [0.7, 1.4458952957383429, -0.39923275637368527], [1.0499999999999998, -1.0686933569116661, -1.0525656791349762], [1.4, -0.37720193882667513, 1.4517984355086615]]",0,1,1.6335358619689941,0
FED_20160711a2_3T1,1,2,1,54.0320200920105,Perc-photo,5,A man is salting an egg.,1,3,"[[0.4666666666666666, -1.9073358853424174, -0.6017223782485215], [0.9333333333333332, 1.474774808260019, -1.350940141131954], [1.4, 0.43256107708239877, 1.9526625193804779]]",1,1,1.7168710231781006,1
FED_20160711a2_3T1,1,2,1,56.03221797943115,Perc-photo,47,A man is stirring cookie batter.,1,4,"[[0.35, -1.4907276584665965, -0.16652641917334934], [0.7, 0.889579938638674, -1.2077448127694912], [1.0499999999999998, 0.6011477198279214, 1.3742712319428398], [1.4, -1.4907276584665965, -0.16652641917334934]]",0,0,1.633594036102295,1
FED_20160711a2_3T1,1,2,1,58.03254008293152,Perc-photo,26,A woman is putting on a sock.,0,4,"[[0.35, 0.7284581830872776, -1.311239366207857], [0.7, 0.7713375100345727, 1.286482975252166], [1.0499999999999998, -1.4997956931218495, 0.024756390955692237], [1.4, 0.7284581830872776, -1.311239366207857]]",0,1,1.9002399444580078,0
FED_20160711a2_3T1,1,2,1,60.032804012298584,Perc-photo,33,A man is putting a penny in a change purse.,0,3,"[[0.4666666666666666, 1.9989115388660412, 0.06597469051230712], [0.9333333333333332, -1.0565915274234936, 1.6981208273196842], [1.4, 1.9989115388660412, 0.06597469051230712]]",1,1,1.8835699558258057,1
FED_20160711a2_3T1,1,2,1,62.03306198120117,Perc-photo,53,A man is eating some oatmeal.,1,4,"[[0.35, 0.7670787392390155, -1.2890268452625346], [0.7, 0.7327906245379596, 1.308823097515194], [1.0499999999999998, 0.7670787392390155, -1.2890268452625346], [1.4, 0.7327906245379596, 1.308823097515194]]",0,1,1.4835119247436523,0
FED_20160711a2_3T1,1,2,1,66.01692390441895,Perc-sent,6,A man is knitting a scarf.,0,4,"[[0.35, 1.1506376856866567, 0.9623060408610427], [0.7, -1.4087003204442172, 0.5153284459258577], [1.0499999999999998, 0.2580626347575594, -1.4776344867869002], [1.4, -1.4087003204442172, 0.5153284459258577]]",0,0,1.5501790046691895,1
FED_20160711a2_3T1,1,2,1,68.01718091964722,Perc-sent,7,A man is eating a piece of salami.,1,3,"[[0.4666666666666666, -1.3358940441474068, 1.4884176506651237], [0.9333333333333332, -0.6210604748434463, -1.9011270043285464], [1.4, 1.956954518990853, 0.4127093536634211]]",1,,,
FED_20160711a2_3T1,1,2,1,70.01744413375854,Perc-sent,42,A woman is getting her ears pierced.,1,4,"[[0.35, -0.05664517253417005, -1.4989300598855753], [0.7, 1.3264340966241228, 0.700408871526444], [1.0499999999999998, -0.05664517253417005, -1.4989300598855753], [1.4, 1.3264340966241228, 0.700408871526444]]",0,1,0.1000058650970459,0
FED_20160711a2_3T1,1,2,1,72.01765704154968,Perc-sent,33,A man is putting pasta sauce on spaghetti.,1,3,"[[0.4666666666666666, -0.5021429206930287, 1.9359371082754404], [0.9333333333333332, 1.9276421762420317, -0.5331000284870413], [1.4, -1.4254992555490018, -1.4028370797883984]]",1,1,1.9168810844421387,1
FED_20160711a2_3T1,1,2,1,74.01789903640747,Perc-sent,3,A man is eating a clementine.,1,3,"[[0.4666666666666666, -0.25507124602375236, 1.9836679811530684], [0.9333333333333332, 1.8454424873642243, -0.7709358117450146], [1.4, -0.25507124602375236, 1.9836679811530684]]",1,1,1.7835519313812256,1
FED_20160711a2_3T1,1,2,1,76.01815795898438,Perc-sent,17,A man is putting some books in his briefcase.,0,4,"[[0.35, -0.9517246023403452, -1.1594051411392448], [0.7, -0.5282120043346963, 1.403920253603004], [1.0499999999999998, -0.9517246023403452, -1.1594051411392448], [1.4, -0.5282120043346963, 1.403920253603004]]",0,0,1.6835410594940186,1
FED_20160711a2_3T1,1,2,1,78.01842212677002,Perc-sent,1,A man is putting a cooking pot on a burner.,0,4,"[[0.35, -0.13524343759426422, 1.4938906293928236], [0.7, -1.2261255167325766, -0.8640695673481805], [1.0499999999999998, 1.3613689543268417, -0.6298210620446426], [1.4, -0.13524343759426422, 1.4938906293928236]]",0,0,1.6001968383789062,1
FED_20160711a2_3T1,1,2,1,98.02096009254456,Perc-sent,50,A woman is cutting the birthday cake.,1,4,"[[0.35, -0.13823318448237223, 1.4936169477840906], [0.7, -1.224393628062812, -0.8665219232997998], [1.0499999999999998, -0.13823318448237223, 1.4936169477840906], [1.4, 1.3626268125451837, -0.6270950244842903]]",0,0,1.716878890991211,1
FED_20160711a2_3T1,1,2,1,100.02123093605042,Perc-sent,31,A woman is taking a shower.,0,3,"[[0.4666666666666666, -0.2673466109367219, -1.982050904901448], [0.9333333333333332, 1.85017974070695, 0.759496495763847], [1.4, -0.2673466109367219, -1.982050904901448]]",1,1,1.783545970916748,1
FED_20160711a2_3T1,1,2,1,102.02142095565796,Perc-sent,19,A man is carving a pumpkin using a special knife.,1,3,"[[0.4666666666666666, -1.9844385167200163, 0.2490055689298177], [0.9333333333333332, 0.7765741099829885, -1.8430769521927535], [1.4, -1.9844385167200163, 0.2490055689298177]]",1,1,1.783581018447876,1
FED_20160711a2_3T1,1,2,1,104.0216760635376,Perc-sent,44,A man is getting a tattoo on his arm.,1,4,"[[0.35, -1.3433113933178011, 0.6674687262955379], [0.7, 0.09361082345532144, -1.4970761549540548], [1.0499999999999998, 1.2497005698624783, 0.8296074286585171], [1.4, 0.09361082345532144, -1.4970761549540548]]",0,0,1.6835510730743408,1
FED_20160711a2_3T1,1,2,1,106.02194595336914,Perc-sent,22,A man is washing his jeans at the laundromat.,0,3,"[[0.4666666666666666, -1.6619280320523342, 1.112652333965402], [0.9333333333333332, 1.7945492028202519, 0.8829457280360998], [1.4, -0.13262117076791782, -1.995598062001501]]",1,1,1.7502191066741943,1
FED_20160711a2_3T1,1,2,1,108.02219891548157,Perc-sent,21,A man is feeding his fish.,0,4,"[[0.35, -0.14645274753823723, -1.4928334109131205], [0.7, 1.366058031238055, 0.6195849056344169], [1.0499999999999998, -0.14645274753823723, -1.4928334109131205], [1.4, -1.2196052836998175, 0.8732485052787023]]",0,0,1.5335791110992432,1
FED_20160711a2_3T1,1,2,1,110.02246308326721,Perc-sent,16,A man is putting nutella on his toast.,1,3,"[[0.4666666666666666, 0.11420353529284813, -1.9967367258921782], [0.9333333333333332, 1.6721229616455682, 1.0972715257116872], [1.4, -1.7863264969384158, 0.8994652001804895]]",1,1,1.7168688774108887,1
FED_20160711a2_3T1,1,2,1,114.0229880809784,Perc-photo,41,A woman is plugging a power cord into a power outlet.,0,3,"[[0.4666666666666666, -0.9187552955769521, -1.7764821155444563], [0.9333333333333332, 1.9978562892186977, 0.09257563194110724], [1.4, -1.079100993641745, 1.6839064836033497]]",1,1,1.8168878555297852,1
FED_20160711a2_3T1,1,2,1,116.02324104309082,Perc-photo,7,A man is eating a twizzler.,1,4,"[[0.35, -0.8547377455694514, -1.2326489306768784], [0.7, 1.4948741606986258, -0.12390013589814522], [1.0499999999999998, -0.8547377455694514, -1.2326489306768784], [1.4, -0.640136415129175, 1.356549066575024]]",0,0,1.5001819133758545,1
FED_20160711a2_3T1,1,2,1,118.02349996566772,Perc-photo,9,A man is peeling a carrot.,1,3,"[[0.4666666666666666, 0.503696314300146, 1.9355335241117495], [0.9333333333333332, 1.424373044607122, -1.4039805660323925], [1.4, -1.9280693589072688, -0.531552958079356]]",1,1,1.7002110481262207,1
FED_20160711a2_3T1,1,2,1,120.0237340927124,Perc-photo,19,A man is highlighting something in a book.,1,3,"[[0.4666666666666666, -1.999670007971309, -0.03632986677687042], [0.9333333333333332, 0.9683724164407805, 1.7499299594774196], [1.4, 1.0312975915305274, -1.71360009270055]]",1,1,1.7835209369659424,1
FED_20160711a2_3T1,1,2,1,122.0239610671997,Perc-photo,23,A woman is raking leaves.,0,3,"[[0.4666666666666666, 0.7000875541201471, -1.873466684135608], [0.9333333333333332, -1.9725135186653067, 0.3304397353264445], [1.4, 0.7000875541201471, -1.873466684135608]]",1,1,1.8168540000915527,1
FED_20160711a2_3T1,1,2,1,124.02421998977661,Perc-photo,42,A woman is plugging headphones into a Discman.,0,4,"[[0.35, -0.7975137200807636, 1.270421924512853], [0.7, 1.498974520193229, 0.05545617920014666], [1.0499999999999998, -0.7975137200807636, 1.270421924512853], [1.4, -0.7014608001124656, -1.3258781037129996]]",0,0,1.4334969520568848,1
FED_20160711a2_3T1,1,2,1,126.02443790435791,Perc-photo,36,A woman is putting a CD in a Discman.,0,4,"[[0.35, 0.27171655298287256, 1.4751847731166106], [0.7, -1.413405765286404, -0.5022789490463979], [1.0499999999999998, 1.1416892123035325, -0.9729058240702125], [1.4, 0.27171655298287256, 1.4751847731166106]]",0,1,1.7335870265960693,0
FED_20160711a2_3T1,1,2,1,130.02500200271606,Sem-sent,110,A boy is chasing a cat around the yard.,0,4,"[[0.35, -1.0185927532825267, -1.1011216113401467], [0.7, 1.4628956647178857, -0.3315663947833303], [1.0499999999999998, -1.0185927532825267, -1.1011216113401467], [1.4, -0.4443029114353593, 1.4326880061234768]]",0,0,1.9002480506896973,1
FED_20160711a2_3T1,1,2,1,132.02526211738586,Sem-sent,66,A man is assembling a radio.,0,4,"[[0.35, -1.268734738233673, 0.8001950787146426], [0.7, -0.058621897033331864, -1.498854053331482], [1.0499999999999998, 1.3273566352670052, 0.6986589746168403], [1.4, -1.268734738233673, 0.8001950787146426]]",0,1,1.600193977355957,0
FED_20160711a2_3T1,1,2,1,134.02552199363708,Sem-sent,84,A man is making a clay pot.,1,3,"[[0.4666666666666666, -1.8674319384013844, 0.7160292978911184], [0.9333333333333332, 0.31361640737304786, -1.9752581474395752], [1.4, 1.5538155310283372, 1.2592288495484554]]",1,,,
FED_20160711a2_3T1,1,2,1,136.02572107315063,Sem-sent,72,The girl is putting her hair up using a pink ribbon.,0,4,"[[0.35, 0.20384410247162446, 1.4860846482914551], [0.7, -1.3889091088302752, -0.5665081529936626], [1.0499999999999998, 1.1850650063586503, -0.919576495297793], [1.4, 0.20384410247162446, 1.4860846482914551]]",0,1,0.36672401428222656,0
FED_20160711a2_3T1,1,2,1,138.02598190307617,Sem-sent,111,A man is trying to see something far away using binoculars.,0,4,"[[0.35, 0.6108130973022483, -1.3700026861886199], [0.7, -1.4918636781433892, 0.15602168386630755], [1.0499999999999998, 0.6108130973022483, -1.3700026861886199], [1.4, 0.8810505808411409, 1.2139810023223132]]",0,0,1.7335600852966309,1
FED_20160711a2_3T1,1,2,1,140.02624106407166,Sem-sent,112,A man is smoking a pipe.,1,3,"[[0.4666666666666666, 1.5479790535798816, -1.2663967978789008], [0.9333333333333332, 0.32274227144445355, 1.9737875838658208], [1.4, -1.870721325024336, -0.7073907859869202]]",1,1,1.5001740455627441,1
FED_20160711a2_3T1,1,2,1,142.02649998664856,Sem-sent,85,A woman is putting a bandaid on a cut.,0,4,"[[0.35, 1.243681715173052, -0.8386034768257378], [0.7, -1.3480927722195697, -0.6577582211491965], [1.0499999999999998, 0.10441105704651758, 1.4963616979749346], [1.4, 1.243681715173052, -0.8386034768257378]]",0,0,1.9835901260375977,1
FED_20160711a2_3T1,1,2,1,146.0270299911499,Sem-photo,80,A woman is pouring some dish soap onto a sponge.,0,4,"[[0.35, 1.3857030967138124, -0.5743056048461921], [0.7, -0.19548830502431536, 1.4872068862800227], [1.0499999999999998, -1.1902147916894958, -0.9129012814338306], [1.4, -0.19548830502431536, 1.4872068862800227]]",0,1,1.983583927154541,0
FED_20160711a2_3T1,1,2,1,148.02728295326233,Sem-photo,83,A man is putting a piece of asparagus on a plate.,0,3,"[[0.4666666666666666, 0.21858323814969996, 1.9880194586572817], [0.9333333333333332, -1.830966973489843, -0.8047110922495377], [1.4, 1.6123837353401433, -1.1833083664077453]]",0,1,1.633540153503418,0
FED_20160711a2_3T1,1,2,1,150.0275559425354,Sem-photo,87,A man is pouring some soda.,0,4,"[[0.35, 0.4249716664227529, 1.4385406086509578], [0.7, 1.0333268782558813, -1.0873065633361896], [1.0499999999999998, 0.4249716664227529, 1.4385406086509578], [1.4, 1.0333268782558813, -1.0873065633361896]]",0,0,1.900170087814331,1
FED_20160711a2_3T1,1,2,1,152.02775311470032,Sem-photo,84,A man is lighting up a cigarette.,1,4,"[[0.35, 1.3376501405930266, 0.6787430304404286], [0.7, -0.08101636329346647, -1.4978105183496013], [1.0499999999999998, 1.3376501405930266, 0.6787430304404286], [1.4, -0.08101636329346647, -1.4978105183496013]]",1,1,1.4002139568328857,1
FED_20160711a2_3T1,1,2,1,154.0280101299286,Sem-photo,112,A woman is opening a wine bottle.,1,3,"[[0.4666666666666666, 1.8762297763795472, 0.6926484145847404], [0.9333333333333332, -0.33826376526837304, -1.9711868569738544], [1.4, -1.5379660111111753, 1.2785384423891135]]",1,1,1.683534860610962,1
FED_20160711a2_3T1,1,2,1,156.02827095985413,Sem-photo,73,A woman is filling a balloon with helium.,0,3,"[[0.4666666666666666, -0.5242348561001362, -1.930071971624289], [0.9333333333333332, 1.9336087866090204, 0.5110352828801473], [1.4, -0.5242348561001362, -1.930071971624289]]",0,1,1.7001659870147705,0
FED_20160711a2_3T1,1,2,1,158.0285360813141,Sem-photo,71,A man is blowing his nose.,1,4,"[[0.35, -0.017893924495915092, 1.4998932653579502], [0.7, -1.2899987085172215, -0.7654432258658384], [1.0499999999999998, 1.3078926330131364, -0.7344500394921122], [1.4, -0.017893924495915092, 1.4998932653579502]]",1,1,1.6501939296722412,1
FED_20160711a2_3T1,1,2,1,178.03107690811157,Perc-sent,18,A man is tearing up some documents.,1,4,"[[0.35, 0.5836180383349044, 1.381806782922315], [0.7, -1.4884887962998263, -0.18547534415628958], [1.0499999999999998, 0.5836180383349044, 1.381806782922315], [1.4, 0.9048707579649212, -1.1963314387660255]]",0,0,1.8001911640167236,1
FED_20160711a2_3T1,1,2,1,180.03133296966553,Perc-sent,34,A man is burning an incense stick.,1,3,"[[0.4666666666666666, -1.859845731381733, 0.7355092490656705], [0.9333333333333332, 0.29295317128157955, -1.9784282750294653], [1.4, -1.859845731381733, 0.7355092490656705]]",1,1,1.8002240657806396,1
FED_20160711a2_3T1,1,2,1,182.03158807754517,Perc-sent,26,A woman is cutting out a coupon from the newspaper.,1,3,"[[0.4666666666666666, -1.7503018494270948, 0.9677000753808442], [0.9333333333333332, 1.713203773237474, 1.0319558282043286], [1.4, 0.03709807618962095, -1.9996559035851715]]",1,,,
FED_20160711a2_3T1,1,2,1,184.0317840576172,Perc-sent,36,A woman is washing the dishes.,0,4,"[[0.35, 1.1732840419856196, 0.9345611573470658], [0.7, -1.3959957246455543, 0.5488132075409026], [1.0499999999999998, 1.1732840419856196, 0.9345611573470658], [1.4, 0.2227116826599348, -1.4833743648879674]]",0,1,0.10001492500305176,0
FED_20160711a2_3T1,1,2,1,186.03208208084106,Perc-sent,41,A woman is plugging a hard drive into the computer.,0,4,"[[0.35, -1.0540652350490354, 1.0672143553480817], [0.7, -0.39720212549035444, -1.446454448472521], [1.0499999999999998, -1.0540652350490354, 1.0672143553480817], [1.4, -0.39720212549035444, -1.446454448472521]]",0,0,1.683506965637207,1
FED_20160711a2_3T1,1,2,1,188.03234195709229,Perc-sent,5,A woman is putting a quarter into the snack machine.,0,3,"[[0.4666666666666666, 0.35329061259715916, -1.9685491467196656], [0.9333333333333332, 1.5281682633588318, 1.2902332187875383], [1.4, -1.8814588759559905, 0.6783159279321256]]",1,1,1.783534049987793,1
FED_20160711a2_3T1,1,2,1,190.0325939655304,Perc-sent,48,A woman is making an apple martini.,1,4,"[[0.35, 0.5922557713465274, 1.3781266637383989], [0.7, -1.4896205861034117, -0.17615478834515957], [1.0499999999999998, 0.5922557713465274, 1.3781266637383989], [1.4, 0.8973648147568851, -1.2019718753932394]]",0,0,1.6835229396820068,1
FED_20160711a2_3T1,1,2,1,194.03309106826782,Sem-sent,71,A man is attaching a bike to the pole using a bike lock.,0,3,"[[0.4666666666666666, 1.9995412890615298, 0.04283262002440888], [0.9333333333333332, -1.0368647815825498, 1.7102372422309635], [1.4, -0.9626765074789797, -1.7530698622553735]]",0,1,1.7502200603485107,0
FED_20160711a2_3T1,1,2,1,196.01668405532837,Sem-sent,104,A man is putting shampoo on his hair.,0,4,"[[0.35, -1.0054539856068614, -1.1131317454943406], [0.7, 1.466727362160444, -0.3141828211246852], [1.0499999999999998, -1.0054539856068614, -1.1131317454943406], [1.4, 1.466727362160444, -0.3141828211246852]]",0,0,1.6168739795684814,1
FED_20160711a2_3T1,1,2,1,198.01694297790527,Sem-sent,99,A child is swimming while holding onto the swimming noodle.,0,3,"[[0.4666666666666666, -1.2493881468205115, 1.5617391775147373], [0.9333333333333332, -0.7278117284029211, -1.8628714630910939], [1.4, -1.2493881468205115, 1.5617391775147373]]",0,1,1.750218152999878,0
FED_20160711a2_3T1,1,2,1,200.01720309257507,Sem-sent,94,A woman is hanging a Christmas ornament.,0,4,"[[0.35, -0.5689044020844313, -1.3879293142263966], [0.7, 1.4864342458193898, 0.20127899258328422], [1.0499999999999998, -0.9175298437349584, 1.1866503216431128], [1.4, -0.5689044020844313, -1.3879293142263966]]",0,0,1.6500489711761475,1
FED_20160711a2_3T1,1,2,1,202.01739192008972,Sem-sent,92,A woman is having some cognac at the bar.,1,3,"[[0.4666666666666666, 1.7306459758935961, 1.0024293023068025], [0.9333333333333332, 0.002806253348804955, -1.9999980312345667], [1.4, 1.7306459758935961, 1.0024293023068025]]",1,1,1.9669280052185059,1
FED_20160711a2_3T1,1,2,1,204.01765990257263,Sem-sent,57,A man is hanging a bird feeder on a tree.,0,3,"[[0.4666666666666666, 1.9636450036410746, 0.3796028183186268], [0.9333333333333332, -0.653076817808439, -1.89036786632687], [1.4, -1.3105681858326368, 1.5107650480082437]]",0,1,1.6668760776519775,0
FED_20160711a2_3T1,1,2,1,206.01792311668396,Sem-sent,86,A woman is putting butter in a butter dish.,0,3,"[[0.4666666666666666, 1.0154463962323785, 1.7230405150136996], [0.9333333333333332, 0.9844736596354967, -1.7409226328254488], [1.4, 1.0154463962323785, 1.7230405150136996]]",0,1,1.683539867401123,0
FED_20160711a2_3T1,1,2,1,210.01845002174377,Perc-photo,21,A man is cutting a piece of paper.,1,3,"[[0.4666666666666666, -0.05636652179000185, 1.9992055460160412], [0.9333333333333332, -1.7031795293416303, -1.0484176128011313], [1.4, 1.7595460511316319, -0.9507879332149102]]",1,1,1.7168669700622559,1
FED_20160711a2_3T1,1,2,1,212.01870393753052,Perc-photo,18,A man is putting some flowers in a vase.,0,4,"[[0.35, 1.47216660905373, -0.2876203664333289], [0.7, -0.9851698485039164, -1.1311234988270602], [1.0499999999999998, -0.4869967605498121, 1.418743865260389], [1.4, 1.47216660905373, -0.2876203664333289]]",0,0,1.7168810367584229,1
FED_20160711a2_3T1,1,2,1,214.01896500587463,Perc-photo,31,A woman is dipping a tortilla chip in salsa.,1,3,"[[0.4666666666666666, 1.9074549909172895, 0.6013447078213316], [0.9333333333333332, -0.4329477020540412, -1.9525768326204542], [1.4, 1.9074549909172895, 0.6013447078213316]]",1,1,1.7002151012420654,1
FED_20160711a2_3T1,1,2,1,216.0192301273346,Perc-photo,6,A man is watering a house plant.,0,3,"[[0.4666666666666666, 1.0438205049852627, 1.706000806967075], [0.9333333333333332, 0.9555297852176077, -1.7569754777918765], [1.4, 1.0438205049852627, 1.706000806967075]]",1,1,1.7168688774108887,1
FED_20160711a2_3T1,1,2,1,218.01942801475525,Perc-photo,11,A man is stapling a flyer to the wall.,1,4,"[[0.35, -1.4083796041233512, 0.5162043109945449], [0.7, 0.25714375519735644, -1.4777946708399656], [1.0499999999999998, -1.4083796041233512, 0.5162043109945449], [1.4, 0.25714375519735644, -1.4777946708399656]]",0,0,1.5502429008483887,1
FED_20160711a2_3T1,1,2,1,220.01968812942505,Perc-photo,50,A boy is sleeping with a teddy bear.,0,4,"[[0.35, -0.9427249749154654, -1.166734597785904], [0.7, -0.5390593136990807, 1.3997910759517924], [1.0499999999999998, -0.9427249749154654, -1.166734597785904], [1.4, 1.481784288614545, -0.23305647816588815]]",0,0,1.6835389137268066,1
FED_20160711a2_3T1,1,2,1,222.01994800567627,Perc-photo,8,A man is sharpening a pencil.,1,4,"[[0.35, 1.4966353836383066, -0.10041179433621816], [0.7, -0.8352768565538959, -1.245918365265334], [1.0499999999999998, 1.4966353836383066, -0.10041179433621816], [1.4, -0.8352768565538959, -1.245918365265334]]",0,0,1.6168599128723145,1
FED_20160711a2_3T1,1,2,1,226.02047991752625,Sem-photo,77,A man is buttering a bread roll.,1,3,"[[0.4666666666666666, 1.9996777458662982, 0.03590143015369325], [0.9333333333333332, -0.968747322387857, -1.7497224423794642], [1.4, 1.9996777458662982, 0.03590143015369325]]",1,,,
FED_20160711a2_3T1,1,2,1,228.0207281112671,Sem-photo,72,A woman is putting a candle into a piece of cake.,0,4,"[[0.35, -0.9521088170383308, -1.159089643003452], [0.7, 1.479855484623591, -0.24500560122061826], [1.0499999999999998, -0.5277466675852608, 1.4040952442240706], [1.4, 1.479855484623591, -0.24500560122061826]]",0,1,0.06667590141296387,0
FED_20160711a2_3T1,1,2,1,230.020987033844,Sem-photo,57,A woman is putting a wallet into her purse.,0,4,"[[0.35, 0.12329934004232462, 1.4949238350983394], [0.7, -1.356291687939183, -0.6406815568026614], [1.0499999999999998, 0.12329934004232462, 1.4949238350983394], [1.4, 1.2329923478968592, -0.8542422782956779]]",0,0,1.6334800720214844,1
FED_20160711a2_3T1,1,2,1,232.02118301391602,Sem-photo,110,A man is throwing away a cereal box.,0,3,"[[0.4666666666666666, 1.560905336887783, 1.25042973784025], [0.9333333333333332, 0.3024512501732821, -1.9769985435676525], [1.4, -1.8633565870610644, 0.7265688057274008]]",0,0,1.5669209957122803,1
FED_20160711a2_3T1,1,2,1,234.02144694328308,Sem-photo,79,A woman is putting a slice of pizza into a microwave.,1,3,"[[0.4666666666666666, 1.5308161768505562, 1.2870904524129791], [0.9333333333333332, -1.880061117183324, 0.6821804714702641], [1.4, 0.3492449403327673, -1.969270923883243]]",1,1,1.466860055923462,1
