subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190605b_3T2,2,1,1,40.02756190299988,Sem-sent,109,A boy is looking at the butterfly on the flower.,0,3,"[[0.4666666666666666, -1.998547046087415, 0.07622141808748654], [0.9333333333333332, 1.0652832074199445, 1.6926818035263083], [1.4, -1.998547046087415, 0.07622141808748654]]",0,1,1.5001540184020996,0
FED_20190605b_3T2,2,1,1,42.0278160572052,Sem-sent,111,A man is trying to see something far away using binoculars.,0,3,"[[0.4666666666666666, -0.7315130652228748, -1.8614211332764636], [0.9333333333333332, 1.9777945211700745, 0.29720166895499783], [1.4, -1.2462814559472, 1.564219464321464]]",0,0,1.4334709644317627,1
FED_20190605b_3T2,2,1,1,44.061410903930664,Sem-sent,83,A man is putting a spoon into a kitchen drawer.,0,4,"[[0.35, 1.4906302185802722, 0.16739639020997413], [0.7, -0.8902846357137859, 1.2072254418342796], [1.0499999999999998, 1.4906302185802722, 0.16739639020997413], [1.4, -0.8902846357137859, 1.2072254418342796]]",0,0,1.5002121925354004,1
FED_20190605b_3T2,2,1,1,46.028279066085815,Sem-sent,95,A man is mowing the lawn.,1,4,"[[0.35, 1.3495878773372847, 0.654685085628382], [0.7, -1.2417678543016115, 0.8414348435994148], [1.0499999999999998, 1.3495878773372847, 0.654685085628382], [1.4, -0.10782002303567376, -1.4961199292277965]]",1,0,1.2668309211730957,0
FED_20190605b_3T2,2,1,1,50.028846979141235,Perc-photo,13,A woman is cutting a tomato.,1,4,"[[0.35, 0.42860026709513954, -1.4374636729482853], [0.7, 1.0305799242429312, 1.0899105558473292], [1.0499999999999998, -1.4591801913380709, 0.3475531171009559], [1.4, 1.0305799242429312, 1.0899105558473292]]",0,,,
FED_20190605b_3T2,2,1,1,52.02910399436951,Perc-photo,28,A man is screwing in a screw.,0,4,"[[0.35, 0.5063185014753508, 1.4119637300808245], [0.7, -1.4759557102099037, -0.26749718035668896], [1.0499999999999998, 0.5063185014753508, 1.4119637300808245], [1.4, 0.9696372087345524, -1.144466549724135]]",0,0,1.7835359573364258,1
FED_20190605b_3T2,2,1,1,54.02936100959778,Perc-photo,23,A woman is raking leaves.,0,3,"[[0.4666666666666666, -0.0290112448115383, 1.9997895758490405], [0.9333333333333332, -1.7173629525028073, -1.0250192629267219], [1.4, -0.0290112448115383, 1.9997895758490405]]",1,0,1.8668999671936035,0
FED_20190605b_3T2,2,1,1,56.02960205078125,Perc-photo,14,A man is catching a baseball.,0,4,"[[0.35, -0.8402889963327045, -1.2425435214277913], [0.7, -0.6559297566978883, 1.3489833780585472], [1.0499999999999998, 1.4962187530305935, -0.10643985663075514], [1.4, -0.6559297566978883, 1.3489833780585472]]",0,0,1.7835428714752197,1
FED_20190605b_3T2,2,1,1,58.02987313270569,Perc-photo,31,A woman is dipping a tortilla chip in salsa.,1,3,"[[0.4666666666666666, -1.9360974416328554, -0.501524372790308], [0.9333333333333332, 1.4023815682698906, -1.4259473822609592], [1.4, 0.5337158733629639, 1.9274717550512663]]",1,1,1.8002309799194336,1
FED_20190605b_3T2,2,1,1,60.02998399734497,Perc-photo,10,A man is lighting a candle.,1,3,"[[0.4666666666666666, -0.005790932240506753, -1.9999916162583746], [0.9333333333333332, -1.7291480809153974, 1.005010902561061], [1.4, -0.005790932240506753, -1.9999916162583746]]",1,1,1.8835549354553223,1
FED_20190605b_3T2,2,1,1,62.03038692474365,Perc-photo,7,A man is eating a twizzler.,1,3,"[[0.4666666666666666, -1.9950291144971006, 0.14092136924155535], [0.9333333333333332, 0.875473071549276, -1.7982065790648405], [1.4, 1.119556042947824, 1.657285209823285]]",1,,,
FED_20190605b_3T2,2,1,1,66.03092694282532,Perc-sent,9,A man is watering his flowers with a hose.,1,3,"[[0.4666666666666666, 1.9820552341341235, 0.26731451296464354], [0.9333333333333332, -1.2225287760947077, 1.5828529279817427], [1.4, -0.7595264580394161, -1.850167440946386]]",1,,,
FED_20190605b_3T2,2,1,1,68.03116393089294,Perc-sent,43,A man is putting a toupee on his head.,0,3,"[[0.4666666666666666, 1.2439785268609385, 1.5660515396080965], [0.9333333333333332, -1.9782296803668127, 0.29429123621986847], [1.4, 1.2439785268609385, 1.5660515396080965]]",1,0,1.8502280712127686,0
FED_20190605b_3T2,2,1,1,70.03141593933105,Perc-sent,14,A man is sawing a piece of wood in half.,1,4,"[[0.35, 0.23272395030238036, 1.4818365506882516], [0.7, 1.1669461220011432, -0.9424631283750535], [1.0499999999999998, 0.23272395030238036, 1.4818365506882516], [1.4, 1.1669461220011432, -0.9424631283750535]]",0,0,1.8002231121063232,1
FED_20190605b_3T2,2,1,1,72.03169798851013,Perc-sent,55,A man is putting a cactus on the window sill.,0,3,"[[0.4666666666666666, -0.2358006252547764, -1.9860508717375436], [0.9333333333333332, 1.83787082076033, 0.7888161041698823], [1.4, -1.6020701955055552, 1.1972347675676616]]",1,1,1.7168281078338623,1
FED_20190605b_3T2,2,1,1,74.03192901611328,Perc-sent,25,A man is roller-skating on the street.,0,3,"[[0.4666666666666666, -1.1083643394617746, 1.6647908250015868], [0.9333333333333332, -0.8875689767077382, -1.7922670871234507], [1.4, 1.9959333161695152, 0.127476262121864]]",1,1,1.7502241134643555,1
FED_20190605b_3T2,2,1,1,76.03218698501587,Perc-sent,4,A man is hanging a shirt on a clothes line.,0,3,"[[0.4666666666666666, -1.8344389179681768, -0.7967646178412695], [0.9333333333333332, 0.22720105909694815, 1.987053013571914], [1.4, -1.8344389179681768, -0.7967646178412695]]",1,1,1.7335190773010254,1
FED_20190605b_3T2,2,1,1,78.06578612327576,Perc-sent,23,A woman is grilling a steak.,1,4,"[[0.35, 1.4663314512380685, -0.3160254342771475], [0.7, -1.0068517799450534, -1.1118675700016967], [1.0499999999999998, -0.45947967129301404, 1.4278930042788445], [1.4, -1.0068517799450534, -1.1118675700016967]]",0,0,1.7668278217315674,1
FED_20190605b_3T2,2,1,1,98.01834392547607,Perc-sent,13,A woman is wiping the kitchen counter with a sponge.,0,4,"[[0.35, 1.4500117488843378, -0.3840129269925481], [0.7, -0.39244092428500355, 1.4477534738160127], [1.0499999999999998, -1.0575708245993343, -1.0637405468234649], [1.4, 1.4500117488843378, -0.3840129269925481]]",0,,,
FED_20190605b_3T2,2,1,1,100.01857590675354,Perc-sent,37,A woman is putting mascara on her eyelashes.,0,4,"[[0.35, -1.3784856662590508, -0.5914197053855589], [0.7, 1.2014273222921275, -0.8980937530402762], [1.0499999999999998, -1.3784856662590508, -0.5914197053855589], [1.4, 1.2014273222921275, -0.8980937530402762]]",0,1,0.13338303565979004,0
FED_20190605b_3T2,2,1,1,102.01878499984741,Perc-sent,18,A man is tearing up some documents.,1,3,"[[0.4666666666666666, 0.2726472769855137, 1.9813287113329743], [0.9333333333333332, -1.8522046357545978, -0.7545448875243786], [1.4, 0.2726472769855137, 1.9813287113329743]]",1,1,1.8169670104980469,1
FED_20190605b_3T2,2,1,1,104.01898312568665,Perc-sent,42,A woman is getting her ears pierced.,1,3,"[[0.4666666666666666, -0.7661950778753727, -1.8474157904054929], [0.9333333333333332, 1.983006544781351, 0.26016349350807777], [1.4, -0.7661950778753727, -1.8474157904054929]]",1,1,1.733651876449585,1
FED_20190605b_3T2,2,1,1,106.01937007904053,Perc-sent,8,A man is putting a photograph into a photo album.,0,4,"[[0.35, 1.477387893483106, -0.259470638395851], [0.7, -0.5139857823545811, 1.4091907661978733], [1.0499999999999998, -0.9634021111285251, -1.1497201278020235], [1.4, -0.5139857823545811, 1.4091907661978733]]",0,0,1.650212049484253,1
FED_20190605b_3T2,2,1,1,108.01960301399231,Perc-sent,17,A man is putting some books in his briefcase.,0,4,"[[0.35, -0.1765139550034834, -1.4895780690145206], [0.7, 1.3782694261884867, 0.5919234653517795], [1.0499999999999998, -1.2017554711850034, 0.8976546036627397], [1.4, -0.1765139550034834, -1.4895780690145206]]",0,0,1.9002630710601807,1
FED_20190605b_3T2,2,1,1,110.01988410949707,Perc-sent,35,A woman is stirring the soup using a ladle.,0,4,"[[0.35, 1.0826899167836417, 1.0381630623823173], [0.7, 0.3577306269019157, -1.456718503547052], [1.0499999999999998, 1.0826899167836417, 1.0381630623823173], [1.4, 0.3577306269019157, -1.456718503547052]]",0,0,1.8002009391784668,1
FED_20190605b_3T2,2,1,1,114.02041411399841,Perc-photo,18,A man is putting some flowers in a vase.,0,4,"[[0.35, -0.43478547290175684, 1.4356049569967344], [0.7, -1.025877626107159, -1.0943377432277204], [1.0499999999999998, 1.4606630990089173, -0.34126721376901414], [1.4, -1.025877626107159, -1.0943377432277204]]",0,0,1.8668148517608643,1
FED_20190605b_3T2,2,1,1,116.02065896987915,Perc-photo,32,A woman is putting on a headband.,0,3,"[[0.4666666666666666, -1.2754210810213193, 1.5405521951840546], [0.9333333333333332, 1.9718678773959335, 0.3342709590946473], [1.4, -1.2754210810213193, 1.5405521951840546]]",1,,,
FED_20190605b_3T2,2,1,1,118.02091693878174,Perc-photo,5,A man is salting an egg.,1,3,"[[0.4666666666666666, 0.931832096326104, 1.7696578607901863], [0.9333333333333332, -1.998484711614179, -0.07783866291497897], [1.4, 0.931832096326104, 1.7696578607901863]]",1,1,0.016646146774291992,1
FED_20190605b_3T2,2,1,1,120.02114605903625,Perc-photo,54,A man is putting a pencil behind his ear.,0,3,"[[0.4666666666666666, 1.6969508325845466, -1.0584695894500769], [0.9333333333333332, 0.06818613730477714, 1.9988373247164097], [1.4, -1.7651369698893244, -0.9403677352663341]]",1,1,1.6334469318389893,1
FED_20190605b_3T2,2,1,1,122.02134990692139,Perc-photo,37,A woman is opening a door.,0,4,"[[0.35, 1.0292443059697822, 1.0911719198315089], [0.7, -1.459604755455215, 0.3457657557545606], [1.0499999999999998, 0.4303604494854322, -1.4369376755860697], [1.4, 1.0292443059697822, 1.0911719198315089]]",0,,,
FED_20190605b_3T2,2,1,1,124.02168607711792,Perc-photo,16,A man is putting sunglasses on his head.,0,3,"[[0.4666666666666666, -1.9979993813657217, -0.08943417726011403], [0.9333333333333332, 1.0764519601566789, -1.6856011323782516], [1.4, 0.9215474212090415, 1.7750353096383646]]",1,0,0.06660199165344238,0
FED_20190605b_3T2,2,1,1,126.02191591262817,Perc-photo,42,A woman is plugging headphones into a Discman.,0,3,"[[0.4666666666666666, 0.1113823990236394, -1.996896081719762], [0.9333333333333332, -1.7850539349987398, 0.9019880537709546], [1.4, 1.6736715359751007, 1.094908027948808]]",1,,,
FED_20190605b_3T2,2,1,1,130.02245998382568,Sem-sent,105,A man is putting a piece of lime into his margarita.,1,3,"[[0.4666666666666666, -0.5362175265196701, 1.9267773001188089], [0.9333333333333332, 1.9367468525979175, -0.49901065013891277], [1.4, -1.4005293260782463, -1.4277666499798953]]",1,,,
FED_20190605b_3T2,2,1,1,132.02271604537964,Sem-sent,74,A woman is making a necklace using some beads.,0,4,"[[0.35, 1.4130315175594501, -0.5033308359157399], [0.7, -0.2706184683686377, 1.4753866085124308], [1.0499999999999998, -1.142413049190813, -0.9720557725966905], [1.4, -0.2706184683686377, 1.4753866085124308]]",0,0,1.7501869201660156,1
FED_20190605b_3T2,2,1,1,134.02295398712158,Sem-sent,59,A woman is singing into the microphone.,0,3,"[[0.4666666666666666, 1.0211671447485569, -1.7196562628868828], [0.9333333333333332, 0.9786824370627726, 1.7441848203057129], [1.4, 1.0211671447485569, -1.7196562628868828]]",0,0,1.2834880352020264,1
FED_20190605b_3T2,2,1,1,136.02322912216187,Sem-sent,64,A woman is putting staples into the stapler.,0,4,"[[0.35, 1.2609039692093713, -0.8124784184407934], [0.7, 0.07317496579164368, 1.4982140782883437], [1.0499999999999998, 1.2609039692093713, -0.8124784184407934], [1.4, -1.3340789350010156, -0.6857356598475512]]",0,1,1.3168509006500244,0
FED_20190605b_3T2,2,1,1,138.02348399162292,Sem-sent,68,A man is putting a comforter on the bed.,0,4,"[[0.35, -0.005181242552615972, -1.499991051548512], [0.7, 1.3016209773666525, 0.7455084381005226], [1.0499999999999998, -1.2964397348140375, 0.7544826134479896], [1.4, 1.3016209773666525, 0.7455084381005226]]",0,0,1.2334671020507812,1
FED_20190605b_3T2,2,1,1,140.02373790740967,Sem-sent,79,A woman is putting bell peppers in an omelet.,1,3,"[[0.4666666666666666, -0.18089788429704454, 1.9918021878331325], [0.9333333333333332, 1.8154002361254387, -0.8392389306244687], [1.4, -1.6345023518283945, -1.1525632572086648]]",1,1,1.516775131225586,1
FED_20190605b_3T2,2,1,1,142.02397298812866,Sem-sent,108,A woman is decorating a notebook with some stickers.,0,3,"[[0.4666666666666666, -1.8969802022713245, 0.6336135353594059], [0.9333333333333332, 1.4972155189385763, 1.326026277963408], [1.4, -1.8969802022713245, 0.6336135353594059]]",0,0,1.783581018447876,1
FED_20190605b_3T2,2,1,1,146.05784797668457,Sem-photo,64,A woman is putting a fork in a utensil rack.,0,4,"[[0.35, 1.1210818337045647, -0.9965819194314188], [0.7, -1.423606176032148, -0.4725943879936847], [1.0499999999999998, 1.1210818337045647, -0.9965819194314188], [1.4, 0.30252434232758313, 1.4691763074251039]]",0,0,1.4500939846038818,1
FED_20190605b_3T2,2,1,1,148.02478098869324,Sem-photo,68,A man is squeezing ketchup onto a hot dog.,1,3,"[[0.4666666666666666, -0.8322371571670322, 1.8186207175303313], [0.9333333333333332, -1.1588531626464338, -1.6300488788451584], [1.4, -0.8322371571670322, 1.8186207175303313]]",1,1,1.1667749881744385,1
FED_20190605b_3T2,2,1,1,150.0250301361084,Sem-photo,59,A woman is pulling out a tissue.,1,4,"[[0.35, 1.0986161293821866, 1.0212945707587515], [0.7, -1.4337751077152958, 0.44078219167293026], [1.0499999999999998, 0.335158978333109, -1.462076762431681], [1.4, 1.0986161293821866, 1.0212945707587515]]",1,1,1.150115966796875,1
FED_20190605b_3T2,2,1,1,152.0252809524536,Sem-photo,74,A man is pouring some coffee.,0,3,"[[0.4666666666666666, 0.9062155594422306, -1.7829114840128224], [0.9333333333333332, 1.090938858133003, 1.676261437788109], [1.4, -1.9971544175752325, 0.10665004622471516]]",0,1,1.1834650039672852,0
FED_20190605b_3T2,2,1,1,154.02548694610596,Sem-photo,82,A man is clipping his fingernails.,1,4,"[[0.35, 0.7691340307914551, 1.2878015540751955], [0.7, 0.7307018454664721, -1.3099903866181202], [1.0499999999999998, -1.4998358762579265, 0.02218883254292337], [1.4, 0.7691340307914551, 1.2878015540751955]]",1,0,1.150170087814331,0
FED_20190605b_3T2,2,1,1,156.025799036026,Sem-photo,93,A woman is throwing away trash.,0,4,"[[0.35, 0.5603178972092652, -1.391417929332157], [0.7, 0.924844325478156, 1.18095849784438], [1.0499999999999998, 0.5603178972092652, -1.391417929332157], [1.4, 0.924844325478156, 1.18095849784438]]",0,1,1.35007905960083,0
FED_20190605b_3T2,2,1,1,158.02598404884338,Sem-photo,90,A woman is taking some notes.,1,3,"[[0.4666666666666666, 1.7984656431933748, 0.87494075813911], [0.9333333333333332, -0.1415118982418005, -1.9949873139085377], [1.4, 1.7984656431933748, 0.87494075813911]]",1,1,1.0668129920959473,1
FED_20190605b_3T2,2,1,1,178.02860403060913,Perc-sent,6,A man is knitting a scarf.,0,3,"[[0.4666666666666666, 1.8354180443322718, 0.7945065151019834], [0.9333333333333332, -1.605771847716698, 1.1922653954051095], [1.4, 1.8354180443322718, 0.7945065151019834]]",1,,,
FED_20190605b_3T2,2,1,1,180.04553294181824,Perc-sent,47,A woman is chopping up onions.,1,4,"[[0.35, 1.1035898513179256, -1.0159180282227886], [0.7, 0.32801589494456806, 1.4636958607114097], [1.0499999999999998, -1.4316057462624938, -0.4477778324886219], [1.4, 1.1035898513179256, -1.0159180282227886]]",0,1,0.333449125289917,0
FED_20190605b_3T2,2,1,1,182.02912497520447,Perc-sent,32,A man is making an extra hole in his belt.,1,3,"[[0.4666666666666666, 0.8645944084535019, -1.803462366912861], [0.9333333333333332, 1.129547020288999, 1.6504919051471425], [1.4, -1.9941414287425008, 0.1529704617657192]]",1,1,0.033338069915771484,1
FED_20190605b_3T2,2,1,1,184.02940106391907,Perc-sent,31,A woman is taking a shower.,0,4,"[[0.35, 0.6429184894841634, 1.355232753396774], [0.7, -1.4951252372244197, -0.1208326322423824], [1.0499999999999998, 0.6429184894841634, 1.355232753396774], [1.4, 0.8522067477402557, -1.2344001211543913]]",0,0,1.816861867904663,1
FED_20190605b_3T2,2,1,1,186.02966690063477,Perc-sent,1,A man is putting a cooking pot on a burner.,0,4,"[[0.35, -0.37651601870081874, -1.4519764762769696], [0.7, -1.069190504802859, 1.0520606752651709], [1.0499999999999998, 1.4457065235036781, 0.39991580101179924], [1.4, -1.069190504802859, 1.0520606752651709]]",0,0,1.950057029724121,1
FED_20190605b_3T2,2,1,1,188.02990698814392,Perc-sent,41,A woman is plugging a hard drive into the computer.,0,3,"[[0.4666666666666666, -1.9580371352510135, -0.40754211681494273], [0.9333333333333332, 1.3319603938993325, -1.4919388422732127], [1.4, -1.9580371352510135, -0.40754211681494273]]",1,1,1.9334080219268799,1
FED_20190605b_3T2,2,1,1,190.03016591072083,Perc-sent,22,A man is washing his jeans at the laundromat.,0,3,"[[0.4666666666666666, -0.00849134003359438, 1.9999819742048761], [0.9333333333333332, 1.7362808667891745, -0.9926372709211724], [1.4, -1.7277895267555785, -1.0073447032837042]]",1,1,1.7334511280059814,1
FED_20190605b_3T2,2,1,1,194.03067803382874,Sem-sent,80,A woman is putting strawberries on a dessert plate.,0,4,"[[0.35, -0.7969660981884492, -1.2707655324009537], [0.7, -0.702032184218659, 1.325575653186637], [1.0499999999999998, 1.4989982824071075, -0.0548101207856845], [1.4, -0.702032184218659, 1.325575653186637]]",0,1,1.9834558963775635,0
FED_20190605b_3T2,2,1,1,196.03092098236084,Sem-sent,77,A man is planting a flower in a flower pot.,0,4,"[[0.35, -0.7922232834470577, 1.2737277060519498], [0.7, -0.7069689092215384, -1.3229493419606466], [1.0499999999999998, 1.4991921926685956, 0.0492216359086954], [1.4, -0.7069689092215384, -1.3229493419606466]]",0,1,1.5668680667877197,0
FED_20190605b_3T2,2,1,1,198.03113293647766,Sem-sent,57,A man is hanging a bird feeder on a tree.,0,3,"[[0.4666666666666666, 0.8393830711592131, -1.8153335946462643], [0.9333333333333332, 1.1524334737273823, 1.634593860453611], [1.4, -1.9918165448865939, 0.1807397341926552]]",0,0,1.5168800354003906,1
FED_20190605b_3T2,2,1,1,200.03145599365234,Sem-sent,90,A woman is drawing on a stickie note.,1,3,"[[0.4666666666666666, -1.8160783023824738, 0.8377706127667597], [0.9333333333333332, 1.6335697843913077, 1.1538846387415582], [1.4, 0.18250851799116646, -1.9916552515083197]]",1,1,1.700179100036621,1
FED_20190605b_3T2,2,1,1,202.03170609474182,Sem-sent,103,A man is pouring whiskey into a flask.,0,4,"[[0.35, 1.0612847347965113, -1.0600352407764086], [0.7, 0.38737508002086907, 1.4491171613706137], [1.0499999999999998, -1.4486598148173793, -0.3890819205942061], [1.4, 0.38737508002086907, 1.4491171613706137]]",0,1,1.7168529033660889,0
FED_20190605b_3T2,2,1,1,204.03187108039856,Sem-sent,92,A woman is having some cognac at the bar.,1,4,"[[0.35, 1.4397048892229343, 0.42101048911823824], [0.7, -0.35524666577535996, -1.4573262525788417], [1.0499999999999998, -1.0844582234475744, 1.0363157634606022], [1.4, 1.4397048892229343, 0.42101048911823824]]",1,1,1.716944932937622,1
FED_20190605b_3T2,2,1,1,206.03221797943115,Sem-sent,85,A woman is putting a bandaid on a cut.,0,3,"[[0.4666666666666666, 0.6968220756567507, 1.874683705289353], [0.9333333333333332, 1.2751126750129438, -1.540807472081225], [1.4, -1.9719347506696951, -0.333876233208127]]",0,1,1.5667850971221924,0
FED_20190605b_3T2,2,1,1,210.03274512290955,Perc-photo,9,A man is peeling a carrot.,1,4,"[[0.35, 1.4759115389453592, -0.267740787344666], [0.7, -0.9698260929424076, -1.1443064927929336], [1.0499999999999998, -0.5060854460029507, 1.4120472801376003], [1.4, 1.4759115389453592, -0.267740787344666]]",0,,,
FED_20190605b_3T2,2,1,1,212.03297305107117,Perc-photo,36,A woman is putting a CD in a Discman.,0,4,"[[0.35, 0.2413589860704472, 1.4804546058029087], [0.7, -1.402790790810219, -0.5312042895327941], [1.0499999999999998, 0.2413589860704472, 1.4804546058029087], [1.4, -1.402790790810219, -0.5312042895327941]]",0,1,0.0666959285736084,0
FED_20190605b_3T2,2,1,1,214.06656408309937,Perc-photo,43,A man is putting broccoli in a Tupperware container.,0,4,"[[0.35, -1.405433743471177, -0.524171720634177], [0.7, 1.1566628977501856, -0.9550554648648129], [1.0499999999999998, 0.24877084572099134, 1.4792271854989898], [1.4, -1.405433743471177, -0.524171720634177]]",0,,,
FED_20190605b_3T2,2,1,1,216.01682496070862,Perc-photo,1,A man is putting a bow on a wrapped gift.,0,3,"[[0.4666666666666666, 1.9055263564730671, -0.6074284359383233], [0.9333333333333332, -0.4267147217328988, 1.9539484502556395], [1.4, -1.4788116347401692, -1.3465200143173175]]",1,0,0.13336896896362305,0
FED_20190605b_3T2,2,1,1,218.01707005500793,Perc-photo,4,A man is polishing a shoe.,0,4,"[[0.35, 0.462333904882239, 1.4269713943861455], [0.7, 1.0046265255709854, -1.1138786038519504], [1.0499999999999998, 0.462333904882239, 1.4269713943861455], [1.4, -1.4669604304532249, -0.3130927905341956]]",0,0,1.7001590728759766,1
FED_20190605b_3T2,2,1,1,220.0173261165619,Perc-photo,47,A man is stirring cookie batter.,1,3,"[[0.4666666666666666, 1.2164431822349995, 1.587534561637632], [0.9333333333333332, 0.7666236686464836, -1.8472379788947082], [1.4, -1.9830668508814817, 0.25970341725707585]]",1,,,
FED_20190605b_3T2,2,1,1,222.01761102676392,Perc-photo,17,A man is sweetening his tea.,1,4,"[[0.35, 1.2504250150214133, 0.828515106566379], [0.7, 0.09230262219494859, -1.4971573818192716], [1.0499999999999998, 1.2504250150214133, 0.828515106566379], [1.4, 0.09230262219494859, -1.4971573818192716]]",0,1,0.20000600814819336,0
FED_20190605b_3T2,2,1,1,226.01812505722046,Sem-photo,91,A woman is putting away orange juice.,0,4,"[[0.35, 1.01146362465641, -1.1076738400797037], [0.7, 0.45354187228827986, 1.4297901139961913], [1.0499999999999998, -1.46500549694469, -0.3221162739164878], [1.4, 0.45354187228827986, 1.4297901139961913]]",0,0,1.400156021118164,1
FED_20190605b_3T2,2,1,1,228.0183560848236,Sem-photo,92,A woman is hanging a sweater on a chair.,0,3,"[[0.4666666666666666, 1.722255465808039, 1.0167773160797475], [0.9333333333333332, -1.7416827186208406, 0.9831283271564899], [1.4, 0.01942725281280087, -1.9999056432362372]]",0,0,1.7002079486846924,1
FED_20190605b_3T2,2,1,1,230.01861190795898,Sem-photo,77,A man is buttering a bread roll.,1,3,"[[0.4666666666666666, -0.4719655075525614, -1.943514486614559], [0.9333333333333332, 1.9191156718075606, 0.5630231240567438], [1.4, -0.4719655075525614, -1.943514486614559]]",1,1,1.0668470859527588,1
FED_20190605b_3T2,2,1,1,232.01889610290527,Sem-photo,95,A woman straightening her hair.,0,4,"[[0.35, -0.9540513181834269, -1.157491288205862], [0.7, -0.5253912011537365, 1.4049783221638097], [1.0499999999999998, 1.479442519337165, -0.24748703395794794], [1.4, -0.9540513181834269, -1.157491288205862]]",0,0,1.5667009353637695,1
FED_20190605b_3T2,2,1,1,234.01915001869202,Sem-photo,109,A man is washing a wine glass.,0,3,"[[0.4666666666666666, 0.9986826776351582, -1.7328106963518752], [0.9333333333333332, -1.9999994218077062, 0.0015207790244257037], [1.4, 0.9986826776351582, -1.7328106963518752]]",0,0,1.9167990684509277,1
FED_20190605b_3T2,2,1,1,236.0194079875946,Sem-photo,106,A man is putting on a shoe.,0,3,"[[0.4666666666666666, 1.1587545309802574, 1.6301189947156385], [0.9333333333333332, -1.9911017261054227, 0.18845136322140654], [1.4, 0.8323471951251644, -1.818570357937045]]",0,0,1.1335351467132568,1
FED_20190605b_3T2,2,1,1,238.01966500282288,Sem-photo,62,A man is throwing away a pizza box.,0,4,"[[0.35, 1.4431306003630362, 0.40911376204647876], [0.7, -1.0758682111515911, 1.045230879869838], [1.0499999999999998, -0.36726238921144594, -1.4543446419163168], [1.4, -1.0758682111515911, 1.045230879869838]]",0,0,1.1001811027526855,1
