subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190614b_3T2,2,1,1,76.03484797477722,Perc-sent,26,A woman is cutting out a coupon from the newspaper.,1,4,"[[0.35, -0.6610496005390726, -1.3464818697729029], [0.7, -0.8355627046889681, 1.2457266821148434], [1.0499999999999998, 1.4966123052280405, 0.10075518765805977], [1.4, -0.8355627046889681, 1.2457266821148434]]",0,0,1.7168951034545898,1
FED_20190614b_3T2,2,1,1,78.01844692230225,Perc-sent,13,A woman is wiping the kitchen counter with a sponge.,0,4,"[[0.35, 0.157274171538136, 1.4917321592588237], [0.7, 1.213240859791287, -0.8820695075405898], [1.0499999999999998, -1.3705150313294236, -0.6096626517182344], [1.4, 0.157274171538136, 1.4917321592588237]]",0,0,1.7168731689453125,1
FED_20190614b_3T2,2,1,1,98.02103209495544,Perc-sent,53,A woman is feeding a bone to the dog.,1,3,"[[0.4666666666666666, -1.8884496668101471, 0.6586029577253992], [0.9333333333333332, 0.37385794100730785, -1.9647468640885462], [1.4, -1.8884496668101471, 0.6586029577253992]]",1,1,1.7835578918457031,1
FED_20190614b_3T2,2,1,1,100.02129101753235,Perc-sent,28,A man is putting the chess pieces on the chess board.,0,3,"[[0.4666666666666666, 0.5017145898178089, -1.936048158069408], [0.9333333333333332, 1.425809592929273, 1.4025216592662164], [1.4, -1.9275241827470821, 0.533526498803193]]",1,1,1.800205945968628,1
FED_20190614b_3T2,2,1,1,102.02157092094421,Perc-sent,42,A woman is getting her ears pierced.,1,4,"[[0.35, -0.765470483985007, -1.289982534047558], [0.7, 1.4998928869159132, -0.017925617954407037], [1.0499999999999998, -0.7344224029309048, 1.307908152001965], [1.4, 1.4998928869159132, -0.017925617954407037]]",0,0,1.7501661777496338,1
FED_20190614b_3T2,2,1,1,104.0218141078949,Perc-sent,55,A man is putting a cactus on the window sill.,0,3,"[[0.4666666666666666, 1.999060959614192, 0.06128033735535754], [0.9333333333333332, -1.0526008087093175, 1.7005974060619082], [1.4, 1.999060959614192, 0.06128033735535754]]",1,1,1.8168928623199463,1
FED_20190614b_3T2,2,1,1,106.02206707000732,Perc-sent,52,A woman is pouring fancy wine into a wine glass.,0,4,"[[0.35, 0.5360027663917357, 1.4009643230362459], [0.7, -1.4812720767409253, -0.2362901493241435], [1.0499999999999998, 0.5360027663917357, 1.4009643230362459], [1.4, 0.9452693103491885, -1.164674173712103]]",0,0,1.750236988067627,1
FED_20190614b_3T2,2,1,1,108.02234601974487,Perc-sent,15,A man is putting a handkerchief in his pocket.,0,3,"[[0.4666666666666666, -1.2092318284633663, -1.5930343326592633], [0.9333333333333332, 1.9842241154153957, -0.25070831618434747], [1.4, -1.2092318284633663, -1.5930343326592633]]",1,1,1.9669010639190674,1
FED_20190614b_3T2,2,1,1,110.05593991279602,Perc-sent,41,A woman is plugging a hard drive into the computer.,0,3,"[[0.4666666666666666, 1.7196390889926414, 1.021196065214001], [0.9333333333333332, 0.024562190223714156, -1.999849169015357], [1.4, 1.7196390889926414, 1.021196065214001]]",1,1,1.7668941020965576,1
FED_20190614b_3T2,2,1,1,114.02311301231384,Perc-photo,2,A man is washing his hands.,0,3,"[[0.4666666666666666, -1.2879361458134326, 1.5301047298493136], [0.9333333333333332, -0.681141493593514, -1.8804377856513086], [1.4, -1.2879361458134326, 1.5301047298493136]]",1,1,1.9002370834350586,1
FED_20190614b_3T2,2,1,1,116.02336502075195,Perc-photo,55,A man is putting a cheese slice on a cracker.,0,3,"[[0.4666666666666666, -1.8842124869091084, -0.6706290361860221], [0.9333333333333332, 1.5228880253071222, -1.296461361698132], [1.4, -1.8842124869091084, -0.6706290361860221]]",1,1,1.7002089023590088,1
FED_20190614b_3T2,2,1,1,118.0236279964447,Perc-photo,28,A man is screwing in a screw.,0,4,"[[0.35, 1.4528923587773417, 0.3729662100062313], [0.7, -1.0494443920072687, 1.0717585866623573], [1.0499999999999998, 1.4528923587773417, 0.3729662100062313], [1.4, -0.4034479667700738, -1.4447247966685883]]",0,0,1.6335339546203613,1
FED_20190614b_3T2,2,1,1,120.02389597892761,Perc-photo,32,A woman is putting on a headband.,0,4,"[[0.35, -1.4841293781828966, 0.21762350244044965], [0.7, 0.9305321706654217, 1.1764819927889667], [1.0499999999999998, 0.5535972075174749, -1.3941054952294154], [1.4, -1.4841293781828966, 0.21762350244044965]]",0,0,1.6501679420471191,1
FED_20190614b_3T2,2,1,1,122.02414393424988,Perc-photo,43,A man is putting broccoli in a Tupperware container.,0,3,"[[0.4666666666666666, 0.05293882596137003, 1.9992992474129108], [0.9333333333333332, 1.7049745250460053, -1.0454959918355253], [1.4, -1.7579133510073761, -0.9538032555773847]]",1,1,1.7835559844970703,1
FED_20190614b_3T2,2,1,1,124.02440190315247,Perc-photo,24,A woman is sweeping the floor.,0,3,"[[0.4666666666666666, 1.9999968764526146, -0.003534710707415272], [0.9333333333333332, -0.9969372889586575, 1.7338154578511988], [1.4, -1.0030595874939567, -1.7302807471437847]]",1,1,1.950249195098877,1
FED_20190614b_3T2,2,1,1,126.02468395233154,Perc-photo,17,A man is sweetening his tea.,1,4,"[[0.35, 0.9996639891123676, 1.1183344351632691], [0.7, 0.46867403622212817, -1.4249016274014354], [1.0499999999999998, 0.9996639891123676, 1.1183344351632691], [1.4, -1.4683380253344958, 0.30656719223816725]]",0,0,1.6668450832366943,1
FED_20190614b_3T2,2,1,1,130.02519297599792,Sem-sent,67,A man is putting fire logs into the fireplace.,0,3,"[[0.4666666666666666, -1.979514715974453, 0.2855196827551128], [0.9333333333333332, 0.7424900594408244, -1.8570698725765709], [1.4, -1.979514715974453, 0.2855196827551128]]",0,,,
FED_20190614b_3T2,2,1,1,132.02544593811035,Sem-sent,61,A man is serving appetizers using a silver platter.,0,4,"[[0.35, 1.3509285667027457, -0.6519141106514456], [0.7, -0.11089010244168179, 1.495895512788401], [1.0499999999999998, -1.240038464261064, -0.8439814021369557], [1.4, -0.11089010244168179, 1.495895512788401]]",0,1,0.21677303314208984,0
FED_20190614b_3T2,2,1,1,134.02569103240967,Sem-sent,66,A man is assembling a radio.,0,4,"[[0.35, -1.0702793104371084, -1.0509529949765914], [0.7, -0.3750123366145138, 1.452365569471723], [1.0499999999999998, -1.0702793104371084, -1.0509529949765914], [1.4, -0.3750123366145138, 1.452365569471723]]",0,0,1.8835880756378174,1
FED_20190614b_3T2,2,1,1,136.02595806121826,Sem-sent,111,A man is trying to see something far away using binoculars.,0,3,"[[0.4666666666666666, 0.6489864682112447, 1.8917760343335295], [0.9333333333333332, 1.3138328698977975, -1.5079267853500438], [1.4, -1.962819338109041, -0.3838492489834857]]",0,1,1.883579969406128,0
FED_20190614b_3T2,2,1,1,138.02621603012085,Sem-sent,95,A man is mowing the lawn.,1,4,"[[0.35, 0.7398822247887694, 1.304827304068098], [0.7, -1.49995470526892, -0.011656849558425175], [1.0499999999999998, 0.7600724804801513, -1.2931704545096716], [1.4, -1.49995470526892, -0.011656849558425175]]",1,1,1.8168959617614746,1
FED_20190614b_3T2,2,1,1,140.0264790058136,Sem-sent,71,A man is attaching a bike to the pole using a bike lock.,0,4,"[[0.35, -0.20944085183589126, 1.4853062073465715], [0.7, -1.181592482042901, -0.9240342019534216], [1.0499999999999998, -0.20944085183589126, 1.4853062073465715], [1.4, 1.3910333338787937, -0.5612720053931503]]",0,0,1.9335761070251465,1
FED_20190614b_3T2,2,1,1,142.02673602104187,Sem-sent,106,A man is putting contact lenses into a lense solution.,0,4,"[[0.35, 0.04765938216883631, 1.499242669914142], [0.7, 1.274552547498836, -0.7908955706439549], [1.0499999999999998, -1.3222119296676729, -0.7083470992701874], [1.4, 1.274552547498836, -0.7908955706439549]]",0,0,1.8668270111083984,1
FED_20190614b_3T2,2,1,1,146.0272660255432,Sem-photo,61,A man is putting a pillowcase on a pillow.,0,4,"[[0.35, -1.4567971482254503, 0.3574102249827157], [0.7, 1.0379249085200697, 1.0829182260326053], [1.0499999999999998, 0.4188722397053811, -1.4403284510153223], [1.4, -1.4567971482254503, 0.3574102249827157]]",0,,,
FED_20190614b_3T2,2,1,1,148.02750992774963,Sem-photo,109,A man is washing a wine glass.,0,3,"[[0.4666666666666666, 1.6916610943376023, -1.066903342343863], [0.9333333333333332, -1.7697959450211136, -0.9315698111182134], [1.4, 1.6916610943376023, -1.066903342343863]]",0,1,0.05001997947692871,0
FED_20190614b_3T2,2,1,1,150.02779507637024,Sem-photo,93,A woman is throwing away trash.,0,3,"[[0.4666666666666666, -1.3445932767130844, -1.4805637170409016], [0.9333333333333332, 1.9545024292354782, -0.4241700768708399], [1.4, -1.3445932767130844, -1.4805637170409016]]",0,0,0.08331799507141113,1
FED_20190614b_3T2,2,1,1,152.0280270576477,Sem-photo,91,A woman is putting away orange juice.,0,4,"[[0.35, -0.7752198147483353, -1.2841472808138312], [0.7, 1.499714074759655, -0.02928641268220885], [1.0499999999999998, -0.7244942600113189, 1.3134336934960409], [1.4, 1.499714074759655, -0.02928641268220885]]",0,0,1.6334829330444336,1
FED_20190614b_3T2,2,1,1,154.02829003334045,Sem-photo,107,A man is dusting a bookshelf.,0,4,"[[0.35, 1.4706358794089283, -0.2953474397978216], [0.7, -0.47953955389685454, 1.4212817511839115], [1.0499999999999998, -0.9910963255120744, -1.125934311386088], [1.4, 1.4706358794089283, -0.2953474397978216]]",0,1,1.1334280967712402,0
FED_20190614b_3T2,2,1,1,156.02855706214905,Sem-photo,111,A woman is opening a beer bottle.,1,3,"[[0.4666666666666666, 1.6833374368498468, 1.0799884599845444], [0.9333333333333332, -1.7769661605655718, 0.9178187534610797], [1.4, 1.6833374368498468, 1.0799884599845444]]",1,1,1.4668309688568115,1
FED_20190614b_3T2,2,1,1,158.02880811691284,Sem-photo,72,A woman is putting a candle into a piece of cake.,0,4,"[[0.35, -0.9598210785793009, 1.1527113676523137], [0.7, 1.4781878669076578, 0.25487375331129863], [1.0499999999999998, -0.9598210785793009, 1.1527113676523137], [1.4, -0.5183667883283564, -1.4075851209636117]]",0,0,1.7502248287200928,1
FED_20190614b_3T2,2,1,1,178.06473898887634,Perc-sent,44,A man is getting a tattoo on his arm.,1,3,"[[0.4666666666666666, 1.7632490218005807, -0.943903007262555], [0.9333333333333332, -1.6990684938981908, -1.0550669424460866], [1.4, 1.7632490218005807, -0.943903007262555]]",1,,,
FED_20190614b_3T2,2,1,1,180.031662940979,Perc-sent,24,A woman is polishing a silver bowl.,0,4,"[[0.35, 1.490443884544118, 0.16904741058365902], [0.7, -0.8916212942814861, 1.2062385616385376], [1.0499999999999998, 1.490443884544118, 0.16904741058365902], [1.4, -0.8916212942814861, 1.2062385616385376]]",0,0,0.26671314239501953,1
FED_20190614b_3T2,2,1,1,182.0319299697876,Perc-sent,5,A woman is putting a quarter into the snack machine.,0,3,"[[0.4666666666666666, 0.02254085462018041, -1.9998729734343108], [0.9333333333333332, -1.7432112266461255, 0.9804155339930669], [1.4, 1.7206703720259455, 1.0194574394412423]]",1,1,1.716865062713623,1
FED_20190614b_3T2,2,1,1,184.03219389915466,Perc-sent,21,A man is feeding his fish.,0,4,"[[0.35, 0.4115838652200362, -1.4424280647195322], [0.7, 1.043387414568721, 1.0776561154281081], [1.0499999999999998, 0.4115838652200362, -1.4424280647195322], [1.4, 1.043387414568721, 1.0776561154281081]]",0,0,1.700209140777588,1
FED_20190614b_3T2,2,1,1,186.0324559211731,Perc-sent,45,A woman is putting butter on the veggies.,1,3,"[[0.4666666666666666, -1.3223160614498348, 1.500493330085741], [0.9333333333333332, -0.6383073113384437, -1.8954059660906122], [1.4, 1.9606233727882783, 0.3949126360048716]]",1,1,1.8835639953613281,1
FED_20190614b_3T2,2,1,1,188.0327169895172,Perc-sent,2,A man is drilling a hole in the wall with a drill.,1,4,"[[0.35, 0.43450120557204397, 1.4356910191111596], [0.7, 1.0260942917494118, -1.0941345915559353], [1.0499999999999998, 0.43450120557204397, 1.4356910191111596], [1.4, -1.4605954973214563, -0.34155642755522475]]",0,0,1.8502190113067627,1
FED_20190614b_3T2,2,1,1,190.032977104187,Perc-sent,32,A man is making an extra hole in his belt.,1,4,"[[0.35, -0.022839893834523665, -1.499826103003154], [0.7, -1.2874675595424858, 0.7696929797820138], [1.0499999999999998, -0.022839893834523665, -1.499826103003154], [1.4, 1.3103074533770098, 0.7301331232211391]]",0,0,1.7167978286743164,1
FED_20190614b_3T2,2,1,1,194.01680898666382,Sem-sent,93,A woman is ironing a skirt.,0,4,"[[0.35, -1.4517889276474056, -0.3772385313835221], [0.7, 1.0525926152881666, -1.06866682658386], [1.0499999999999998, -1.4517889276474056, -0.3772385313835221], [1.4, 1.0525926152881666, -1.06866682658386]]",0,,,
FED_20190614b_3T2,2,1,1,196.0170750617981,Sem-sent,109,A boy is looking at the butterfly on the flower.,0,3,"[[0.4666666666666666, -1.9188574819805375, -0.5639024417816533], [0.9333333333333332, 1.4477825808292557, -1.37982810474616], [1.4, -1.9188574819805375, -0.5639024417816533]]",0,0,1.6168508529663086,1
FED_20190614b_3T2,2,1,1,198.01732897758484,Sem-sent,108,A woman is decorating a notebook with some stickers.,0,4,"[[0.35, -0.13186399231352885, 1.494192721013972], [0.7, -1.2280768583911295, -0.8612939276949386], [1.0499999999999998, 1.3599408507046584, -0.6328987933190343], [1.4, -1.2280768583911295, -0.8612939276949386]]",0,,,
FED_20190614b_3T2,2,1,1,200.01758909225464,Sem-sent,72,The girl is putting her hair up using a pink ribbon.,0,3,"[[0.4666666666666666, 0.8070194595923312, 1.829950707488948], [0.9333333333333332, 1.1812740705625695, -1.6138747070998225], [1.4, 0.8070194595923312, 1.829950707488948]]",0,0,0.13337182998657227,1
FED_20190614b_3T2,2,1,1,202.01783394813538,Sem-sent,110,A boy is chasing a cat around the yard.,0,4,"[[0.35, -1.005866921242467, -1.1127586156710723], [0.7, -0.4607437688299208, 1.4274856144579533], [1.0499999999999998, 1.4666106900723868, -0.3147269987868807], [1.4, -1.005866921242467, -1.1127586156710723]]",0,0,1.7502260208129883,1
FED_20190614b_3T2,2,1,1,204.01811003684998,Sem-sent,97,A woman is spreading lotion on her hands.,1,3,"[[0.4666666666666666, 1.9956117471935733, -0.1324150839708742], [0.9333333333333332, -0.8831310470337588, 1.7944580111457211], [1.4, -1.1124807001598123, -1.6620429271748471]]",1,1,1.7668519020080566,1
FED_20190614b_3T2,2,1,1,206.01836490631104,Sem-sent,103,A man is pouring whiskey into a flask.,0,3,"[[0.4666666666666666, 1.323998539591477, -1.499008961667553], [0.9333333333333332, -1.9601791111003732, -0.3971118890259399], [1.4, 1.323998539591477, -1.499008961667553]]",0,0,1.9669220447540283,1
FED_20190614b_3T2,2,1,1,210.01888489723206,Perc-photo,5,A man is salting an egg.,1,4,"[[0.35, -0.7610912625518618, -1.2925711160579185], [0.7, 1.4999450539800923, -0.012838809939325645], [1.0499999999999998, -0.7388537914282292, 1.3054099259972443], [1.4, 1.4999450539800923, -0.012838809939325645]]",0,,,
FED_20190614b_3T2,2,1,1,212.0358099937439,Perc-photo,12,A woman is baking cookies.,1,4,"[[0.35, 0.23570408772389395, 1.4813654454692289], [0.7, -1.400752151926751, -0.5365569949898858], [1.0499999999999998, 1.1650480642028567, -0.9448084504793426], [1.4, -1.400752151926751, -0.5365569949898858]]",0,0,1.6168649196624756,1
FED_20190614b_3T2,2,1,1,214.01940202713013,Perc-photo,16,A man is putting sunglasses on his head.,0,3,"[[0.4666666666666666, 1.9344624776234112, 0.5077941735261381], [0.9333333333333332, -0.527468584644347, -1.929190735052729], [1.4, -1.4069938929790635, 1.4213965615265922]]",1,1,1.7501120567321777,1
FED_20190614b_3T2,2,1,1,216.01966500282288,Perc-photo,21,A man is cutting a piece of paper.,1,3,"[[0.4666666666666666, -1.8656578889359763, -0.7206390507396588], [0.9333333333333332, 0.30873721956833905, 1.9760266519592318], [1.4, -1.8656578889359763, -0.7206390507396588]]",1,1,1.8002190589904785,1
FED_20190614b_3T2,2,1,1,218.01991891860962,Perc-photo,26,A woman is putting on a sock.,0,4,"[[0.35, 0.7083281782764659, 1.3222220660159711], [0.7, -1.499241987752409, -0.047680836404213396], [1.0499999999999998, 0.7909138094759429, -1.2745412296117578], [1.4, 0.7083281782764659, 1.3222220660159711]]",0,0,1.650193214416504,1
FED_20190614b_3T2,2,1,1,220.02017998695374,Perc-photo,52,A man is putting a pear in a fruit basket.,0,4,"[[0.35, 0.19471566127588427, 1.4873082435238147], [0.7, 1.1906888915116935, -0.9122828309415094], [1.0499999999999998, 0.19471566127588427, 1.4873082435238147], [1.4, -1.3854045527875782, -0.5750254125823051]]",0,0,1.7168779373168945,1
FED_20190614b_3T2,2,1,1,222.0204439163208,Perc-photo,15,A man is frying some onion rings.,1,3,"[[0.4666666666666666, -1.113585849452701, -1.661302668359594], [0.9333333333333332, 1.995523238900633, -0.13374230074111676], [1.4, -1.113585849452701, -1.661302668359594]]",1,1,1.9002320766448975,1
FED_20190614b_3T2,2,1,1,226.02095890045166,Sem-photo,110,A man is throwing away a cereal box.,0,4,"[[0.35, 1.25594202783433, 0.8201278087709203], [0.7, 0.08228050282851913, -1.4977416061705324], [1.0499999999999998, -1.3382225306628475, 0.6776137973996131], [1.4, 1.25594202783433, 0.8201278087709203]]",0,0,1.4334721565246582,1
FED_20190614b_3T2,2,1,1,228.0212230682373,Sem-photo,71,A man is blowing his nose.,1,3,"[[0.4666666666666666, 1.9852092454295944, -0.24278437318093593], [0.9333333333333332, -1.2028620575313684, -1.5978494517792978], [1.4, -0.7823471878982241, 1.8406338249602339]]",1,1,0.9834868907928467,1
FED_20190614b_3T2,2,1,1,230.02146911621094,Sem-photo,66,A man is drying himself off with a towel.,0,4,"[[0.35, -0.5314545743517598, -1.402695988231445], [0.7, 1.480497646770829, 0.2410948317696538], [1.0499999999999998, -0.5314545743517598, -1.402695988231445], [1.4, 1.480497646770829, 0.2410948317696538]]",0,1,1.6167140007019043,0
FED_20190614b_3T2,2,1,1,232.0217320919037,Sem-photo,74,A man is pouring some coffee.,0,3,"[[0.4666666666666666, -1.821571066908132, -0.8257595583480519], [0.9333333333333332, 1.625914288401297, -1.1646470395671402], [1.4, 0.1956567785068367, 1.9904065979151915]]",0,0,1.5168499946594238,1
FED_20190614b_3T2,2,1,1,234.02201104164124,Sem-photo,108,A man is cleaning a toilet.,0,3,"[[0.4666666666666666, -1.0406406607504042, -1.7079423336848825], [0.9333333333333332, 1.9994417795451889, -0.04725008157842988], [1.4, -1.0406406607504042, -1.7079423336848825]]",0,1,1.4501550197601318,0
FED_20190614b_3T2,2,1,1,236.02226495742798,Sem-photo,60,A woman is putting a CD into a disc drive.,0,3,"[[0.4666666666666666, -0.030458587955846852, -1.9997680551553312], [0.9333333333333332, -1.7166206434631945, 1.0262619385108305], [1.4, 1.74707923141904, 0.9735061166445009]]",0,0,1.2501270771026611,1
