subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190611b_3T2,2,2,1,120.02337002754211,Perc-photo,14,A man is catching a baseball.,0,4,"[[0.35, -0.7667578097262695, 1.2892177710626602], [0.7, 1.499874245613749, 0.019422856241734936], [1.0499999999999998, -0.7667578097262695, 1.2892177710626602], [1.4, -0.7331164358874792, -1.3086406273043947]]",0,1,1.8835060596466064,0
FED_20190611b_3T2,2,2,1,122.0236439704895,Perc-photo,1,A man is putting a bow on a wrapped gift.,0,3,"[[0.4666666666666666, 1.4717026941062579, 1.3542862253454333], [0.9333333333333332, -1.9086976221976115, 0.5973888072413007], [1.4, 0.43699492809135443, -1.9516750325867347]]",1,1,1.7502501010894775,1
FED_20190611b_3T2,2,2,1,124.02393698692322,Perc-photo,54,A man is putting a pencil behind his ear.,0,4,"[[0.35, 0.6654223013647911, 1.3443262851132478], [0.7, -1.4969318645656304, -0.09589052533000998], [1.0499999999999998, 0.6654223013647911, 1.3443262851132478], [1.4, -1.4969318645656304, -0.09589052533000998]]",0,0,1.6668641567230225,1
FED_20190611b_3T2,2,2,1,126.02421808242798,Perc-photo,5,A man is salting an egg.,1,3,"[[0.4666666666666666, -1.931924627199626, -0.5173656683812587], [0.9333333333333332, 1.414014125463898, -1.414412971161028], [1.4, 0.5179105017357292, 1.931778639542286]]",1,1,1.8168859481811523,1
FED_20190611b_3T2,2,2,1,130.02470517158508,Sem-sent,85,A woman is putting a bandaid on a cut.,0,4,"[[0.35, 1.497699249732949, 0.08304792200507607], [0.7, -0.8207712350543788, 1.2555216364950903], [1.0499999999999998, -0.6769280146785701, -1.338569558500166], [1.4, -0.8207712350543788, 1.2555216364950903]]",0,0,1.833573818206787,1
FED_20190611b_3T2,2,2,1,132.02485299110413,Sem-sent,71,A man is attaching a bike to the pole using a bike lock.,0,3,"[[0.4666666666666666, -1.9999987422981655, 0.00224294577641402], [0.9333333333333332, 1.0019418191707692, 1.7309282454789308], [1.4, -1.9999987422981655, 0.00224294577641402]]",0,0,1.666990041732788,1
FED_20190611b_3T2,2,2,1,134.02523112297058,Sem-sent,90,A woman is drawing on a stickie note.,1,3,"[[0.4666666666666666, -1.822518718170301, -0.8236659043076159], [0.9333333333333332, 1.624574956446628, -1.166514556654325], [1.4, -1.822518718170301, -0.8236659043076159]]",1,1,1.5835340023040771,1
FED_20190611b_3T2,2,2,1,136.02541494369507,Sem-sent,104,A man is putting shampoo on his hair.,0,4,"[[0.35, 1.4688489571409034, -0.304109751744466], [0.7, -0.9977912491197398, -1.120005635334068], [1.0499999999999998, -0.4710577080211641, 1.4241153870785357], [1.4, -0.9977912491197398, -1.120005635334068]]",0,0,1.5502510070800781,1
FED_20190611b_3T2,2,2,1,138.02562999725342,Sem-sent,103,A man is pouring whiskey into a flask.,0,3,"[[0.4666666666666666, 0.5379395440426216, 1.9262972374364287], [0.9333333333333332, 1.3992525708384207, -1.4290179295593428], [1.4, -1.937192114881043, -0.49727930787708485]]",0,0,1.9003629684448242,1
FED_20190611b_3T2,2,2,1,140.0260021686554,Sem-sent,82,A man is digging holes in the flower beds using a trowel.,0,3,"[[0.4666666666666666, 1.0593913511600002, -1.6963755377531795], [0.9333333333333332, -1.9987999856327416, -0.0692720537774906], [1.4, 1.0593913511600002, -1.6963755377531795]]",0,1,1.6501989364624023,0
FED_20190611b_3T2,2,2,1,142.02628803253174,Sem-sent,70,A woman is putting stilettos in a shoebox.,0,4,"[[0.35, -1.4787656074339597, -0.25150005620371624], [0.7, 0.5215773659913471, 1.4063986103823938], [1.0499999999999998, 0.9571882414426114, -1.154898554178678], [1.4, -1.4787656074339597, -0.25150005620371624]]",0,0,1.7500660419464111,1
FED_20190611b_3T2,2,2,1,146.02670812606812,Sem-photo,100,A woman is opening a paint can.,0,3,"[[0.4666666666666666, 1.999446907210586, 0.04703259769587875], [0.9333333333333332, -0.958992029194689, -1.7550881140105339], [1.4, 1.999446907210586, 0.04703259769587875]]",0,0,1.600294828414917,1
FED_20190611b_3T2,2,2,1,148.02696800231934,Sem-photo,98,A woman is pouring honey on a slice of toast,1,3,"[[0.4666666666666666, 0.9094851869181717, -1.7812458265990179], [0.9333333333333332, -1.9973467296788463, 0.10298563706273452], [1.4, 1.0878615427606744, 1.6782601895362843]]",1,0,1.850304126739502,0
FED_20190611b_3T2,2,2,1,150.02711296081543,Sem-photo,83,A man is putting a piece of asparagus on a plate.,0,4,"[[0.35, 1.326429282288574, 0.7004179888376785], [0.7, -0.05663486954325236, -1.4989304492043047], [1.0499999999999998, 1.326429282288574, 0.7004179888376785], [1.4, -1.2697944127453218, 0.7985124603666268]]",0,0,1.8004100322723389,1
FED_20190611b_3T2,2,2,1,152.02747917175293,Sem-photo,73,A woman is filling a balloon with helium.,0,3,"[[0.4666666666666666, 0.2966900727927025, -1.977871330675042], [0.9333333333333332, 1.5645417813851665, 1.245876805426656], [1.4, 0.2966900727927025, -1.977871330675042]]",0,1,1.516920804977417,0
FED_20190611b_3T2,2,2,1,154.02774310112,Sem-photo,91,A woman is putting away orange juice.,0,4,"[[0.35, -1.0353756804867356, -1.0853557943166054], [0.7, -0.42225784977945136, 1.4393395389204153], [1.0499999999999998, 1.457633530266186, -0.35398374460381], [1.4, -1.0353756804867356, -1.0853557943166054]]",0,0,1.6335580348968506,1
FED_20190611b_3T2,2,2,1,156.02789115905762,Sem-photo,82,A man is clipping his fingernails.,1,3,"[[0.4666666666666666, -1.9781379405380746, 0.29490725356251396], [0.9333333333333332, 1.2444661436144742, 1.5656640819145462], [1.4, -1.9781379405380746, 0.29490725356251396]]",1,0,1.916907787322998,0
FED_20190611b_3T2,2,2,1,158.02827095985413,Sem-photo,71,A man is blowing his nose.,1,4,"[[0.35, 0.019185485094848884, -1.499877300702186], [0.7, -1.3085245875151479, 0.7333235328750278], [1.0499999999999998, 0.019185485094848884, -1.499877300702186], [1.4, -1.3085245875151479, 0.7333235328750278]]",1,1,1.8669521808624268,1
FED_20190611b_3T2,2,2,1,178.03087210655212,Perc-sent,36,A woman is washing the dishes.,0,4,"[[0.35, -0.9112045138272129, -1.1915143028855812], [0.7, 1.4874839121850263, -0.1933691055746226], [1.0499999999999998, -0.5762793983578138, 1.3848834084602055], [1.4, 1.4874839121850263, -0.1933691055746226]]",0,0,1.7334699630737305,1
FED_20190611b_3T2,2,2,1,180.03115606307983,Perc-sent,21,A man is feeding his fish.,0,3,"[[0.4666666666666666, -0.9885641023839392, -1.7386031794166938], [0.9333333333333332, 1.9999565716672207, 0.013179963774495722], [1.4, -0.9885641023839392, -1.7386031794166938]]",1,1,1.716886043548584,1
FED_20190611b_3T2,2,2,1,182.0314130783081,Perc-sent,8,A man is putting a photograph into a photo album.,0,3,"[[0.4666666666666666, -1.885902843533485, -0.665860694704467], [0.9333333333333332, 0.36629914477111963, 1.9661701189215408], [1.4, 1.5196036987623645, -1.300309424217075]]",1,1,1.866929054260254,1
FED_20190611b_3T2,2,2,1,184.031485080719,Perc-sent,15,A man is putting a handkerchief in his pocket.,0,4,"[[0.35, 1.3244820660862353, -0.7040932158570605], [0.7, -0.05247842147862322, 1.4990817240161098], [1.0499999999999998, 1.3244820660862353, -0.7040932158570605], [1.4, -0.05247842147862322, 1.4990817240161098]]",0,1,1.9004409313201904,0
