subject,semantic_task,target_network,semantic_roi,target_roi,overlap,overlap_method,run_label,space
249,EventsRev,language,RH_MID_O4,RH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,LH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,LH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,LH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,LH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,LH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,LH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,RH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,RH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,RH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,RH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,RH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F4,RH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,LH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,LH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,LH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,LH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,LH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,LH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,RH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,RH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,RH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,RH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,RH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_Cer2,RH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,LH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,LH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,LH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,LH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,LH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,LH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,RH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,RH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,RH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,RH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,RH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F3,RH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,LH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,LH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,LH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,LH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,LH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,LH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,RH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,RH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,RH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,RH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,RH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,RH_O2,RH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,LH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,LH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,LH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,LH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,LH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,LH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,RH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,RH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,RH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,RH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,RH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_F5,RH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,LH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,LH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,LH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,LH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,LH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,LH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,RH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,RH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,RH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,RH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,RH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,LH_MID2,RH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,LH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,LH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,LH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,LH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,LH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,LH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,RH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,RH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,RH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,RH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,RH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_LH,RH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,LH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,LH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,LH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,LH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,LH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,LH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,RH_IFGorb,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,RH_IFG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,RH_MFG,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,RH_AntTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,RH_PostTemp,0.0,overlap_coef,all,froi
249,EventsRev,language,MID1_RH,RH_AngG,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,LH_postParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,LH_midParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,LH_antParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,LH_supFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,LH_Precentral_A_precG,0.14583333333333334,overlap_coef,all,froi
249,EventsRev,md,LH_F2,LH_Precentral_B_IFGop,0.29411764705882354,overlap_coef,all,froi
249,EventsRev,md,LH_F2,LH_midFrontal,0.024630541871921183,overlap_coef,all,froi
249,EventsRev,md,LH_F2,LH_midFrontalOrb,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,LH_insula,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,LH_medialFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,RH_postParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,RH_midParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,RH_antParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,RH_supFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,RH_Precentral_A_precG,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,RH_Precentral_B_IFGop,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,RH_midFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,RH_midFrontalOrb,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,RH_insula,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F2,RH_medialFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,LH_postParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,LH_midParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,LH_antParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,LH_supFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,LH_Precentral_A_precG,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,LH_Precentral_B_IFGop,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,LH_midFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,LH_midFrontalOrb,0.1388888888888889,overlap_coef,all,froi
249,EventsRev,md,LH_F1,LH_insula,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,LH_medialFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,RH_postParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,RH_midParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,RH_antParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,RH_supFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,RH_Precentral_A_precG,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,RH_Precentral_B_IFGop,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,RH_midFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,RH_midFrontalOrb,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,RH_insula,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_F1,RH_medialFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,LH_postParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,LH_midParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,LH_antParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,LH_supFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,LH_Precentral_A_precG,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,LH_Precentral_B_IFGop,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,LH_midFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,LH_midFrontalOrb,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,LH_insula,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,LH_medialFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,RH_postParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,RH_midParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,RH_antParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,RH_supFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,RH_Precentral_A_precG,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,RH_Precentral_B_IFGop,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,RH_midFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,RH_midFrontalOrb,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,RH_insula,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP2,RH_medialFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,LH_postParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,LH_midParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,LH_antParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,LH_supFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,LH_Precentral_A_precG,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,LH_Precentral_B_IFGop,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,LH_midFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,LH_midFrontalOrb,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,LH_insula,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,LH_medialFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,RH_postParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,RH_midParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,RH_antParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,RH_supFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,RH_Precentral_A_precG,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,RH_Precentral_B_IFGop,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,RH_midFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,RH_midFrontalOrb,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,RH_insula,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP3,RH_medialFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,LH_postParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,LH_midParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,LH_antParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,LH_supFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,LH_Precentral_A_precG,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,LH_Precentral_B_IFGop,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,LH_midFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,LH_midFrontalOrb,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,LH_insula,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,LH_medialFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,RH_postParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,RH_midParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,RH_antParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,RH_supFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,RH_Precentral_A_precG,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,RH_Precentral_B_IFGop,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,RH_midFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,RH_midFrontalOrb,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,RH_insula,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP1,RH_medialFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP4,LH_postParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP4,LH_midParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP4,LH_antParietal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP4,LH_supFrontal,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP4,LH_Precentral_A_precG,0.0,overlap_coef,all,froi
249,EventsRev,md,LH_TP4,LH_Precentral_B_IFGop,0.0,overlap_coef,all,froi
