subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190306a_3T2,1,2,2,58.04707908630371,Sem-photo,36,A woman is putting a CD in a Discman.,0,3,"[[0.4666666666666666, 1.827346650861096, 0.8128986514853714], [0.9333333333333332, -0.209682442542104, -1.988977946908808], [1.4, 1.827346650861096, 0.8128986514853714]]",0,0,1.5168979167938232,1
FED_20190306a_3T2,1,2,2,60.03071308135986,Sem-photo,9,A man is peeling a carrot.,1,3,"[[0.4666666666666666, -1.774537791968608, -0.9225050812191644], [0.9333333333333332, 0.08835606052828297, 1.9980473484299421], [1.4, -1.774537791968608, -0.9225050812191644]]",1,1,1.6501710414886475,1
FED_20190306a_3T2,1,2,2,62.03088021278381,Sem-photo,35,A woman is scooping up some ice cream.,1,4,"[[0.35, 1.2132910526748433, -0.8820004657023548], [0.7, -1.370480335785366, -0.6097406409496009], [1.0499999999999998, 0.15718928311052413, 1.491741106651955], [1.4, 1.2132910526748433, -0.8820004657023548]]",1,0,1.600188970565796,0
FED_20190306a_3T2,1,2,2,66.0312430858612,Sem-sent,55,A man is putting a cactus on the window sill.,0,4,"[[0.35, -0.48975579849798867, -1.4177937994777652], [0.7, -0.9829675484268113, 1.133037862888873], [1.0499999999999998, -0.48975579849798867, -1.4177937994777652], [1.4, 1.4727233469247993, 0.284755936588892]]",0,0,1.6502010822296143,1
FED_20190306a_3T2,1,2,2,68.03143119812012,Sem-sent,18,A man is tearing up some documents.,1,3,"[[0.4666666666666666, -0.8774664517827941, -1.7972347164451596], [0.9333333333333332, -1.117717695113434, 1.6585255964350722], [1.4, 1.9951841468962277, 0.13870912001008548]]",1,1,1.6501967906951904,1
FED_20190306a_3T2,1,2,2,70.0316150188446,Sem-sent,46,A woman is measuring the length of the table.,0,3,"[[0.4666666666666666, -1.9995716719060843, 0.041389961472639986], [0.9333333333333332, 0.9639410778560755, -1.7523748452947125], [1.4, -1.9995716719060843, 0.041389961472639986]]",0,0,1.5501751899719238,1
FED_20190306a_3T2,1,2,2,72.03186702728271,Sem-sent,31,A woman is taking a shower.,0,4,"[[0.35, 0.7399451550654268, 1.3047916184185127], [0.7, 0.7600101106627289, -1.2932071109031325], [1.0499999999999998, -1.499955265728157, -0.011584507515380676], [1.4, 0.7399451550654268, 1.3047916184185127]]",0,1,1.7001640796661377,0
FED_20190306a_3T2,1,2,2,74.03207612037659,Sem-sent,39,A woman is connecting a printer to the laptop.,0,3,"[[0.4666666666666666, 1.8576605035193996, 0.7410111022542445], [0.9333333333333332, -1.5705646907981845, 1.2382756365276688], [1.4, 1.8576605035193996, 0.7410111022542445]]",0,0,1.7001140117645264,1
FED_20190306a_3T2,1,2,2,76.03226613998413,Sem-sent,43,A man is putting a toupee on his head.,0,4,"[[0.35, 1.3992578215959144, 0.5404419938371332], [0.7, -1.1676654067328283, 0.9415718230275687], [1.0499999999999998, 1.3992578215959144, 0.5404419938371332], [1.4, -0.23159241486308582, -1.4820138168647028]]",0,0,1.7167720794677734,1
FED_20190306a_3T2,1,2,2,78.03241801261902,Sem-sent,42,A woman is getting her ears pierced.,1,4,"[[0.35, -1.085888016387715, 1.0348174794936322], [0.7, -0.3532342173278102, -1.4578153476036702], [1.0499999999999998, 1.4391222337155252, 0.42299786811003814], [1.4, -1.085888016387715, 1.0348174794936322]]",1,1,1.5834441184997559,1
FED_20190306a_3T2,1,2,2,98.01757407188416,Sem-sent,51,A woman is pouring hot water into a coffee mug.,0,4,"[[0.35, 0.4922185232504762, 1.4169406922553676], [0.7, 0.9809973735238177, -1.1347440914758586], [1.0499999999999998, -1.473215896774295, -0.2821966007795097], [1.4, 0.9809973735238177, -1.1347440914758586]]",0,,,
FED_20190306a_3T2,1,2,2,100.01783609390259,Sem-sent,22,A man is washing his jeans at the laundromat.,0,4,"[[0.35, -0.0012519549267288686, -1.4999994775361962], [0.7, 1.2996636306730962, 0.748915513997157], [1.0499999999999998, -1.2984116757463666, 0.7510839635390385], [1.4, -0.0012519549267288686, -1.4999994775361962]]",0,1,0.21662211418151855,0
FED_20190306a_3T2,1,2,2,102.01802515983582,Sem-sent,16,A man is putting nutella on his toast.,1,3,"[[0.4666666666666666, 0.10709732770328388, -1.997130482066411], [0.9333333333333332, 1.676017068290132, 1.0913142475016766], [1.4, -1.783114395993416, 0.9058162345647351]]",1,1,1.6834559440612793,1
FED_20190306a_3T2,1,2,2,104.01820206642151,Sem-sent,10,A man is power-washing his deck.,0,4,"[[0.35, 1.1996973881954376, -0.9004033411516451], [0.7, 0.179923472991992, 1.4891700856069128], [1.0499999999999998, -1.3796208611874299, -0.5887667444552673], [1.4, 1.1996973881954376, -0.9004033411516451]]",0,,,
FED_20190306a_3T2,1,2,2,106.01838111877441,Sem-sent,50,A woman is cutting the birthday cake.,1,4,"[[0.35, -0.5365097048958537, 1.4007702654441818], [0.7, -0.9448477822926056, -1.1650161665387933], [1.0499999999999998, 1.4813574871884598, -0.2357540989053882], [1.4, -0.9448477822926056, -1.1650161665387933]]",1,0,0.14998388290405273,0
FED_20190306a_3T2,1,2,2,108.018559217453,Sem-sent,19,A man is carving a pumpkin using a special knife.,1,4,"[[0.35, -0.7013313547872806, -1.325946579162312], [0.7, -0.7976377442219944, 1.2703440592974993], [1.0499999999999998, 1.498969099009277, 0.05560251986481292], [1.4, -0.7976377442219944, 1.2703440592974993]]",1,1,1.3334357738494873,1
FED_20190306a_3T2,1,2,2,110.01875805854797,Sem-sent,9,A man is watering his flowers with a hose.,1,3,"[[0.4666666666666666, 0.05915769860815973, -1.999124900223942], [0.9333333333333332, -1.7608717982360444, 0.9483303802878822], [1.4, 1.701714099627885, 1.050794519936061]]",1,1,1.6667799949645996,1
FED_20190306a_3T2,1,2,2,114.01911902427673,Sem-photo,44,A man is putting in some ear buds.,0,3,"[[0.4666666666666666, 1.5263661640599833, -1.2923646285831303], [0.9333333333333332, 0.35603751727543936, 1.968054187844517], [1.4, -1.8824036813354235, -0.6756895592613857]]",0,0,1.2334511280059814,1
FED_20190306a_3T2,1,2,2,116.01930212974548,Sem-photo,48,A man is throwing away banana peels.,0,3,"[[0.4666666666666666, 1.9928941393175663, 0.16844271867224395], [0.9333333333333332, -1.1423227431114633, 1.6416755923660138], [1.4, -0.8505713962061032, -1.8101183110382593]]",0,1,1.2501299381256104,0
FED_20190306a_3T2,1,2,2,118.01948404312134,Sem-photo,16,A man is putting sunglasses on his head.,0,3,"[[0.4666666666666666, -0.5559191587502826, -1.9211855425581303], [0.9333333333333332, -1.3858359058635903, 1.4420328852072832], [1.4, -0.5559191587502826, -1.9211855425581303]]",0,0,1.200132131576538,1
FED_20190306a_3T2,1,2,2,120.0196750164032,Sem-photo,6,A man is watering a house plant.,0,4,"[[0.35, 0.10205025508649826, 1.4965245555742748], [0.7, 1.2450031549712899, -0.836640391154727], [1.0499999999999998, -1.3470534100577882, -0.6598841644195474], [1.4, 0.10205025508649826, 1.4965245555742748]]",0,1,1.866819143295288,0
FED_20190306a_3T2,1,2,2,122.01985001564026,Sem-photo,51,A woman is pouring chocolate syrup into a glass of milk.,1,4,"[[0.35, 1.352126207625338, 0.64942645361328], [0.7, -1.2384829105314061, 0.8462624181196143], [1.0499999999999998, -0.11364329709393112, -1.495688871732895], [1.4, -1.2384829105314061, 0.8462624181196143]]",1,1,1.1834561824798584,1
FED_20190306a_3T2,1,2,2,124.02003407478333,Sem-photo,47,A man is stirring cookie batter.,1,4,"[[0.35, 1.1486243582744284, -0.9647082893697233], [0.7, -1.4097740649728236, -0.5123837289863925], [1.0499999999999998, 0.26114970669839643, 1.4770920183561151], [1.4, -1.4097740649728236, -0.5123837289863925]]",1,1,1.2834980487823486,1
FED_20190306a_3T2,1,2,2,126.02014303207397,Sem-photo,10,A man is lighting a candle.,1,3,"[[0.4666666666666666, 1.9308605639860332, -0.5213228197993423], [0.9333333333333332, -0.5139514764742478, 1.932835709477125], [1.4, -1.4169090875117836, -1.4115128896777829]]",1,0,1.5836231708526611,0
FED_20190306a_3T2,1,2,2,130.02058506011963,Perc-sent,66,A man is assembling a radio.,0,3,"[[0.4666666666666666, 1.9976094702665077, -0.09775686319416543], [0.9333333333333332, -0.9141448082128253, 1.7788589796882541], [1.4, -1.0834646620536814, -1.6811021164940878]]",1,1,1.7835071086883545,1
FED_20190306a_3T2,1,2,2,132.0207600593567,Perc-sent,83,A man is putting a spoon into a kitchen drawer.,0,4,"[[0.35, -0.1245447076523069, 1.4948205965251486], [0.7, 1.3568249645171413, -0.6395514175287694], [1.0499999999999998, -1.232280256864833, -0.8552691789963798], [1.4, -0.1245447076523069, 1.4948205965251486]]",0,0,1.7168951034545898,1
FED_20190306a_3T2,1,2,2,134.0209460258484,Perc-sent,61,A man is serving appetizers using a silver platter.,0,3,"[[0.4666666666666666, 1.9930218907694743, -0.16692436285237056], [0.9333333333333332, -0.8519502066440544, 1.8094697691310437], [1.4, 1.9930218907694743, -0.16692436285237056]]",1,1,1.9835200309753418,1
FED_20190306a_3T2,1,2,2,136.02113318443298,Perc-sent,79,A woman is putting bell peppers in an omelet.,1,4,"[[0.35, -0.16559153834378515, -1.4908317954849697], [0.7, -1.2083024384876577, 0.888822376599948], [1.0499999999999998, -0.16559153834378515, -1.4908317954849697], [1.4, 1.3738939768314435, 0.6020094188850211]]",0,0,1.7168710231781006,1
FED_20190306a_3T2,1,2,2,138.02131915092468,Perc-sent,82,A man is digging holes in the flower beds using a trowel.,0,3,"[[0.4666666666666666, 0.9709435193694386, -1.7485046989340602], [0.9333333333333332, -1.999721247598077, 0.03339059605323079], [1.4, 1.0287777282286397, 1.7151141028808314]]",1,1,1.7335329055786133,1
FED_20190306a_3T2,1,2,2,140.0214970111847,Perc-sent,80,A woman is putting strawberries on a dessert plate.,0,3,"[[0.4666666666666666, 1.2373926999408917, 1.5712604195781774], [0.9333333333333332, -1.9794477892861435, 0.2859833028171386], [1.4, 1.2373926999408917, 1.5712604195781774]]",1,0,1.750218152999878,0
FED_20190306a_3T2,1,2,2,142.02175116539001,Perc-sent,87,A man is putting a watermelon on a big plate.,0,4,"[[0.35, -1.2388623350177717, -0.8457068729023753], [0.7, -0.112972468579669, 1.4957396903682858], [1.0499999999999998, 1.3518348035974406, -0.6500328174659102], [1.4, -1.2388623350177717, -0.8457068729023753]]",0,1,1.933501958847046,0
FED_20190306a_3T2,1,2,2,146.02211999893188,Perc-photo,71,A man is blowing his nose.,1,3,"[[0.4666666666666666, -1.5366379253634768, -1.2801343235514897], [0.9333333333333332, -0.3403098817702578, 1.9708346415591322], [1.4, 1.8769478071337362, -0.6907003180076428]]",1,1,1.7167742252349854,1
FED_20190306a_3T2,1,2,2,148.02230620384216,Perc-photo,59,A woman is pulling out a tissue.,1,4,"[[0.35, -1.1484015737477145, -0.9649734843060573], [0.7, -0.26149076451357367, 1.4770316787645776], [1.0499999999999998, -1.1484015737477145, -0.9649734843060573], [1.4, 1.4098923382612876, -0.51205819445852]]",0,0,1.6834609508514404,1
FED_20190306a_3T2,1,2,2,150.02248620986938,Perc-photo,111,A woman is opening a beer bottle.,1,4,"[[0.35, 0.5428167889534844, -1.398338275822495], [0.7, 0.9395880754696708, 1.1692622667456607], [1.0499999999999998, -1.4824048644231538, 0.22907600907683584], [1.4, 0.5428167889534844, -1.398338275822495]]",0,1,1.9835078716278076,0
FED_20190306a_3T2,1,2,2,152.02267122268677,Perc-photo,99,A woman is playing a violin.,0,4,"[[0.35, -0.002648074599600098, -1.4999976625651505], [0.7, 1.3003601186984985, 0.7477055314082055], [1.0499999999999998, -0.002648074599600098, -1.4999976625651505], [1.4, -1.297712044098899, 0.7522921311569443]]",0,0,1.6667969226837158,1
FED_20190306a_3T2,1,2,2,154.02285408973694,Perc-photo,97,A woman is painting a picture.,1,3,"[[0.4666666666666666, 0.4197419432510227, 1.9554581818785732], [0.9333333333333332, 1.4836054899194653, -1.3412362768285175], [1.4, -1.9033474331704863, -0.6142219050500568]]",1,1,1.6501319408416748,1
FED_20190306a_3T2,1,2,2,156.02303314208984,Perc-photo,93,A woman is throwing away trash.,0,3,"[[0.4666666666666666, 1.2018650534329078, 1.5985995099888881], [0.9333333333333332, 0.78349525941128, -1.8401454231880836], [1.4, 1.2018650534329078, 1.5985995099888881]]",1,1,1.8001489639282227,1
FED_20190306a_3T2,1,2,2,158.02339601516724,Perc-photo,94,A woman is grooming a cat.,0,4,"[[0.35, 0.5582503975203378, -1.3922487183216887], [0.7, -1.4848479572130764, 0.21266533323547115], [1.0499999999999998, 0.5582503975203378, -1.3922487183216887], [1.4, -1.4848479572130764, 0.21266533323547115]]",0,0,1.7165000438690186,1
FED_20190306a_3T2,1,2,2,178.02512407302856,Sem-sent,56,A man is putting dirty socks into the laundry basket.,0,4,"[[0.35, -0.13382198453692168, 1.494018633235409], [0.7, -1.226947097840709, -0.8629025548115276], [1.0499999999999998, -0.13382198453692168, 1.494018633235409], [1.4, -1.226947097840709, -0.8629025548115276]]",0,,,
FED_20190306a_3T2,1,2,2,180.02530312538147,Sem-sent,34,A man is burning an incense stick.,1,3,"[[0.4666666666666666, -0.5173317397659086, -1.931933712897722], [0.9333333333333332, 1.9317695436799738, 0.5179444276275843], [1.4, -1.4144378039140661, 1.4139892852701372]]",1,0,0.1500539779663086,0
FED_20190306a_3T2,1,2,2,182.0254921913147,Sem-sent,12,A woman is putting paper into the copier.,0,4,"[[0.35, 0.27292268849054907, -1.4749621032782811], [0.7, -1.4138159953035927, 0.5011230701371785], [1.0499999999999998, 0.27292268849054907, -1.4749621032782811], [1.4, -1.4138159953035927, 0.5011230701371785]]",0,1,1.9502019882202148,0
FED_20190306a_3T2,1,2,2,184.02570104599,Sem-sent,5,A woman is putting a quarter into the snack machine.,0,3,"[[0.4666666666666666, 1.0001827585760317, -1.7319452789990912], [0.9333333333333332, 0.9998172302897256, 1.7321563168535863], [1.4, -1.999999988865756, -0.0002110378544955387]]",0,0,1.933398962020874,1
FED_20190306a_3T2,1,2,2,186.02588415145874,Sem-sent,48,A woman is making an apple martini.,1,3,"[[0.4666666666666666, -1.3232914179057402, -1.499633229592161], [0.9333333333333332, -0.6370747642332433, 1.8958205993123816], [1.4, -1.3232914179057402, -1.499633229592161]]",1,1,1.9001660346984863,1
FED_20190306a_3T2,1,2,2,188.02606511116028,Sem-sent,47,A woman is chopping up onions.,1,3,"[[0.4666666666666666, -0.9268585008554393, 1.7722678464024584], [0.9333333333333332, -1.071399726867148, -1.6888169306555998], [1.4, -0.9268585008554393, 1.7722678464024584]]",1,1,1.6500399112701416,1
FED_20190306a_3T2,1,2,2,190.0262520313263,Sem-sent,40,A woman is gluing a picture in her scrapbook.,1,4,"[[0.35, -1.0048463130788634, -1.1136803343382762], [0.7, 1.466898617771526, -0.31338226685628934], [1.0499999999999998, -0.4620523046926626, 1.4270626011945653], [1.4, -1.0048463130788634, -1.1136803343382762]]",1,0,1.6501250267028809,0
FED_20190306a_3T2,1,2,2,194.02654600143433,Perc-sent,99,A child is swimming while holding onto the swimming noodle.,0,3,"[[0.4666666666666666, -1.6419745921425224, -1.141892919129634], [0.9333333333333332, -0.16792098029657193, 1.992938168728834], [1.4, 1.8098955724390937, -0.8510452495992002]]",1,1,1.8835411071777344,1
FED_20190306a_3T2,1,2,2,196.02676510810852,Perc-sent,90,A woman is drawing on a stickie note.,1,4,"[[0.35, -0.039938717381039344, -1.499468205349469], [0.7, 1.3185469166902217, 0.7151461588281864], [1.0499999999999998, -1.2786081993091818, 0.7843220465212819], [1.4, 1.3185469166902217, 0.7151461588281864]]",0,0,1.6669049263000488,1
FED_20190306a_3T2,1,2,2,198.02695608139038,Perc-sent,64,A woman is putting staples into the stapler.,0,3,"[[0.4666666666666666, 1.9464221588934218, 0.4598269015278149], [0.9333333333333332, -0.5749893013801364, -1.9155644868545623], [1.4, 1.9464221588934218, 0.4598269015278149]]",1,1,1.7668819427490234,1
FED_20190306a_3T2,1,2,2,200.0271270275116,Perc-sent,92,A woman is having some cognac at the bar.,1,4,"[[0.35, -1.4997096736176116, 0.029510927768481444], [0.7, 0.7754120499455583, 1.28403121176988], [1.0499999999999998, -1.4997096736176116, 0.029510927768481444], [1.4, 0.7754120499455583, 1.28403121176988]]",0,0,1.6335320472717285,1
FED_20190306a_3T2,1,2,2,202.0273129940033,Perc-sent,75,A woman is recording a show on TV.,0,3,"[[0.4666666666666666, -1.8327199926745128, 0.8007105772069792], [0.9333333333333332, 1.6097956972774021, 1.186826783076268], [1.4, -1.8327199926745128, 0.8007105772069792]]",1,0,1.6668760776519775,0
FED_20190306a_3T2,1,2,2,204.02749705314636,Perc-sent,100,A child is using a rock to hold down some papers.,0,4,"[[0.35, 0.6638075955727787, 1.3451243347958157], [0.7, 0.8330080473954309, -1.2474364083890015], [1.0499999999999998, -1.4968156429682102, -0.09768792640681451], [1.4, 0.6638075955727787, 1.3451243347958157]]",0,0,1.6501960754394531,1
FED_20190306a_3T2,1,2,2,206.02775120735168,Perc-sent,111,A man is trying to see something far away using binoculars.,0,3,"[[0.4666666666666666, -1.9988454811187264, 0.06794661589253399], [0.9333333333333332, 1.0582662360234807, 1.6970776569422787], [1.4, 0.9405792450952448, -1.7650242728348127]]",1,1,1.700138807296753,1
FED_20190306a_3T2,1,2,2,210.02812814712524,Sem-photo,15,A man is frying some onion rings.,1,4,"[[0.35, -0.9515408471652383, 1.1595559564661209], [0.7, -0.5284344918266043, -1.4038365246167226], [1.0499999999999998, -0.9515408471652383, 1.1595559564661209], [1.4, -0.5284344918266043, -1.4038365246167226]]",1,0,1.9668450355529785,0
FED_20190306a_3T2,1,2,2,212.02830410003662,Sem-photo,19,A man is highlighting something in a book.,1,3,"[[0.4666666666666666, -0.10676446910603415, 1.9971483039915956], [0.9333333333333332, -1.6761989318287116, -1.0910348944631818], [1.4, -0.10676446910603415, 1.9971483039915956]]",1,1,1.6501469612121582,1
FED_20190306a_3T2,1,2,2,214.02848505973816,Sem-photo,50,A boy is sleeping with a teddy bear.,0,4,"[[0.35, 0.45418213774337257, -1.4295868584156963], [0.7, 1.010967467432694, 1.1081266984387321], [1.0499999999999998, 0.45418213774337257, -1.4295868584156963], [1.4, 1.010967467432694, 1.1081266984387321]]",0,1,1.566781997680664,0
FED_20190306a_3T2,1,2,2,216.02866911888123,Sem-photo,22,A man is licking a popsicle.,1,3,"[[0.4666666666666666, 1.51106963963769, -1.310216983619592], [0.9333333333333332, -1.8902160121032316, -0.6535162030038396], [1.4, 1.51106963963769, -1.310216983619592]]",1,1,1.6167938709259033,1
FED_20190306a_3T2,1,2,2,218.02885222434998,Sem-photo,31,A woman is dipping a tortilla chip in salsa.,1,4,"[[0.35, 1.210708781597375, 0.8855417811503868], [0.7, 0.16154728779006822, -1.4912754520234257], [1.0499999999999998, -1.3722560693874426, 0.6057336708730384], [1.4, 0.16154728779006822, -1.4912754520234257]]",1,1,1.300137996673584,1
FED_20190306a_3T2,1,2,2,220.02903509140015,Sem-photo,39,A woman is hanging up a sweater.,0,4,"[[0.35, -0.9676721665902794, -1.146128517229405], [0.7, -0.508740328627316, 1.4110929374170116], [1.0499999999999998, -0.9676721665902794, -1.146128517229405], [1.4, 1.4764124952175948, -0.26496442018760785]]",0,0,1.266813039779663,1
FED_20190306a_3T2,1,2,2,222.0292341709137,Sem-photo,34,A woman is putting a crouton in a salad.,0,4,"[[0.35, 1.4566770443618646, -0.35789941104894624], [0.7, -0.4183885402130548, 1.4404690310514798], [1.0499999999999998, 1.4566770443618646, -0.35789941104894624], [1.4, -0.4183885402130548, 1.4404690310514798]]",0,1,1.0667898654937744,0
FED_20190306a_3T2,1,2,2,226.02959513664246,Perc-photo,75,A woman is brushing her hair.,0,3,"[[0.4666666666666666, -1.5686372955784167, -1.2407163394267167], [0.9333333333333332, -0.29017322104476456, 1.9788379170079864], [1.4, 1.858810516623181, -0.7381215775812702]]",1,1,1.8166930675506592,1
FED_20190306a_3T2,1,2,2,228.02977514266968,Perc-photo,68,A man is squeezing ketchup onto a hot dog.,1,3,"[[0.4666666666666666, -1.9703213458792022, 0.34326927327212015], [0.9333333333333332, 1.282440583931879, 1.534713702514075], [1.4, 0.6878807619473228, -1.8779829757861946]]",1,1,1.666888952255249,1
FED_20190306a_3T2,1,2,2,230.02994799613953,Perc-photo,98,A woman is pouring honey on a slice of toast,1,4,"[[0.35, -1.395434962370164, -0.550237463096597], [0.7, 0.22119786002952713, 1.4836008582898428], [1.0499999999999998, -1.395434962370164, -0.550237463096597], [1.4, 0.22119786002952713, 1.4836008582898428]]",0,0,1.6502001285552979,1
FED_20190306a_3T2,1,2,2,232.0301320552826,Perc-photo,62,A man is throwing away a pizza box.,0,4,"[[0.35, 1.4995951857195147, 0.03484650580552846], [0.7, -0.7799755521204682, 1.2812642733231778], [1.0499999999999998, 1.4995951857195147, 0.03484650580552846], [1.4, -0.7799755521204682, 1.2812642733231778]]",0,0,1.5168800354003906,1
FED_20190306a_3T2,1,2,2,234.03040218353271,Perc-photo,61,A man is putting a pillowcase on a pillow.,0,3,"[[0.4666666666666666, -1.4549261457138245, 1.3722936677396407], [0.9333333333333332, 1.9159042505719626, 0.5738561689485328], [1.4, -0.4609781048581359, -1.9461498366881727]]",1,1,1.650014877319336,1
