subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20160520a_3T1,1,1,1,46.03062891960144,Sem-sent,16,A man is putting nutella on his toast.,1,4,"[[0.35, 1.0668419467939643, -1.0544421561000226], [0.7, -1.4465946674008388, -0.3966911496964063], [1.0499999999999998, 0.37975272060687504, 1.4511333057964304], [1.4, -1.4465946674008388, -0.3966911496964063]]",1,,,
FED_20160520a_3T1,1,1,1,50.03119397163391,Perc-photo,61,A man is putting a pillowcase on a pillow.,0,4,"[[0.35, -1.4469572927967533, -0.3953664032543617], [0.7, 0.3810812973772177, 1.4507849753803272], [1.0499999999999998, 1.0658759954195367, -1.0554185721259655], [1.4, -1.4469572927967533, -0.3953664032543617]]",0,0,1.816884994506836,1
FED_20160520a_3T1,1,1,1,52.031452894210815,Perc-photo,62,A man is throwing away a pizza box.,0,3,"[[0.4666666666666666, -0.45759892391587126, -1.946947155120302], [0.9333333333333332, 1.9149051581179595, 0.5771812847045826], [1.4, -1.4573062342020877, 1.3697658704157183]]",1,1,1.7668750286102295,1
FED_20160520a_3T1,1,1,1,54.031712770462036,Perc-photo,102,A woman is toasting some bread.,1,4,"[[0.35, -0.5906145895657251, -1.378830811445737], [0.7, -0.8987952154498579, 1.2009026441325057], [1.0499999999999998, 1.4894098050155822, 0.17792816731323216], [1.4, -0.8987952154498579, 1.2009026441325057]]",0,0,1.6668710708618164,1
FED_20160520a_3T1,1,1,1,56.031956911087036,Perc-photo,70,A woman is putting away a hammer.,0,4,"[[0.35, 0.296909268104665, 1.4703213548451073], [0.7, 1.1248810109702851, -0.9922916462202376], [1.0499999999999998, -1.421790279074949, -0.4780297086248706], [1.4, 0.296909268104665, 1.4703213548451073]]",0,0,1.6168580055236816,1
FED_20160520a_3T1,1,1,1,58.032219886779785,Perc-photo,76,A woman is squeezing toothpaste onto a toothbrush.,1,4,"[[0.35, 1.4918805676602718, 0.15586010341862624], [0.7, -0.8809190928271358, 1.2140764192968319], [1.0499999999999998, -0.6109614748331365, -1.3699365227154572], [1.4, -0.8809190928271358, 1.2140764192968319]]",0,0,1.6335210800170898,1
FED_20160520a_3T1,1,1,1,60.03246784210205,Perc-photo,112,A woman is opening a wine bottle.,1,3,"[[0.4666666666666666, 1.9988798519546487, -0.06692785257097521], [0.9333333333333332, -0.9414787054301209, 1.7645446571910905], [1.4, -1.057401146524529, -1.6976168046201157]]",1,1,1.8168981075286865,1
FED_20160520a_3T1,1,1,1,62.032731771469116,Perc-photo,89,A woman is weighing herself.,0,4,"[[0.35, -1.3624269858264677, 0.6275290497592971], [0.7, 0.13775739420897404, -1.4936609054068308], [1.0499999999999998, 1.2246695916174937, 0.8661318556475346], [1.4, -1.3624269858264677, 0.6275290497592971]]",0,0,1.7502140998840332,1
FED_20160520a_3T1,1,1,1,66.03324580192566,Perc-sent,97,A woman is spreading lotion on her hands.,1,4,"[[0.35, 1.4110979208945518, -0.5087265057445634], [0.7, -0.26497888289399424, 1.4764098995943677], [1.0499999999999998, -1.146119038000558, -0.9676833938498042], [1.4, 1.4110979208945518, -0.5087265057445634]]",0,0,1.6502251625061035,1
FED_20160520a_3T1,1,1,1,68.01682496070862,Perc-sent,66,A man is assembling a radio.,0,3,"[[0.4666666666666666, -0.6437994877297006, -1.8935475224031149], [0.9333333333333332, 1.9617600015390315, 0.38922704988422735], [1.4, -0.6437994877297006, -1.8935475224031149]]",1,0,1.6835389137268066,0
FED_20160520a_3T1,1,1,1,70.01706194877625,Perc-sent,64,A woman is putting staples into the stapler.,0,4,"[[0.35, -1.3689502551135542, 0.6131681653710792], [0.7, 1.2154943355600298, 0.8789616147599859], [1.0499999999999998, -1.3689502551135542, 0.6131681653710792], [1.4, 0.15345591955352378, -1.4921297801310658]]",0,0,1.6168229579925537,1
FED_20160520a_3T1,1,1,1,72.01733684539795,Perc-sent,76,A woman is taping up a water pipe with duct tape.,0,3,"[[0.4666666666666666, -1.9814488288642866, 0.27177295412227215], [0.9333333333333332, 0.7553621321007125, -1.8518714991565333], [1.4, 1.2260866967635753, 1.5800985450342597]]",1,1,1.6835510730743408,1
FED_20160520a_3T1,1,1,1,74.0175678730011,Perc-sent,100,A child is using a rock to hold down some papers.,0,3,"[[0.4666666666666666, -1.4044316892551028, 1.4239282391384962], [0.9333333333333332, -0.530942183632429, -1.92823764034406], [1.4, 1.935373872887532, 0.5043094012055642]]",1,1,1.7169089317321777,1
FED_20160520a_3T1,1,1,1,76.01784682273865,Perc-sent,102,A man is putting vanilla extract in the dough.,1,4,"[[0.35, -1.0653088989167396, 1.0559909800224638], [0.7, 1.4471694643250494, 0.3945890793282927], [1.0499999999999998, -1.0653088989167396, 1.0559909800224638], [1.4, 1.4471694643250494, 0.3945890793282927]]",0,0,1.6335430145263672,1
FED_20160520a_3T1,1,1,1,78.01803588867188,Perc-sent,89,A woman is exercising with a dumbbell.,0,4,"[[0.35, 1.4140889679767314, -0.5003522665547773], [0.7, -1.1403622576659251, -0.974460836201781], [1.0499999999999998, -0.27372671031080453, 1.4748131027565576], [1.4, -1.1403622576659251, -0.974460836201781]]",0,0,1.7668979167938232,1
FED_20160520a_3T1,1,1,1,98.02060389518738,Perc-sent,72,The girl is putting her hair up using a pink ribbon.,0,3,"[[0.4666666666666666, 0.06559062251188016, -1.998924178211496], [0.9333333333333332, 1.6983238073141476, 1.0562652344510721], [1.4, 0.06559062251188016, -1.998924178211496]]",1,1,1.8335649967193604,1
FED_20160520a_3T1,1,1,1,100.02085494995117,Perc-sent,57,A man is hanging a bird feeder on a tree.,0,4,"[[0.35, 1.406698731216751, -0.5207673949021606], [0.7, -1.1543471590562897, -0.9578531392539638], [1.0499999999999998, 1.406698731216751, -0.5207673949021606], [1.4, -0.2523515721604619, 1.4786205341561247]]",0,0,1.600188970565796,1
FED_20160520a_3T1,1,1,1,102.02112078666687,Perc-sent,90,A woman is drawing on a stickie note.,1,3,"[[0.4666666666666666, 1.9888647354089204, 0.21075356283300467], [0.9333333333333332, -0.8119144283529987, -1.8277841669716433], [1.4, 1.9888647354089204, 0.21075356283300467]]",1,0,1.7835500240325928,0
FED_20160520a_3T1,1,1,1,104.02136898040771,Perc-sent,77,A man is planting a flower in a flower pot.,0,3,"[[0.4666666666666666, 0.7482899992106481, 1.8547404338832236], [0.9333333333333332, -1.9803973327743678, -0.27933206822735174], [1.4, 1.2321073335637207, -1.5754083656558697]]",1,1,1.833528995513916,1
FED_20160520a_3T1,1,1,1,106.02163791656494,Perc-sent,68,A man is putting a comforter on the bed.,0,3,"[[0.4666666666666666, 0.9147964416419496, 1.7785239583315224], [0.9333333333333332, -1.9976451499753298, -0.09702502141222286], [1.4, 0.9147964416419496, 1.7785239583315224]]",1,1,1.6668879985809326,1
FED_20160520a_3T1,1,1,1,108.02188682556152,Perc-sent,87,A man is putting a watermelon on a big plate.,0,4,"[[0.35, -1.4023117549900659, -0.5324675969640607], [0.7, 0.2400254118321032, 1.4806714023289669], [1.0499999999999998, 1.1622863431579629, -0.948203805364907], [1.4, -1.4023117549900659, -0.5324675969640607]]",0,0,1.550184965133667,1
FED_20160520a_3T1,1,1,1,110.02213382720947,Perc-sent,103,A man is pouring whiskey into a flask.,0,3,"[[0.4666666666666666, 0.13324527252825344, 1.9955564881378005], [0.9333333333333332, 1.661579977150069, -1.1131720350125474], [1.4, 0.13324527252825344, 1.9955564881378005]]",1,1,1.8002309799194336,1
FED_20160520a_3T1,1,1,1,114.02259588241577,Perc-photo,58,A woman is eating some toast.,1,3,"[[0.4666666666666666, 1.928456510731456, -0.5301466648178199], [0.9333333333333332, -1.423348734829553, -1.4050189959780297], [1.4, 1.928456510731456, -0.5301466648178199]]",1,1,1.7835628986358643,1
FED_20160520a_3T1,1,1,1,116.02283787727356,Perc-photo,93,A woman is throwing away trash.,0,3,"[[0.4666666666666666, -1.0667892115489492, 1.6917330694062735], [0.9333333333333332, -0.9316892087535815, -1.7697330923876984], [1.4, 1.9984784203025303, 0.07800002298142526]]",1,1,1.6835339069366455,1
FED_20160520a_3T1,1,1,1,118.02309584617615,Perc-photo,74,A man is pouring some coffee.,0,3,"[[0.4666666666666666, 1.1399179945477238, -1.643346270786013], [0.9333333333333332, -1.99313861498897, -0.16552480611633508], [1.4, 0.853220620441245, 1.808871076902347]]",1,1,1.6335301399230957,1
FED_20160520a_3T1,1,1,1,120.02334880828857,Perc-photo,57,A woman is putting a wallet into her purse.,0,4,"[[0.35, -0.9497627171103098, -1.1610128255911911], [0.7, -0.5305852425263669, 1.4030250533804578], [1.0499999999999998, -0.9497627171103098, -1.1610128255911911], [1.4, -0.5305852425263669, 1.4030250533804578]]",0,0,1.6502289772033691,1
FED_20160520a_3T1,1,1,1,122.02360582351685,Perc-photo,72,A woman is putting a candle into a piece of cake.,0,3,"[[0.4666666666666666, -1.1050739106803997, 1.6669768000585754], [0.9333333333333332, 1.9961812117102191, 0.12353367967935464], [1.4, -0.8911073010298196, -1.7905104797379294]]",1,1,1.6502060890197754,1
FED_20160520a_3T1,1,1,1,124.02386283874512,Perc-photo,97,A woman is painting a picture.,1,4,"[[0.35, 1.0138680603822146, -1.1054734533840271], [0.7, 0.4504340636487722, 1.4307722230686664], [1.0499999999999998, 1.0138680603822146, -1.1054734533840271], [1.4, -1.4643021240309868, -0.3252987696846405]]",0,0,1.5835239887237549,1
FED_20160520a_3T1,1,1,1,126.02411890029907,Perc-photo,66,A man is drying himself off with a towel.,0,3,"[[0.4666666666666666, -0.17093502297967963, -1.9926819158909774], [0.9333333333333332, -1.6402456493335928, 1.1443750302423676], [1.4, -0.17093502297967963, -1.9926819158909774]]",1,1,1.6668939590454102,1
FED_20160520a_3T1,1,1,1,130.02465987205505,Sem-sent,27,A man is grinding some lamb cubes in the meat grinder.,1,3,"[[0.4666666666666666, 0.47502163469536673, -1.942769787332339], [0.9333333333333332, 1.4449771721870126, 1.3827656966595696], [1.4, -1.9199988068823806, 0.5600040906727691]]",1,1,1.7335491180419922,1
FED_20160520a_3T1,1,1,1,132.02491092681885,Sem-sent,37,A woman is putting mascara on her eyelashes.,0,3,"[[0.4666666666666666, -1.7599299769808177, 0.9500770895692089], [0.9333333333333332, 0.05717409336988999, -1.999182613731755], [1.4, -1.7599299769808177, 0.9500770895692089]]",0,1,1.6835448741912842,0
FED_20160520a_3T1,1,1,1,134.02516794204712,Sem-sent,20,A woman is sewing a button onto the dress.,0,4,"[[0.35, 1.461410324699586, 0.33805304740743064], [0.7, -0.43794263546821355, -1.4346449902464218], [1.0499999999999998, -1.0234676892313728, 1.0965919428389919], [1.4, 1.461410324699586, 0.33805304740743064]]",0,0,1.9502508640289307,1
FED_20160520a_3T1,1,1,1,136.0254249572754,Sem-sent,26,A woman is cutting out a coupon from the newspaper.,1,3,"[[0.4666666666666666, 0.27225256657875907, -1.9813829867017831], [0.9333333333333332, 1.579801717820649, 1.2264691322536114], [1.4, 0.27225256657875907, -1.9813829867017831]]",1,1,1.8001909255981445,1
FED_20160520a_3T1,1,1,1,138.02566289901733,Sem-sent,53,A woman is feeding a bone to the dog.,1,4,"[[0.35, -0.11984941659872463, 1.4952043731011977], [0.7, 1.3548096792545854, -0.6438095471473592], [1.0499999999999998, -0.11984941659872463, 1.4952043731011977], [1.4, -1.2349602626558602, -0.8513948259538393]]",1,1,1.8334910869598389,1
FED_20160520a_3T1,1,1,1,140.02592277526855,Sem-sent,1,A man is putting a cooking pot on a burner.,0,4,"[[0.35, -0.5753727737327913, 1.3852603261650982], [0.7, -0.9119842464472975, -1.1909176017810614], [1.0499999999999998, -0.5753727737327913, 1.3852603261650982], [1.4, 1.487357020180088, -0.19434272438403638]]",0,1,1.5334980487823486,0
FED_20160520a_3T1,1,1,1,142.02619194984436,Sem-sent,8,A man is putting a photograph into a photo album.,0,3,"[[0.4666666666666666, 0.23055107774423814, 1.9866671086397365], [0.9333333333333332, 1.6052286460728715, -1.1929966445162603], [1.4, -1.8357797238171103, -0.7936704641234764]]",0,,,
FED_20160520a_3T1,1,1,1,146.02663898468018,Sem-photo,46,A woman is cutting a banana.,1,3,"[[0.4666666666666666, 1.6234228778474837, 1.1681173569814778], [0.9333333333333332, 0.19990786682375347, -1.9899841317915017], [1.4, -1.8233307446712372, 0.8218667748100243]]",1,1,1.8167829513549805,1
FED_20160520a_3T1,1,1,1,148.0268018245697,Sem-photo,32,A woman is putting on a headband.,0,3,"[[0.4666666666666666, 1.718866843050323, -1.0224953671592927], [0.9333333333333332, 0.02607354168668426, 1.9998300353839855], [1.4, -1.7449403847370053, -0.9773346682246936]]",0,0,1.6169891357421875,1
FED_20160520a_3T1,1,1,1,150.0271179676056,Sem-photo,8,A man is sharpening a pencil.,1,4,"[[0.35, -1.4547045391598246, 0.36583425720919405], [0.7, 1.0441740298976838, 1.0768939573083463], [1.0499999999999998, 0.4105305092621404, -1.4427282145175395], [1.4, 1.0441740298976838, 1.0768939573083463]]",1,0,1.6001899242401123,0
FED_20160520a_3T1,1,1,1,152.0273778438568,Sem-photo,45,A woman is mixing some paint on a palette.,1,4,"[[0.35, -1.4997303850227273, -0.028438921209890482], [0.7, 0.7252363642873745, 1.3130240728620441], [1.0499999999999998, -1.4997303850227273, -0.028438921209890482], [1.4, 0.7744940207353526, -1.284585151652154]]",1,0,1.6501350402832031,0
FED_20160520a_3T1,1,1,1,154.02762579917908,Sem-photo,25,A woman is putting on a glove.,0,4,"[[0.35, -1.0460932139230759, -1.0750297613480708], [0.7, -0.4079564761902137, 1.4434581786579284], [1.0499999999999998, 1.4540496901132896, -0.3684284173098578], [1.4, -1.0460932139230759, -1.0750297613480708]]",0,0,1.7168760299682617,1
FED_20160520a_3T1,1,1,1,156.02788591384888,Sem-photo,42,A woman is plugging headphones into a Discman.,0,3,"[[0.4666666666666666, -1.9975993613664451, 0.09796321487359627], [0.9333333333333332, 1.0836383134001504, 1.6809901860901144], [1.4, -1.9975993613664451, 0.09796321487359627]]",0,,,
FED_20160520a_3T1,1,1,1,158.02814197540283,Sem-photo,13,A woman is cutting a tomato.,1,3,"[[0.4666666666666666, -0.4650722317659254, -1.9451755240184012], [0.9333333333333332, 1.9171075345026054, 0.5698233947051855], [1.4, -1.4520353027366797, 1.3753521293132167]]",1,0,0.016649961471557617,0
FED_20160520a_3T1,1,1,1,178.03071093559265,Perc-sent,67,A man is putting fire logs into the fireplace.,0,3,"[[0.4666666666666666, 0.5037620451657456, 1.9355164173549202], [0.9333333333333332, -1.928087409454077, -0.5314874801015227], [1.4, 1.424325364288333, -1.4040289372533985]]",1,1,1.8335599899291992,1
FED_20160520a_3T1,1,1,1,180.0309658050537,Perc-sent,93,A woman is ironing a skirt.,0,4,"[[0.35, 0.010355090990039863, 1.4999642569376737], [0.7, -1.3041846967716948, -0.7410143566129624], [1.0499999999999998, 1.2938296057816543, -0.758949900324711], [1.4, 0.010355090990039863, 1.4999642569376737]]",0,0,1.6500849723815918,1
FED_20160520a_3T1,1,1,1,182.03116488456726,Perc-sent,74,A woman is making a necklace using some beads.,0,3,"[[0.4666666666666666, 0.21439585215014687, -1.9884754005470655], [0.9333333333333332, 1.614872285599122, 1.1799099547015728], [1.4, 0.21439585215014687, -1.9884754005470655]]",1,1,1.7336039543151855,1
FED_20160520a_3T1,1,1,1,184.03140592575073,Perc-sent,58,A man is hanging a painting in the bedroom.,0,4,"[[0.35, -0.6820208058498419, 1.3359818937350658], [0.7, 1.4980046618955303, -0.07734360309203425], [1.0499999999999998, -0.6820208058498419, 1.3359818937350658], [1.4, -0.8159838560456891, -1.25863829064303]]",0,0,1.6835999488830566,1
FED_20160520a_3T1,1,1,1,186.03166484832764,Perc-sent,101,A man is putting eye drops in his eye.,1,3,"[[0.4666666666666666, 1.01043551194452, -1.725983799518818], [0.9333333333333332, -1.9999635728759442, -0.012070922470478992], [1.4, 0.9895280609314236, 1.7380547219892981]]",1,1,1.6835460662841797,1
FED_20160520a_3T1,1,1,1,188.03191685676575,Perc-sent,91,A woman is pouring some milk for the cat.,0,4,"[[0.35, -0.7926683022073877, 1.2734508088951286], [0.7, 1.4991749020767178, 0.04974548203871254], [1.0499999999999998, -0.7065065998693303, -1.3231962909338424], [1.4, -0.7926683022073877, 1.2734508088951286]]",0,0,1.5168790817260742,1
FED_20160520a_3T1,1,1,1,190.03217792510986,Perc-sent,69,A woman is putting aspirin into a medicine cabinet.,0,4,"[[0.35, 0.7947464928701535, -1.2721548695306681], [0.7, -1.4990916809967134, -0.05219321762880689], [1.0499999999999998, 0.7043451881265608, 1.3243480871594748], [1.4, 0.7947464928701535, -1.2721548695306681]]",0,0,1.7002060413360596,1
FED_20160520a_3T1,1,1,1,194.0326828956604,Sem-sent,46,A woman is measuring the length of the table.,0,3,"[[0.4666666666666666, -1.7068300679598571, 1.0424639653763335], [0.9333333333333332, 1.7562153105256941, 0.9569262161081905], [1.4, -0.04938524256583688, -1.999390181484523]]",0,0,1.7335810661315918,1
FED_20160520a_3T1,1,1,1,196.03294682502747,Sem-sent,35,A woman is stirring the soup using a ladle.,0,4,"[[0.35, 0.5423594941105541, -1.3985157057209419], [0.7, 0.9399703816905803, 1.1689549527438876], [1.0499999999999998, -1.482329875801135, 0.22956075297705403], [1.4, 0.5423594941105541, -1.3985157057209419]]",0,0,1.7168750762939453,1
FED_20160520a_3T1,1,1,1,198.03321194648743,Sem-sent,25,A man is roller-skating on the street.,0,4,"[[0.35, 1.3207806749949147, -0.7110122422011999], [0.7, -0.0446356733494845, 1.4993357384737542], [1.0499999999999998, 1.3207806749949147, -0.7110122422011999], [1.4, -0.0446356733494845, 1.4993357384737542]]",0,0,1.666862964630127,1
FED_20160520a_3T1,1,1,1,200.01677680015564,Sem-sent,39,A woman is connecting a printer to the laptop.,0,4,"[[0.35, 0.49011121417538794, 1.4176709765455195], [0.7, -1.4727946869840067, -0.2843867261172396], [1.0499999999999998, 0.9826834728086198, -1.133284250428281], [1.4, -1.4727946869840067, -0.2843867261172396]]",0,,,
FED_20160520a_3T1,1,1,1,202.0170419216156,Sem-sent,19,A man is carving a pumpkin using a special knife.,1,3,"[[0.4666666666666666, 0.4617703811239064, -1.9459620024853215], [0.9333333333333332, 1.454367338389573, 1.3728858820111849], [1.4, -1.9161377195134777, 0.5730761204741381]]",1,1,1.7168800830841064,1
FED_20160520a_3T1,1,1,1,204.01730298995972,Sem-sent,13,A woman is wiping the kitchen counter with a sponge.,0,3,"[[0.4666666666666666, -0.8551869352229541, -1.8079422849814568], [0.9333333333333332, -1.13813047975855, 1.6445847533783635], [1.4, 1.9933174149815038, 0.16335753160309163]]",0,0,1.9169039726257324,1
FED_20160520a_3T1,1,1,1,206.01755595207214,Sem-sent,23,A woman is grilling a steak.,1,4,"[[0.35, -1.3738509503248428, -0.6021076035822217], [0.7, 0.16548499464844854, 1.4908436257858175], [1.0499999999999998, -1.3738509503248428, -0.6021076035822217], [1.4, 1.2083659556763955, -0.8887360222035963]]",1,1,1.5668559074401855,1
FED_20160520a_3T1,1,1,1,210.01807188987732,Perc-photo,103,A man is putting in an earplug.,0,4,"[[0.35, 1.4080213657188465, -0.5171806586476669], [0.7, -0.25611909412457445, 1.4779726011076144], [1.0499999999999998, -1.1519022715942708, -0.9607919424599476], [1.4, -0.25611909412457445, 1.4779726011076144]]",0,,,
FED_20160520a_3T1,1,1,1,212.0182158946991,Perc-photo,65,A woman is hanging up a phone.,0,3,"[[0.4666666666666666, 1.8814564101459752, -0.6783227673612466], [0.9333333333333332, -0.35328345657278615, 1.9685504309801118], [1.4, -1.5281729535731894, -1.290227663618865]]",1,1,1.6502630710601807,1
FED_20160520a_3T1,1,1,1,214.05191683769226,Perc-photo,64,A woman is putting a fork in a utensil rack.,0,4,"[[0.35, 0.6296542703121821, 1.3614461061230567], [0.7, 0.86421977862988, -1.2260196467532327], [1.0499999999999998, -1.493874048942063, -0.1354264593698247], [1.4, 0.86421977862988, -1.2260196467532327]]",0,0,1.5001659393310547,1
FED_20160520a_3T1,1,1,1,216.0198028087616,Perc-photo,77,A man is buttering a bread roll.,1,4,"[[0.35, -0.9847611960474731, 1.131479291352321], [0.7, -0.48750921214338694, -1.4185678581144203], [1.0499999999999998, 1.4722704081908606, 0.28708856676210015], [1.4, -0.48750921214338694, -1.4185678581144203]]",0,0,1.5825560092926025,1
FED_20160520a_3T1,1,1,1,218.0190258026123,Perc-photo,91,A woman is putting away orange juice.,0,4,"[[0.35, -1.071280046461442, -1.049932884547184], [0.7, 1.4449085735172564, -0.4027892925293911], [1.0499999999999998, -0.3736285270558141, 1.4527221770765748], [1.4, -1.071280046461442, -1.049932884547184]]",0,0,1.7169711589813232,1
FED_20160520a_3T1,1,1,1,220.01928091049194,Perc-photo,67,A man is removing lint from his shirt.,0,3,"[[0.4666666666666666, 0.14504940785380152, 1.994733232610632], [0.9333333333333332, 1.6549649492869611, -1.1229830883105971], [1.4, -1.8000143571407614, -0.8717501443000346]]",1,0,1.8335630893707275,0
FED_20160520a_3T1,1,1,1,222.019535779953,Perc-photo,90,A woman is taking some notes.,1,4,"[[0.35, -1.1005843679154061, 1.0191732183982494], [0.7, -0.33233771403192475, -1.4627206308219058], [1.0499999999999998, -1.1005843679154061, 1.0191732183982494], [1.4, 1.4329220819473325, 0.44354741242365714]]",0,0,1.566878080368042,1
FED_20160520a_3T1,1,1,1,226.01997685432434,Sem-photo,54,A man is putting a pencil behind his ear.,0,4,"[[0.35, -1.4732944143042064, -0.28178638856414906], [0.7, 0.4926130362148764, 1.4168035843232332], [1.0499999999999998, 0.9806813780893295, -1.1350171957590833], [1.4, 0.4926130362148764, 1.4168035843232332]]",0,0,1.55025315284729,1
FED_20160520a_3T1,1,1,1,228.02030086517334,Sem-photo,24,A woman is sweeping the floor.,0,3,"[[0.4666666666666666, -0.6275489577076696, -1.8989950778451263], [0.9333333333333332, 1.9583524579293219, 0.40602419942927537], [1.4, -0.6275489577076696, -1.8989950778451263]]",0,0,1.8002729415893555,1
FED_20160520a_3T1,1,1,1,230.02058792114258,Sem-photo,16,A man is putting sunglasses on his head.,0,4,"[[0.35, -1.4886454903201924, -0.18421347439683572], [0.7, 0.5847891966130414, 1.3813115490448467], [1.0499999999999998, -1.4886454903201924, -0.18421347439683572], [1.4, 0.5847891966130414, 1.3813115490448467]]",0,0,1.6501960754394531,1
FED_20160520a_3T1,1,1,1,232.02081990242004,Sem-photo,41,A woman is plugging a power cord into a power outlet.,0,4,"[[0.35, 0.12426964906138066, -1.4948434882361972], [0.7, -1.3567072600249819, 0.6398010711115655], [1.0499999999999998, 1.2324376109636006, 0.8550424171246318], [1.4, -1.3567072600249819, 0.6398010711115655]]",0,0,1.583540916442871,1
FED_20160520a_3T1,1,1,1,234.02109289169312,Sem-photo,20,A man is plugging in his laptop.,0,3,"[[0.4666666666666666, -1.9756036617439214, 0.3114324512699492], [0.9333333333333332, 0.7180934165093242, -1.86663918451477], [1.4, -1.9756036617439214, 0.3114324512699492]]",0,0,1.7502100467681885,1
FED_20160520a_3T1,1,1,1,236.02135300636292,Sem-photo,47,A man is stirring cookie batter.,1,4,"[[0.35, 1.1394220794167484, -0.975560005810823], [0.7, -1.4145707876566418, -0.49898846350238196], [1.0499999999999998, 0.2751487082398929, 1.4745484693132058], [1.4, -1.4145707876566418, -0.49898846350238196]]",1,1,1.6168289184570312,1
