subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190611a_3T2,1,2,1,18.02773404121399,Sem-photo,32,A woman is putting on a headband.,0,3,"[[0.4666666666666666, -1.8893879285171662, -0.6559064381248376], [0.9333333333333332, 1.512725602180458, -1.308304724637105], [1.4, -1.8893879285171662, -0.6559064381248376]]",0,0,0.9668848514556885,1
FED_20190611a_3T2,1,2,1,20.027976036071777,Sem-photo,27,A man is grating cheese.,1,3,"[[0.4666666666666666, 1.360751257494225, 1.4657271285023978], [0.9333333333333332, 0.5889812995519821, -1.911308721472818], [1.4, 1.360751257494225, 1.4657271285023978]]",1,1,1.100235939025879,1
FED_20190611a_3T2,1,2,1,22.028209924697876,Sem-photo,5,A man is salting an egg.,1,4,"[[0.35, 1.4012099455497549, -0.5353603351878558], [0.7, -0.2369693223236429, 1.4811635764754254], [1.0499999999999998, -1.1642406232261124, -0.9458032412875701], [1.4, 1.4012099455497549, -0.5353603351878558]]",1,1,1.4334828853607178,1
FED_20190611a_3T2,1,2,1,24.02842092514038,Sem-photo,25,A woman is putting on a glove.,0,4,"[[0.35, -0.6798870058568447, -1.3370690555341616], [0.7, 1.4978792716350728, 0.07973510899211285], [1.0499999999999998, -0.6798870058568447, -1.3370690555341616], [1.4, -0.8179922657782285, 1.2573339465420474]]",0,0,1.0000479221343994,1
FED_20190611a_3T2,1,2,1,26.028607845306396,Sem-photo,36,A woman is putting a CD in a Discman.,0,3,"[[0.4666666666666666, 0.16543161631380016, 1.9931463519580803], [0.9333333333333332, -1.8088311824128767, -0.8533051936621707], [1.4, 0.16543161631380016, 1.9931463519580803]]",0,0,1.4502241611480713,1
FED_20190611a_3T2,1,2,1,28.028801918029785,Sem-photo,24,A woman is sweeping the floor.,0,3,"[[0.4666666666666666, 1.6562906679624736, -1.1210268610610643], [0.9333333333333332, 0.1426924060223728, 1.994903225037131], [1.4, -1.7989830739848471, -0.8738763639760663]]",0,1,1.1834590435028076,0
FED_20190611a_3T2,1,2,1,30.029129028320312,Sem-photo,56,A man is putting an ice cube in a water bottle.,1,4,"[[0.35, 0.17982436215356157, 1.4891820569614935], [0.7, 1.1997573111118383, -0.9003234943250632], [1.0499999999999998, 0.17982436215356157, 1.4891820569614935], [1.4, -1.3795816732653985, -0.5888585626364308]]",1,0,1.6333889961242676,0
FED_20190611a_3T2,1,2,1,34.02956795692444,Sem-sent,30,A woman is putting a necklace in a jewelry box.,0,4,"[[0.35, 1.4413748880130806, -0.4152570676162891], [0.7, -1.0803106136632787, -1.040638735588134], [1.0499999999999998, 1.4413748880130806, -0.4152570676162891], [1.4, -1.0803106136632787, -1.040638735588134]]",0,0,1.116847038269043,1
FED_20190611a_3T2,1,2,1,36.029786825180054,Sem-sent,21,A man is feeding his fish.,0,4,"[[0.35, 0.742172419422706, -1.3035260257655952], [0.7, -1.499972862518527, 0.009022843674575147], [1.0499999999999998, 0.7578004430958212, 1.2945031820910202], [1.4, -1.499972862518527, 0.009022843674575147]]",0,1,1.300154209136963,0
FED_20190611a_3T2,1,2,1,38.063360929489136,Sem-sent,11,A man is vacuuming the carpet.,0,4,"[[0.35, 1.1833191528008424, 0.9218219907415405], [0.7, 0.20666168534889598, -1.4856954424809796], [1.0499999999999998, 1.1833191528008424, 0.9218219907415405], [1.4, -1.3899808381497385, 0.5638734517394403]]",0,1,1.3501300811767578,0
FED_20190611a_3T2,1,2,1,40.03027701377869,Sem-sent,51,A woman is pouring hot water into a coffee mug.,0,3,"[[0.4666666666666666, 0.7727013944666854, 1.8447039206846285], [0.9333333333333332, -1.983911155006985, -0.25317292319450524], [1.4, 0.7727013944666854, 1.8447039206846285]]",0,0,1.4501118659973145,1
FED_20190611a_3T2,1,2,1,42.03048586845398,Sem-sent,27,A man is grinding some lamb cubes in the meat grinder.,1,4,"[[0.35, 1.245338389915274, -0.8361413125801362], [0.7, -1.3467888128057002, -0.6604240256845694], [1.0499999999999998, 1.245338389915274, -0.8361413125801362], [1.4, 0.10145042289042604, 1.496565338264706]]",1,0,1.8668861389160156,0
FED_20190611a_3T2,1,2,1,44.030694007873535,Sem-sent,41,A woman is plugging a hard drive into the computer.,0,4,"[[0.35, -0.6522325512934098, 1.3507748513476587], [0.7, 1.495921611706926, -0.11053746707859843], [1.0499999999999998, -0.8436890604135157, -1.2402373842690595], [1.4, -0.6522325512934098, 1.3507748513476587]]",0,0,1.5501458644866943,1
FED_20190611a_3T2,1,2,1,46.03091382980347,Sem-sent,44,A man is getting a tattoo on his arm.,1,3,"[[0.4666666666666666, -0.8787157957228781, 1.7966242095516551], [0.9333333333333332, 1.9952801043873092, -0.13732190297315633], [1.4, -0.8787157957228781, 1.7966242095516551]]",1,1,1.3168420791625977,1
FED_20190611a_3T2,1,2,1,50.03122687339783,Perc-photo,82,A man is clipping his fingernails.,1,4,"[[0.35, -1.4450597402381338, 0.402246624775022], [0.7, 0.37417407447735057, -1.452581757419877], [1.0499999999999998, -1.4450597402381338, 0.402246624775022], [1.4, 0.37417407447735057, -1.452581757419877]]",0,1,1.350283145904541,0
FED_20190611a_3T2,1,2,1,52.031566858291626,Perc-photo,65,A woman is hanging up a phone.,0,3,"[[0.4666666666666666, 1.880913818825134, -0.6798258645805193], [0.9333333333333332, -1.5292033782890162, -1.289006217141508], [1.4, 1.880913818825134, -0.6798258645805193]]",1,0,0.8667559623718262,0
FED_20190611a_3T2,1,2,1,54.03177881240845,Perc-photo,83,A man is putting a piece of asparagus on a plate.,0,4,"[[0.35, -0.5546426465394767, 1.393689899023339], [0.7, -0.9296495342822426, -1.1771795714370894], [1.0499999999999998, -0.5546426465394767, 1.393689899023339], [1.4, -0.9296495342822426, -1.1771795714370894]]",0,0,1.7335100173950195,1
FED_20190611a_3T2,1,2,1,56.0320258140564,Perc-photo,74,A man is pouring some coffee.,0,4,"[[0.35, -1.0802318702072662, -1.0407204747618413], [0.7, -0.36117443427872314, 1.4558684789579874], [1.0499999999999998, 1.4414063044859893, -0.4151480041961466], [1.4, -0.36117443427872314, 1.4558684789579874]]",0,0,1.5334911346435547,1
FED_20190611a_3T2,1,2,1,58.03220987319946,Perc-photo,105,A man is wrapping a box.,0,3,"[[0.4666666666666666, -0.23444991248900332, 1.9862107739446735], [0.9333333333333332, 1.8373339437509397, -0.7900658068418217], [1.4, -1.6028840312619372, -1.196144967102851]]",1,0,1.6168701648712158,0
FED_20190611a_3T2,1,2,1,60.03242802619934,Perc-photo,88,A man is kissing a woman.,0,3,"[[0.4666666666666666, 1.0171030510488843, -1.722063118340048], [0.9333333333333332, 0.9827988818782887, 1.741868639645018], [1.4, 1.0171030510488843, -1.722063118340048]]",1,1,1.466850996017456,1
FED_20190611a_3T2,1,2,1,62.032641887664795,Perc-photo,72,A woman is putting a candle into a piece of cake.,0,3,"[[0.4666666666666666, -0.15714236749250124, -1.9938170117487843], [0.9333333333333332, 1.805267366418275, 0.8608192236150549], [1.4, -0.15714236749250124, -1.9938170117487843]]",1,1,1.3668310642242432,1
FED_20190611a_3T2,1,2,1,66.03312492370605,Perc-sent,98,A woman is adding sour cream to the soup.,1,4,"[[0.35, 0.704023487939863, -1.3245191310166078], [0.7, -1.499078959228803, 0.052557340091454866], [1.0499999999999998, 0.7950554712889409, 1.2719617909251522], [1.4, -1.499078959228803, 0.052557340091454866]]",0,1,1.1334710121154785,0
FED_20190611a_3T2,1,2,1,68.0166928768158,Perc-sent,75,A woman is recording a show on TV.,0,3,"[[0.4666666666666666, 0.041564983692054434, 1.9995680413856087], [0.9333333333333332, 1.7108942285894044, -1.0357803524780083], [1.4, -1.752459212281457, -0.9637876889076012]]",1,,,
FED_20190611a_3T2,1,2,1,70.01690292358398,Perc-sent,78,A man is solving a crossword puzzle.,1,4,"[[0.35, 1.4660638198921143, 0.3172646781527092], [0.7, -0.4582726389423162, -1.4282808506721798], [1.0499999999999998, 1.4660638198921143, 0.3172646781527092], [1.4, -1.0077911809497977, 1.1110161725194698]]",0,0,0.23336505889892578,1
FED_20190611a_3T2,1,2,1,72.03377890586853,Perc-sent,81,A man is turning the burger over using a spatula.,0,3,"[[0.4666666666666666, 1.4913182210214821, 1.3326552306014192], [0.9333333333333332, 0.4084541736762968, -1.9578470798319294], [1.4, 1.4913182210214821, 1.3326552306014192]]",1,1,0.10001301765441895,1
FED_20190611a_3T2,1,2,1,74.017324924469,Perc-sent,73,A woman is feeding the ducks some crumbs.,1,4,"[[0.35, 1.1385735157660521, -0.9765502287113201], [0.7, 0.27643054825248187, 1.474308703085223], [1.0499999999999998, -1.415004064018533, -0.49775847437390286], [1.4, 1.1385735157660521, -0.9765502287113201]]",0,1,0.10001397132873535,0
FED_20190611a_3T2,1,2,1,76.01754093170166,Perc-sent,66,A man is assembling a radio.,0,4,"[[0.35, 1.4274057613624906, -0.460991097993408], [0.7, -0.3144728789004728, 1.466665199844889], [1.0499999999999998, 1.4274057613624906, -0.460991097993408], [1.4, -0.3144728789004728, 1.466665199844889]]",0,0,1.7168490886688232,1
FED_20190611a_3T2,1,2,1,78.0177218914032,Perc-sent,107,A man is attaching a lapel pin to the jacket.,0,3,"[[0.4666666666666666, -1.732222381053649, -0.9997027671147193], [0.9333333333333332, 1.7318791830817701, -1.000297203439068], [1.4, 0.0003431979718786678, 1.9999999705537879]]",1,0,1.6335740089416504,0
FED_20190611a_3T2,1,2,1,98.01997089385986,Perc-sent,65,A man is playing the drums.,0,4,"[[0.35, 1.497677823720159, 0.08343342457821465], [0.7, -0.8210943770695454, 1.255310329737143], [1.0499999999999998, 1.497677823720159, 0.08343342457821465], [1.4, -0.6765834466506129, -1.338743754315357]]",0,0,1.0834429264068604,1
FED_20190611a_3T2,1,2,1,100.0202100276947,Perc-sent,61,A man is serving appetizers using a silver platter.,0,4,"[[0.35, 1.2796347095515381, 0.7826461589447371], [0.7, 0.03797410104468633, -1.4995192455083222], [1.0499999999999998, -1.3176088105962251, 0.7168730865635846], [1.4, 1.2796347095515381, 0.7826461589447371]]",0,0,1.9168269634246826,1
FED_20190611a_3T2,1,2,1,102.02033996582031,Perc-sent,74,A woman is making a necklace using some beads.,0,3,"[[0.4666666666666666, 1.988784898893507, -0.21150561678863913], [0.9333333333333332, -0.811223212264696, 1.828091053498963], [1.4, 1.988784898893507, -0.21150561678863913]]",1,0,1.3168730735778809,0
FED_20190611a_3T2,1,2,1,104.0206208229065,Perc-sent,63,A woman is melting some butter for the recipe.,1,4,"[[0.35, 0.7261533006186485, 1.312517193792387], [0.7, -1.4997498830373945, -0.02739139151852725], [1.0499999999999998, 0.773596582418747, -1.285125802273861], [1.4, -1.4997498830373945, -0.02739139151852725]]",0,1,1.133484125137329,0
FED_20190611a_3T2,1,2,1,106.03754591941833,Perc-sent,62,A man is surfing using a surfboard.,0,4,"[[0.35, 0.6426297690280047, 1.3553696838718996], [0.7, 0.8524696932383473, -1.2342185471423277], [1.0499999999999998, -1.4950994622663512, -0.1211511367295705], [1.4, 0.6426297690280047, 1.3553696838718996]]",0,1,1.7668418884277344,0
