froi,size,subject,effect
LH_ATL_InfPole,0.044171836378297545,249,S
RH_ATL_InfPole,-0.013740805338080683,249,S
LH_ATL_InfPole,-0.023608041442760602,249,N
RH_ATL_InfPole,-0.024227115341981225,249,N
LH_ATL_InfPole,0.07668683809437368,252,S
RH_ATL_InfPole,0.02468234453721501,252,S
LH_ATL_InfPole,0.05162695270609087,252,N
RH_ATL_InfPole,-0.017202243554302218,252,N
LH_ATL_InfPole,0.019106353977961718,291,S
RH_ATL_InfPole,-0.12253433859197395,291,S
LH_ATL_InfPole,-0.06746397878770267,291,N
RH_ATL_InfPole,-0.13984600018533938,291,N
LH_ATL_InfPole,0.03967242640118773,301,S
RH_ATL_InfPole,-0.04352373847422491,301,S
LH_ATL_InfPole,-0.048014115132969465,301,N
RH_ATL_InfPole,-0.03974655675538469,301,N
LH_ATL_InfPole,0.12896086287738395,376,S
RH_ATL_InfPole,0.017680701331067132,376,S
LH_ATL_InfPole,0.06739596898994689,376,N
RH_ATL_InfPole,0.00029143082059298226,376,N
LH_ATL_InfPole,0.047231387579539354,399,S
RH_ATL_InfPole,-0.036045214181066855,399,S
LH_ATL_InfPole,0.016102786964083574,399,N
RH_ATL_InfPole,-0.019207987455245535,399,N
LH_ATL_InfPole,0.11442399585218883,400,S
RH_ATL_InfPole,-0.002549399495108113,400,S
LH_ATL_InfPole,0.03472180007640416,400,N
RH_ATL_InfPole,-0.01993211044111809,400,N
LH_ATL_InfPole,0.08682212532210473,401,S
RH_ATL_InfPole,-0.11084594948891056,401,S
LH_ATL_InfPole,0.06342145861444659,401,N
RH_ATL_InfPole,-0.1030471282900615,401,N
LH_ATL_InfPole,0.07302180477671293,419,S
RH_ATL_InfPole,0.015484553122293038,419,S
LH_ATL_InfPole,0.026846542560583324,419,N
RH_ATL_InfPole,0.017976561894976095,419,N
LH_ATL_InfPole,0.0023579106589668285,420,S
RH_ATL_InfPole,0.03248955979945604,420,S
LH_ATL_InfPole,0.008400261522906521,420,N
RH_ATL_InfPole,0.016701848028105853,420,N
LH_ATL_InfPole,0.30153858764786673,426,S
RH_ATL_InfPole,0.14371509812772543,426,S
LH_ATL_InfPole,0.15629116718487085,426,N
RH_ATL_InfPole,0.05403620311637059,426,N
LH_ATL_InfPole,0.0023196056300572748,682,S
RH_ATL_InfPole,-0.006224608154964693,682,S
LH_ATL_InfPole,-0.008968086266979806,682,N
RH_ATL_InfPole,0.01873605508612236,682,N
LH_ATL_InfPole,0.023003784333711277,767,S
RH_ATL_InfPole,-0.06286720279002345,767,S
LH_ATL_InfPole,0.03277469983638254,767,N
RH_ATL_InfPole,-0.03115207505811021,767,N
LH_ATL_InfPole,0.09320557512633858,768,S
RH_ATL_InfPole,-0.004278313798476325,768,S
LH_ATL_InfPole,0.04887818079841535,768,N
RH_ATL_InfPole,0.028983282599896666,768,N
LH_ATL_InfPole,0.21741669969320843,769,S
RH_ATL_InfPole,0.0670941699392184,769,S
LH_ATL_InfPole,0.16203875084386923,769,N
RH_ATL_InfPole,0.029947372406440603,769,N
LH_ATL_InfPole,0.03905690136899717,770,S
RH_ATL_InfPole,-0.06322266232358047,770,S
LH_ATL_InfPole,-0.004116794014629734,770,N
RH_ATL_InfPole,-0.03992626140207694,770,N
LH_ATL_InfPole,-0.0010402568822464222,773,S
RH_ATL_InfPole,-0.006842538181774241,773,S
LH_ATL_InfPole,-0.035879343052119844,773,N
RH_ATL_InfPole,-0.04683188106750503,773,N
LH_ATL_InfPole,-0.05381844202126023,774,S
RH_ATL_InfPole,-0.08333109979203482,774,S
LH_ATL_InfPole,-0.05758918857898988,774,N
RH_ATL_InfPole,-0.10253888116257268,774,N
LH_ATL_InfPole,-0.0309912124681702,775,S
RH_ATL_InfPole,-0.046890045882736715,775,S
LH_ATL_InfPole,-0.059723893355937516,775,N
RH_ATL_InfPole,-0.053752033953228556,775,N
LH_ATL_InfPole,0.10401183715399306,778,S
RH_ATL_InfPole,-0.03804392919190807,778,S
LH_ATL_InfPole,0.02305006177495632,778,N
RH_ATL_InfPole,-0.059551733655942095,778,N
LH_ATL_InfPole,0.016970375618615908,863,S
RH_ATL_InfPole,-0.04756940101171801,863,S
LH_ATL_InfPole,-0.014854178758807714,863,N
RH_ATL_InfPole,-0.030643266704255115,863,N
