fixation,1.4066696167e-05,None,None
sem_sentences,16.0076031685,None,None
sem_sentences,20.009221077,None,None
sem_sentences,22.0099961758,True,0.867584943771
sem_sentences,24.0111370087,True,0.950623989105
sem_sentences,26.0118551254,True,1.01751995087
sem_sentences,28.0125432014,True,0.684088945389
sem_sentences,30.0132961273,False,1.05127596855
sem_sentences,32.0143151283,True,1.06754398346
sem_sentences,34.0150430202,True,1.05105113983
sem_sentences,36.015925169,True,1.01749491692
sem_sentences,38.0000681877,True,1.00089097023
sem_sentences,40.0011100769,False,1.2840950489
sem_photos,42.0018730164,None,None
sem_photos,46.0037350655,True,1.11734104156
sem_photos,48.0042800903,True,1.0675330162
sem_photos,50.0054030418,True,1.0340681076
sem_photos,52.0058259964,True,0.900913000107
sem_photos,54.0068202019,None,None
sem_photos,56.0075261593,None,None
sem_photos,58.0084590912,False,0.934247016907
sem_photos,60.0091991425,True,1.10110187531
sem_photos,62.0101060867,True,0.884217977524
sem_photos,64.0112440586,False,1.30074501038
sem_photos,66.0119330883,True,1.03413891792
percep_sentences,68.0125880241,True,0.767450094223
percep_sentences,72.0143740177,False,0.750719070435
percep_sentences,74.0150761604,None,None
percep_sentences,76.0158810616,None,None
percep_sentences,78.0001130104,False,1.23439097404
percep_sentences,80.0011091232,True,0.933904886246
percep_sentences,82.0019581318,False,1.26748991013
percep_sentences,84.0026500225,True,1.13442516327
percep_sentences,86.0036671162,None,None
percep_sentences,88.0045900345,None,None
percep_sentences,90.0051090717,None,None
percep_sentences,92.0060009956,False,0.950834989548
percep_photos,94.0070049763,None,None
percep_photos,98.0084431171,True,1.10100102425
percep_photos,100.009647131,True,1.10071706772
percep_photos,102.010114193,False,1.08431100845
percep_photos,104.010977983,False,1.0341591835
percep_photos,106.012084007,False,1.10069799423
percep_photos,108.01276803,None,None
percep_photos,110.013517141,None,None
percep_photos,112.014423132,None,None
percep_photos,114.015185118,None,None
percep_photos,116.015989065,True,0.817593097687
percep_photos,118.000363111,True,1.08427596092
fixation,120.00120306,None,None
percep_photos,136.007695198,True,0.717401981354
percep_photos,140.009361982,True,0.950914144516
percep_photos,142.01021409,None,None
percep_photos,144.011068106,None,None
percep_photos,146.011924028,None,None
percep_photos,148.012778044,False,0.800873041153
percep_photos,150.013492107,True,0.984361886978
percep_photos,152.014379025,True,1.26769018173
percep_photos,154.015209198,False,1.36772680283
percep_photos,156.016017199,None,None
percep_photos,158.000483036,None,None
percep_photos,160.000987053,False,0.784198999405
percep_sentences,162.002010107,None,None
percep_sentences,166.003571033,True,1.08425712585
percep_sentences,168.004490137,True,1.13432502747
