roi_label,x,y,z,effect_size_photo,effect_size_sent
2,24,70,45,0.664278209209442,0.245909214019775
2,23,71,46,0.716947376728058,-0.0983162745833397
2,24,71,46,0.835937142372131,0.258786886930466
2,25,71,46,0.641478478908539,0.103363804519176
2,23,72,46,0.789195716381073,0.0604733973741531
2,24,72,46,0.880796313285828,0.278164863586426
2,25,72,46,0.778731822967529,0.189068704843521
2,27,77,46,0.708261132240295,0.778075277805328
2,26,78,46,0.904491424560547,1.30580580234528
2,27,78,46,1.16758894920349,1.24721479415894
2,28,78,46,0.95520007610321,0.841991901397705
2,24,72,47,0.689565360546112,0.0563349388539791
2,25,72,47,0.655766367912292,0.0938082933425903
2,23,73,47,0.858275175094604,-0.0812040194869041
2,24,73,47,0.816948294639587,0.0661985725164413
2,25,73,47,0.704760432243347,0.156957983970642
2,23,74,47,0.897288501262665,-0.0160963535308838
2,24,74,47,0.736992478370667,0.0295273885130882
2,17,75,47,1.66631615161896,-0.928063154220581
2,18,75,47,1.26006090641022,-1.27519345283508
2,17,76,47,1.82123827934265,-0.35485702753067
2,18,76,47,1.28708732128143,-0.916107356548309
2,17,77,47,1.1917085647583,-0.0036306343972683
2,25,77,47,0.779443085193634,0.722226500511169
2,26,77,47,1.01315546035767,0.959127128124237
2,27,77,47,1.18279004096985,1.07253682613373
2,28,77,47,1.039963722229,0.709320545196533
2,24,78,47,0.629598736763,0.661097168922424
2,25,78,47,0.902862310409546,1.13839495182037
2,26,78,47,1.22395730018616,1.65399599075317
2,27,78,47,1.35851788520813,1.48437440395355
2,28,78,47,1.17551970481873,0.997339844703674
2,29,78,47,0.831231713294983,0.651175200939178
2,27,67,48,0.833326697349548,0.981771290302277
2,28,67,48,0.791559100151062,0.632693946361542
2,27,68,48,0.680390596389771,0.818549871444702
2,28,68,48,0.608780860900879,0.469345211982727
2,23,73,48,0.692770719528198,-0.0936443954706192
2,18,74,48,1.20268714427948,-0.872893035411835
2,19,74,48,1.13429510593414,-0.320647835731506
2,23,74,48,0.983839333057404,0.156330794095993
2,24,74,48,0.791836142539978,0.197613283991814
2,17,75,48,2.11645698547363,-0.482637077569962
2,18,75,48,1.77511310577393,-0.815783619880676
2,19,75,48,1.2699031829834,-0.523660957813263
2,23,75,48,0.659146010875702,0.257039338350296
2,17,76,48,1.96396231651306,-0.334407180547714
2,18,76,48,1.62301170825958,-0.482680350542068
2,19,76,48,0.876134157180786,-0.200999394059181
2,27,76,48,0.693189144134521,0.365872353315353
2,18,77,48,0.914530813694,-0.148572191596031
2,24,77,48,0.705030679702759,0.730166852474213
2,25,77,48,0.96216869354248,0.928975164890289
2,26,77,48,1.16460728645325,1.0975056886673
2,27,77,48,1.15568196773529,0.879154682159424
2,28,77,48,1.03522872924805,0.497027695178986
2,23,78,48,0.742059707641602,0.662864089012146
2,24,78,48,0.958265066146851,0.833812296390533
2,25,78,48,1.12280213832855,1.28444838523865
2,26,78,48,1.22178316116333,1.65521717071533
2,27,78,48,1.17712152004242,1.37957513332367
2,28,78,48,0.969697594642639,0.787036418914795
2,26,66,49,0.813928008079529,1.13068890571594
2,27,66,49,0.940222263336182,1.01307845115662
2,28,66,49,0.935069382190704,0.781600952148438
2,29,66,49,0.781843066215515,0.52938175201416
2,26,67,49,0.82678234577179,1.49205422401428
2,27,67,49,1.06812214851379,1.37842321395874
2,28,67,49,1.03826797008514,1.05411982536316
2,29,67,49,0.886548519134521,0.767456650733948
2,28,68,49,0.687811970710754,0.858912825584412
2,29,68,49,0.683264434337616,0.563376367092133
2,30,68,49,0.600837588310242,0.401874363422394
2,18,74,49,1.15430343151093,0.0894357040524483
2,19,74,49,1.20309853553772,0.182789951562881
2,20,74,49,0.841501474380493,0.177334040403366
2,23,74,49,0.881391942501068,0.860804498195648
2,17,75,49,1.84359836578369,0.451197057962418
2,18,75,49,1.56588089466095,0.072122722864151
2,19,75,49,1.01486241817474,-0.00705626606941223
2,17,76,49,1.51515769958496,0.198297023773193
2,18,76,49,1.38822066783905,0.183526188135147
2,18,77,49,0.772738337516785,0.314953774213791
2,20,77,49,0.712347388267517,0.551777958869934
2,25,77,49,0.898955702781677,1.09336757659912
2,26,77,49,0.865398526191711,0.943228840827942
2,27,77,49,0.7730633020401,0.544314980506897
2,20,78,49,1.20348715782166,0.973798513412476
2,21,78,49,1.14748644828796,1.06323063373566
2,22,78,49,0.960741758346558,0.888715624809265
2,23,78,49,0.959216117858887,0.808096528053284
2,24,78,49,1.03891277313232,1.00794553756714
2,25,78,49,1.07777309417725,1.2424830198288
2,25,65,50,0.61261522769928,0.545476973056793
2,26,65,50,0.808923125267029,0.610150873661041
2,27,65,50,0.759372353553772,0.674083054065704
2,28,65,50,0.68080061674118,0.603333294391632
2,29,65,50,0.550110816955566,0.414149284362793
2,25,66,50,0.653817892074585,1.00775730609894
2,26,66,50,1.02135324478149,1.24660897254944
