roi_label,x,y,z,effect_size_photo,effect_size_sent
2,19,70,41,2.85220694541931,1.09233558177948
2,18,71,41,5.00755214691162,2.3940761089325
2,19,71,41,2.7826042175293,1.12887036800385
2,18,72,41,4.34214973449707,1.922647356987
2,19,72,41,2.11532831192017,0.820665597915649
2,18,73,41,2.86124801635742,1.19459021091461
2,18,69,42,3.26613736152649,1.05326879024506
2,19,69,42,3.15566873550415,1.19090557098389
2,20,69,42,2.79096746444702,1.16131889820099
2,21,69,42,2.53789663314819,1.03262519836426
2,17,70,42,4.49362277984619,2.40517020225525
2,18,70,42,4.65415096282959,2.27961802482605
2,19,70,42,4.02676153182983,1.92072010040283
2,20,70,42,3.26098704338074,1.51881015300751
2,21,70,42,2.48178648948669,1.05867409706116
2,17,71,42,6.47177648544312,3.64434194564819
2,18,71,42,5.57632255554199,2.8701229095459
2,19,71,42,3.95374488830566,1.9189600944519
2,20,71,42,2.80480909347534,1.34469902515411
2,17,72,42,5.82413768768311,3.1986517906189
2,18,72,42,4.45112228393555,2.22423243522644
2,19,72,42,2.68141412734985,1.25753831863403
2,18,73,42,2.71903395652771,1.40479922294617
2,19,68,43,2.24793171882629,0.744532585144043
2,20,68,43,2.67176342010498,1.10737419128418
2,21,68,43,2.98504972457886,1.22419738769531
2,22,68,43,2.67511510848999,0.959547221660614
2,17,69,43,2.31030988693237,0.603756010532379
2,18,69,43,3.02539348602295,1.11915802955627
2,19,69,43,3.73762798309326,1.64752304553986
2,20,69,43,4.33874464035034,1.95857715606689
2,21,69,43,4.29375267028809,1.77468085289001
2,22,69,43,3.10983920097351,1.10130667686462
2,17,70,43,3.51445937156677,1.68925285339355
2,18,70,43,4.45924377441406,2.22475075721741
2,19,70,43,5.13730812072754,2.63783097267151
2,20,70,43,5.28359317779541,2.56972527503967
2,21,70,43,4.1988697052002,1.76208424568176
2,17,71,43,4.59591197967529,2.51442670822144
2,18,71,43,4.85412836074829,2.52172493934631
2,19,71,43,4.74470615386963,2.42320823669434
2,20,71,43,4.32901477813721,2.14156818389893
2,21,71,43,2.99946904182434,1.30844616889954
2,17,72,43,3.87868285179138,2.22367763519287
2,18,72,43,3.55249691009521,1.78287279605865
2,19,72,43,2.86721134185791,1.42427265644073
2,20,72,43,2.5180549621582,1.36314976215363
2,21,72,43,1.93546378612518,1.12394952774048
2,17,73,43,2.29281425476074,1.21433258056641
2,19,68,44,2.18783092498779,0.846100926399231
2,20,68,44,3.32268857955933,1.48025512695312
2,21,68,44,3.9140088558197,1.69285225868225
2,22,68,44,3.31293964385986,1.29906344413757
2,18,69,44,2.45824384689331,0.885735929012299
2,19,69,44,3.9419424533844,1.87173640727997
2,20,69,44,5.29750919342041,2.44305944442749
2,21,69,44,5.20389747619629,2.27794742584229
2,22,69,44,3.48403596878052,1.30496287345886
2,18,70,44,3.354172706604,1.63683664798737
2,19,70,44,5.32343244552612,2.82043886184692
2,20,70,44,6.21386766433716,3.02612447738647
2,21,70,44,4.91333866119385,2.05550861358643
2,22,70,44,2.4725968837738,0.754322052001953
2,18,71,44,3.31905794143677,1.59781670570374
2,19,71,44,4.56322431564331,2.34921884536743
2,20,71,44,4.84139966964722,2.32332515716553
2,21,71,44,3.43976926803589,1.41588163375854
2,19,72,44,2.55265545845032,1.15274882316589
2,20,72,44,2.66106414794922,1.22860622406006
2,21,72,44,2.11593914031982,1.04278779029846
2,20,68,45,3.11240077018738,1.39689719676971
2,21,68,45,3.69856381416321,1.64419496059418
2,22,68,45,2.9830539226532,1.27423846721649
2,19,69,45,3.27679252624512,1.48269987106323
2,20,69,45,4.68819427490234,2.14676713943481
2,21,69,45,4.58077812194824,2.01989030838013
2,22,69,45,3.02289724349976,1.25985360145569
2,19,70,45,4.27776956558228,2.19013452529907
2,20,70,45,5.36593723297119,2.60431981086731
2,21,70,45,4.29986000061035,1.86614096164703
2,22,70,45,2.42242550849915,0.829267024993896
2,19,71,45,3.64728689193726,1.75428676605225
2,20,71,45,4.16212034225464,1.95431458950043
2,21,71,45,3.07975053787231,1.32458937168121
2,21,68,46,2.55368447303772,1.0464608669281
2,20,69,46,2.95033168792725,1.20491969585419
2,21,69,46,3.11311411857605,1.33317887783051
2,22,69,46,2.45476722717285,1.03286266326904
2,24,69,46,2.01307058334351,1.13252413272858
2,25,69,46,2.31644415855408,1.24448800086975
2,20,70,46,3.51381850242615,1.66699695587158
2,21,70,46,3.20436930656433,1.48079013824463
2,25,70,46,1.9813117980957,0.824542164802551
2,20,71,46,2.96946883201599,1.49921679496765
2,21,71,46,2.56200051307678,1.20706844329834
2,24,68,47,1.80851006507874,0.940384745597839
2,25,68,47,2.01405429840088,0.940572679042816
2,26,68,47,1.81345796585083,0.746981203556061
2,22,69,47,2.30530643463135,0.76973432302475
2,23,69,47,2.14134097099304,0.774181962013245
2,24,69,47,2.05786561965942,0.908075630664825
2,25,69,47,2.32427644729614,0.916003286838531
2,26,69,47,2.2967574596405,0.845889747142792
2,21,70,47,2.46652698516846,1.03187668323517
2,24,70,47,1.97190916538239,0.533817410469055
2,25,70,47,1.99614691734314,0.562363147735596
2,22,69,48,2.30226874351501,0.517241477966309
2,23,69,48,2.07058382034302,0.536292135715485
2,24,69,48,1.77004981040955,0.498466908931732
2,25,69,48,1.73910713195801,0.468032121658325
2,21,70,48,2.26900172233582,0.74927818775177
2,22,70,48,2.60351467132568,0.63119250535965
2,23,70,48,2.1464672088623,0.373075932264328
2,24,70,48,1.69029557704926,0.305352002382278
2,20,71,48,2.21602606773376,1.12334930896759
2,21,71,48,2.31684017181396,0.945762038230896
2,19,71,49,2.07992625236511,0.724329650402069
2,20,71,49,2.46672129631042,0.963379144668579
2,21,71,49,2.53847980499268,0.790765047073364
2,17,72,49,3.10099649429321,1.38398790359497
2,18,72,49,3.12835502624512,1.28615868091583
2,19,72,49,2.92004704475403,1.37954318523407
2,20,72,49,2.73678994178772,1.29115605354309
2,18,73,49,3.28294944763184,1.26156759262085
2,16,71,50,2.85089588165283,1.54244351387024
2,17,71,50,2.89712810516357,1.41770493984222
2,20,71,50,2.63864946365356,0.830635905265808
2,16,72,50,3.14741468429565,1.68503546714783
2,17,72,50,4.46224594116211,2.16676616668701
2,18,72,50,3.9273624420166,1.77214527130127
2,19,72,50,3.25717449188232,1.57672393321991
2,20,72,50,3.12931036949158,1.48110222816467
2,17,73,50,4.16313076019287,1.73726749420166
2,18,73,50,4.24753046035767,1.79627180099487
2,17,71,51,3.28270673751831,1.73408174514771
2,18,71,51,2.46514987945557,1.01927351951599
