froi,size,subject,effect
LH_F2,0.1077524126778872,040,S
LH_F1,0.5797919863880012,040,S
LH_TP2,-0.09122369496349483,040,S
LH_TP3,-0.05039444084102787,040,S
LH_TP1,0.07663589816093033,040,S
LH_TP4,0.03065728395177039,040,S
LH_O1,-0.0570843915464359,040,S
RH_Cer1,0.08670079313941874,040,S
LH_MID_O3,0.16063987875124783,040,S
LH_MID3,0.27708675595214766,040,S
RH_MID_O4,0.23333260617171836,040,S
LH_F4,0.014525787846258074,040,S
RH_Cer2,0.0981147958017445,040,S
LH_F3,0.000809359673652303,040,S
RH_O2,0.1922816589779362,040,S
LH_F5,0.9491420264805697,040,S
LH_MID2,0.08357823158289582,040,S
MID1,0.06364516420953747,040,S
LH_F2,0.12240052287013832,040,N
LH_F1,0.5491728372913601,040,N
LH_TP2,-0.07861773171277808,040,N
LH_TP3,-0.024482487706236906,040,N
LH_TP1,0.054621733707191214,040,N
LH_TP4,-0.013986490344142332,040,N
LH_O1,-0.07459319494754499,040,N
RH_Cer1,-0.0006792193066475443,040,N
LH_MID_O3,0.04362787049802754,040,N
LH_MID3,0.317440463455591,040,N
RH_MID_O4,0.14757184913634835,040,N
LH_F4,0.13804259861836254,040,N
RH_Cer2,0.04317851793850928,040,N
LH_F3,0.11141413504488973,040,N
RH_O2,0.15362740781357806,040,N
LH_F5,0.8142963275524437,040,N
LH_MID2,0.08023186497505273,040,N
MID1,-0.015103595877407176,040,N
LH_F2,0.5682851364594989,019,S
LH_F1,0.28017854092554917,019,S
LH_TP2,0.12919305540242393,019,S
LH_TP3,0.11333466718829077,019,S
LH_TP1,0.36164939455739625,019,S
LH_TP4,-0.054899784091476826,019,S
LH_O1,0.8825026350852343,019,S
RH_Cer1,0.027375657773688056,019,S
LH_MID_O3,-0.11398359515640959,019,S
LH_MID3,0.09460405508741725,019,S
RH_MID_O4,-0.17704648209151938,019,S
LH_F4,-0.05337502421117634,019,S
RH_Cer2,-0.0398177300536931,019,S
LH_F3,-0.2201443140940776,019,S
RH_O2,0.5105090151137448,019,S
LH_F5,-0.13271825450913258,019,S
