SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20190522a_3T2,2,4,2,1,0,FIX,0,+,-,0,0,0,0
FED_20190522a_3T2,2,4,2,2,24,Sent_Perc,40,The lady is opening the door for the chauffeur.,right,2,2,1,0.700844488019357
FED_20190522a_3T2,2,4,2,3,26,Sent_Perc,9,The groom is carrying the bride.,left,1,1,1,1.01702924299752
FED_20190522a_3T2,2,4,2,4,28,Sent_Perc,25,Santa is giving the girl a present.,right,2,2,1,0.849663061002502
FED_20190522a_3T2,2,4,2,5,30,Sent_Perc,35,The bouncer is preventing the woman from entering.,right,2,2,1,0.798327897005947
FED_20190522a_3T2,2,4,2,6,32,Sent_Perc,22,The sportsstar is interviewing the journalist.,right,2,2,1,1.06447082399973
FED_20190522a_3T2,2,4,2,7,34,Sent_Perc,8,The businessman is painting the artist.,right,2,2,1,0.947098505013855
FED_20190522a_3T2,2,4,2,8,36,Sent_Perc,26,The queen is bowing to the peasant.,right,2,2,1,0.762956630002009
FED_20190522a_3T2,2,4,2,9,38,Sent_Perc,29,The thief is stealing the purse from the grandma.,right,2,2,1,0.91213888299535
FED_20190522a_3T2,2,4,2,10,40,Sent_Perc,37,The man is proposing to the woman.,left,1,1,1,0.64588732199627
FED_20190522a_3T2,2,4,2,11,42,Sent_Perc,34,The blind person is leading the dog.,left,1,1,1,1.09427583302022
FED_20190522a_3T2,2,4,2,12,46,Pic_Sem,16,16_plaus_professor_lectures_to_a_student.jpg,right,1,1,1,1.17716928300797
FED_20190522a_3T2,2,4,2,13,48,Pic_Sem,7,07_implaus_baby_feeding_mother.jpg,right,2,2,1,1.05874957301421
FED_20190522a_3T2,2,4,2,14,50,Pic_Sem,11,11_implaus_guide_chases_lion.jpg,right,2,2,1,1.42570613700082
FED_20190522a_3T2,2,4,2,15,52,Pic_Sem,27,27_implaus_athlete_applauds_the_lady.jpg,right,2,0,0,0
FED_20190522a_3T2,2,4,2,16,54,Pic_Sem,10,10_plaus_jester_entertains_king.jpg,right,1,2,0,0.0576177129987627
FED_20190522a_3T2,2,4,2,17,56,Pic_Sem,6,06_plaus_ghost_frightens_girl.jpg,left,1,1,1,1.32370814899332
FED_20190522a_3T2,2,4,2,18,58,Pic_Sem,31,31_implaus_patient_pushes_visitor.jpg,left,2,2,1,1.00617146299919
FED_20190522a_3T2,2,4,2,19,60,Pic_Sem,34,34_plaus_dog_leading_blind_person.jpg,right,1,1,1,0.989206040016143
FED_20190522a_3T2,2,4,2,20,62,Pic_Sem,19,19_implaus_beggar_gives_to_man.jpg,right,2,1,0,1.54808214699733
FED_20190522a_3T2,2,4,2,21,64,Pic_Sem,17,17_implaus_woman_bites_vampir.jpg,left,2,1,0,1.520280525001
FED_20190522a_3T2,2,4,2,22,68,Pic_Perc,25,25_implaus_girl_gives_present_to_santa.jpg,left,1,2,0,1.18715707099182
FED_20190522a_3T2,2,4,2,23,70,Pic_Perc,28,28_plaus_father_laces_shoes_of_child.jpg,right,2,0,0,0
FED_20190522a_3T2,2,4,2,24,72,Pic_Perc,15,15_implaus_snorkler_bites_shark.jpg,right,2,2,1,1.8425028140191
FED_20190522a_3T2,2,4,2,25,74,Pic_Perc,13,13_implaus_princess_kidnaping_pirate.jpg,right,2,2,1,0.0191804160131142
FED_20190522a_3T2,2,4,2,26,76,Pic_Perc,12,12_plaus_photographer_photographes_model.jpg,left,1,1,1,1.7761031150003
FED_20190522a_3T2,2,4,2,27,78,Pic_Perc,33,33_implaus_worker_orders_boss.jpg,right,2,2,1,1.29885341599584
FED_20190522a_3T2,2,4,2,28,80,Pic_Perc,32,32_plaus_relative_visits_patient.jpg,left,1,1,1,1.2992278879974
FED_20190522a_3T2,2,4,2,29,82,Pic_Perc,9,09_implaus_bride_carries_groom.jpg,right,2,1,0,1.39781359600602
FED_20190522a_3T2,2,4,2,30,84,Pic_Perc,36,36_plaus_dog_licking_child.jpg,left,1,1,1,1.09734523101361
FED_20190522a_3T2,2,4,2,31,86,Pic_Perc,30,30_plaus_cat_chases_mouse.jpg,left,1,1,1,1.88698311700136
