SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20190611a_3T2,1,3,2,1,0,FIX,0,+,-,0,0,0,0
FED_20190611a_3T2,1,3,2,2,24,Sent_Sem,3,The patient is using a stethoscope on the doctor.,right,2,2,1,1.33635090500047
FED_20190611a_3T2,1,3,2,3,26,Sent_Sem,12,The photographer is taking a picture of the model.,right,1,1,1,1.41906708500028
FED_20190611a_3T2,1,3,2,4,28,Sent_Sem,34,The dog is leading the blind person.,right,1,2,0,1.23847246700007
FED_20190611a_3T2,1,3,2,5,30,Sent_Sem,5,The patient is treating the dentist.,right,2,2,1,1.6499750060002
FED_20190611a_3T2,1,3,2,6,32,Sent_Sem,8,The artist is painting the businessman.,left,1,1,1,1.43713262199981
FED_20190611a_3T2,1,3,2,7,34,Sent_Sem,11,The Safari guide is pouncing on the lion.,right,2,2,1,1.37070170600055
FED_20190611a_3T2,1,3,2,8,36,Sent_Sem,19,The beggar is giving money to the lawyer.,right,2,2,1,1.73648598900036
FED_20190611a_3T2,1,3,2,9,38,Sent_Sem,28,The father is tying the son's shoes.,right,1,1,1,1.36959791499976
FED_20190611a_3T2,1,3,2,10,40,Sent_Sem,20,The chef is cooking for the lady.,left,1,1,1,1.25208433599983
FED_20190611a_3T2,1,3,2,11,42,Sent_Sem,18,The waiter is serving the customer.,left,1,1,1,1.5453567149998
FED_20190611a_3T2,1,3,2,12,46,Sent_Perc,39,The grandmother is saving the lifeguard.,right,2,2,1,1.75359818099969
FED_20190611a_3T2,1,3,2,13,48,Sent_Perc,10,The jester is entertaining the king.,left,1,1,1,1.18381262799994
FED_20190611a_3T2,1,3,2,14,50,Sent_Perc,26,The peasant is bowing to the queen.,right,2,2,1,0.982170862000203
FED_20190611a_3T2,1,3,2,15,52,Sent_Perc,36,The dog is licking the girl on the face.,right,2,2,1,1.53032229099972
FED_20190611a_3T2,1,3,2,16,54,Sent_Perc,21,The grandpa is dancing for the ballerina.,right,2,2,1,1.56570020799973
