ROI,Subject,Effect, LocalizerSize,EffectSize
1,040_KAN_langevents_01_PL2017,S, 178,1.918659
1,040_KAN_langevents_01_PL2017,W, 178,1.920909
1,040_KAN_langevents_01_PL2017,N, 178,1.886174
1,057_KAN_langevents_02_PL2017,S, 178,1.769824
1,057_KAN_langevents_02_PL2017,W, 178,4.613032
1,057_KAN_langevents_02_PL2017,N, 178,2.116739
1,059_KAN_langevents_04_PL2017,S, 178,1.459960
1,059_KAN_langevents_04_PL2017,W, 178,1.179775
1,059_KAN_langevents_04_PL2017,N, 178,0.875745
1,056_KAN_langevents_05_PL2017,S, 178,0.987470
1,056_KAN_langevents_05_PL2017,W, 178,1.401982
1,056_KAN_langevents_05_PL2017,N, 178,1.191210
1,067_KAN_langevents_06_PL2017,S, 178,0.160541
1,067_KAN_langevents_06_PL2017,W, 178,-0.757685
1,067_KAN_langevents_06_PL2017,N, 178,0.092204
1,068_KAN_langevents_07_PL2017,S, 178,1.246462
1,068_KAN_langevents_07_PL2017,W, 178,1.523761
1,068_KAN_langevents_07_PL2017,N, 178,1.367738
1,019_KAN_langevents_08_PL2017,S, 178,-0.291637
1,019_KAN_langevents_08_PL2017,W, 178,-0.210965
1,019_KAN_langevents_08_PL2017,N, 178,0.040442
1,070_KAN_langevents_11_PL2017,S, 178,1.816088
1,070_KAN_langevents_11_PL2017,W, 178,1.608912
1,070_KAN_langevents_11_PL2017,N, 178,1.470874
1,087_KAN_langevents_12_PL2017,S, 178,0.927130
1,087_KAN_langevents_12_PL2017,W, 178,0.886221
1,087_KAN_langevents_12_PL2017,N, 178,1.202289
1,078_KAN_langevents_13_PL2017,S, 178,1.237339
1,078_KAN_langevents_13_PL2017,W, 178,1.309675
1,078_KAN_langevents_13_PL2017,N, 178,1.273880
1,089_KAN_langevents_15_PL2017,S, 178,0.188319
1,089_KAN_langevents_15_PL2017,W, 178,0.097893
1,089_KAN_langevents_15_PL2017,N, 178,0.089884
1,076_KAN_langevents_16_PL2017,S, 178,1.071577
1,076_KAN_langevents_16_PL2017,W, 178,0.649039
1,076_KAN_langevents_16_PL2017,N, 178,0.971571
