SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20160519c_3T1 ,1,1,1,33,92,Sent_Perc,39,The grandmother is saving the lifeguard.,right,2,1,0,1.4538616380014
FED_20160519c_3T1 ,1,1,1,34,94,Sent_Perc,8,The artist is painting the businessman.,right,2,2,1,1.23543808500108
FED_20160519c_3T1 ,1,1,1,35,96,Sent_Perc,34,The dog is leading the blind person.,right,2,1,0,1.08553488999314
FED_20160519c_3T1 ,1,1,1,36,98,Sent_Perc,13,The princess is kidnapping the pirate.,left,1,1,1,1.16756512399297
FED_20160519c_3T1 ,1,1,1,37,100,Sent_Perc,27,The athlete is applauding the lady.,right,2,0,0,0
FED_20160519c_3T1 ,1,1,1,38,102,Sent_Perc,10,The jester is entertaining the king.,right,2,1,0,1.11644312499266
FED_20160519c_3T1 ,1,1,1,39,104,Sent_Perc,17,The woman is biting the vampire.,left,1,2,0,0.949686710999231
FED_20160519c_3T1 ,1,1,1,40,106,Sent_Perc,29,The grandma is stealing the purse from the thief.,left,1,1,1,1.14715913300461
FED_20160519c_3T1 ,1,1,1,41,108,Sent_Perc,4,The fireman is rescuing the grandmother.,right,2,2,1,0.947435125999618
FED_20160519c_3T1 ,1,1,1,42,110,FIX,0,+,-,0,0,0,0
FED_20160519c_3T1 ,1,1,1,43,134,Sent_Perc,40,The chauffeur is opening the door for the lady.,right,2,2,1,1.68403971199587
FED_20160519c_3T1 ,1,1,1,44,136,Sent_Perc,39,The grandmother is saving the lifeguard.,right,2,2,1,1.83258673000091
FED_20160519c_3T1 ,1,1,1,45,138,Sent_Perc,8,The artist is painting the businessman.,right,2,1,0,1.57874193700263
FED_20160519c_3T1 ,1,1,1,46,140,Sent_Perc,34,The dog is leading the blind person.,right,2,2,1,0.919624585993006
FED_20160519c_3T1 ,1,1,1,47,142,Sent_Perc,13,The princess is kidnapping the pirate.,left,1,0,0,0
FED_20160519c_3T1 ,1,1,1,48,144,Sent_Perc,27,The athlete is applauding the lady.,right,2,2,1,1.17046956499689
FED_20160519c_3T1 ,1,1,1,49,146,Sent_Perc,10,The jester is entertaining the king.,right,2,1,0,1.46764249600528
FED_20160519c_3T1 ,1,1,1,50,148,Sent_Perc,17,The woman is biting the vampire.,left,1,2,0,1.00166110700229
FED_20160519c_3T1 ,1,1,1,51,150,Sent_Perc,29,The grandma is stealing the purse from the thief.,left,1,1,1,1.2828792789951
FED_20160519c_3T1 ,1,1,1,52,152,Sent_Perc,4,The fireman is rescuing the grandmother.,right,2,2,1,1.14316098000563
FED_20160519c_3T1 ,1,1,1,53,156,Sent_Sem,37,The woman is proposing to the man.,right,2,1,0,1.46179688400298
FED_20160519c_3T1 ,1,1,1,54,158,Sent_Sem,26,The peasant is bowing to the queen.,left,1,2,0,1.32948066300014
FED_20160519c_3T1 ,1,1,1,55,160,Sent_Sem,14,The priest is blessing the bride.,left,1,2,0,1.81769871100551
FED_20160519c_3T1 ,1,1,1,56,162,Sent_Sem,5,The patient is treating the dentist.,right,2,1,0,1.46304224200139
FED_20160519c_3T1 ,1,1,1,57,164,Sent_Sem,7,The baby is feeding the mother.,left,2,1,0,1.81596694600012
FED_20160519c_3T1 ,1,1,1,58,166,Sent_Sem,9,The bride is carrying the groom.,left,2,1,0,1.36154018099478
FED_20160519c_3T1 ,1,1,1,59,168,Sent_Sem,2,The babysitter is scolding the child.,left,1,2,0,1.2269928589958
FED_20160519c_3T1 ,1,1,1,60,170,Sent_Sem,18,The waiter is serving the customer.,left,1,1,1,1.21105177399295
FED_20160519c_3T1 ,1,1,1,61,172,Sent_Sem,16,The professor is lecturing to the student.,right,1,1,1,1.49379202199634
FED_20160519c_3T1 ,1,1,1,62,174,Sent_Sem,1,The criminal is arresting the cop.,right,2,2,1,1.58725277399935
FED_20160519c_3T1 ,1,1,1,63,178,Pic_Perc,6,06_implaus_girl_frightens_ghost.jpg,right,2,0,0,0
FED_20160519c_3T1 ,1,1,1,64,180,Pic_Perc,10,10_implaus_king_entertain_jester.jpg,right,2,2,1,1.02200736600207
FED_20160519c_3T1 ,1,1,1,65,182,Pic_Perc,17,17_plaus_vampir_bites_woman.jpg,left,1,1,1,1.10637900499569
FED_20160519c_3T1 ,1,1,1,66,184,Pic_Perc,5,05_plaus_dentist_treating_patient.jpg,left,1,2,0,1.07135215100425
FED_20160519c_3T1 ,1,1,1,67,186,Pic_Perc,15,15_plaus_shark_bites_snorkeler.jpg,right,2,1,0,1.13902568399499
FED_20160519c_3T1 ,1,1,1,68,188,Pic_Perc,16,16_implaus_student_lectures_to_a_professor.jpg,right,2,2,1,1.03821799499565
FED_20160519c_3T1 ,1,1,1,69,190,Pic_Perc,20,20_implaus_lady_cooks_for_chef.jpg,right,2,1,0,1.1044987750065
FED_20160519c_3T1 ,1,1,1,70,192,Pic_Perc,7,07_plaus_mother_feeding_baby.jpg,left,1,1,1,1.03305396900396
FED_20160519c_3T1 ,1,1,1,71,194,Pic_Perc,33,33_plaus_boss_orders_worker.jpg,right,2,2,1,0.920332634996157
FED_20160519c_3T1 ,1,1,1,72,196,Pic_Perc,25,25_plaus_santa_gives_present_to_girl.jpg,right,2,2,1,1.31772271900263
FED_20160519c_3T1 ,1,1,1,73,200,Pic_Sem,4,04_implaus_grandmother_rescuse_fireman.jpg,left,2,2,1,1.53402465100226
FED_20160519c_3T1 ,1,1,1,74,202,Pic_Sem,31,31_plaus_visitor_pushes_nurse.jpg,left,1,1,1,1.16813433000061
FED_20160519c_3T1 ,1,1,1,75,204,Pic_Sem,34,34_implaus_blind_person_leading_dog.jpg,right,2,1,0,1.63897491799435
FED_20160519c_3T1 ,1,1,1,76,206,Pic_Sem,14,14_implaus_bride_blesses_priest.jpg,right,2,1,0,1.44882821300416
FED_20160519c_3T1 ,1,1,1,77,208,Pic_Sem,18,18_implaus_customer_serving_waiter.jpg,right,2,1,0,1.21249353900203
FED_20160519c_3T1 ,1,1,1,78,210,Pic_Sem,35,35_plaus_bouncer_rejects_girl.jpg,left,1,2,0,1.75073078999412
FED_20160519c_3T1 ,1,1,1,79,212,Pic_Sem,12,12_implaus_model_photographes_photographer.jpg,right,2,2,1,1.24586276400078
FED_20160519c_3T1 ,1,1,1,80,214,Pic_Sem,28,28_implaus_child_laces_shoes_of_father.jpg,right,2,2,1,1.39702060799755
FED_20160519c_3T1 ,1,1,1,81,216,Pic_Sem,13,13_plaus_pirate_kidnaping_princess.jpg,left,1,1,1,1.19490528799361
FED_20160519c_3T1 ,1,1,1,82,218,Pic_Sem,3,03_plaus_doctor_uses_stethoscope_on_patient.jpg,left,1,1,1,1.1633612250007
FED_20160519c_3T1 ,1,1,1,83,220,FIX,0,+,-,0,0,0,0
